"subject_id","roi","analysis_type","depth_bin","depth_order","odss","fgm","ctr-sur"
"pnr713","in_ctr","task",1,"deepest_first",0.314073610393469,0.119310744813463,NA
"pnr713","in_ctr","task",2,"deepest_first",0.639002798358568,-0.161442824806771,NA
"pnr739","in_ctr","task",0,"deepest_first",-0.272240977777778,0.625700208518519,NA
"pnr739","in_ctr","task",1,"deepest_first",0.336825049450367,0.129447347081951,NA
"pnr739","in_ctr","task",2,"deepest_first",-0.0944927817109771,0.671328789678362,NA
"pnr756","in_ctr","task",0,"deepest_first",-0.352106078181818,0.482663264545455,NA
"pnr756","in_ctr","task",1,"deepest_first",0.00654234323012295,0.916636423205971,NA
"pnr756","in_ctr","task",2,"deepest_first",0.22127062631772,1.10407722207526,NA
"pnr822","in_ctr","task",0,"deepest_first",0.340168727647059,0.12549333117647,NA
"pnr822","in_ctr","task",1,"deepest_first",-0.229672677096901,0.532880803470327,NA
"pnr822","in_ctr","task",2,"deepest_first",0.487681196321855,0.346582280842204,NA
"pnr143","in_ctr","loc",0,"deepest_first",NA,NA,0.534279252857143
"pnr143","in_ctr","loc",1,"deepest_first",NA,NA,2.18092986522659
"pnr143","in_ctr","loc",2,"deepest_first",NA,NA,1.60878002386299
"pnr256","in_ctr","loc",0,"deepest_first",NA,NA,0.825424317241379
"pnr256","in_ctr","loc",1,"deepest_first",NA,NA,0.628864557743154
"pnr256","in_ctr","loc",2,"deepest_first",NA,NA,1.75961547072119
"pnr328","in_ctr","loc",0,"deepest_first",NA,NA,1.2613040708
"pnr328","in_ctr","loc",1,"deepest_first",NA,NA,0.380975571196092
"pnr328","in_ctr","loc",2,"deepest_first",NA,NA,0.41092349901572
"pnr495","in_ctr","loc",0,"deepest_first",NA,NA,0.925077646666667
"pnr495","in_ctr","loc",1,"deepest_first",NA,NA,0.979260217016446
"pnr495","in_ctr","loc",2,"deepest_first",NA,NA,3.16675623882506
"pnr510","in_ctr","loc",0,"deepest_first",NA,NA,1.33867081619048
"pnr510","in_ctr","loc",1,"deepest_first",NA,NA,1.42491492073688
"pnr510","in_ctr","loc",2,"deepest_first",NA,NA,2.69495511252251
"pnr579","in_ctr","loc",0,"deepest_first",NA,NA,0.17941840952381
"pnr579","in_ctr","loc",1,"deepest_first",NA,NA,1.2884820757483
"pnr579","in_ctr","loc",2,"deepest_first",NA,NA,0.169432466485666
"pnr668","in_ctr","loc",0,"deepest_first",NA,NA,1.777997047
"pnr668","in_ctr","loc",1,"deepest_first",NA,NA,2.24382370497024
"pnr668","in_ctr","loc",2,"deepest_first",NA,NA,0.990545225727572
"pnr685","in_ctr","loc",0,"deepest_first",NA,NA,0.366710237209302
"pnr685","in_ctr","loc",1,"deepest_first",NA,NA,0.943319291023042
"pnr685","in_ctr","loc",2,"deepest_first",NA,NA,1.08373384494286
"pnr713","in_ctr","loc",0,"deepest_first",NA,NA,1.03276169125
"pnr713","in_ctr","loc",1,"deepest_first",NA,NA,1.4667798260197
"pnr713","in_ctr","loc",2,"deepest_first",NA,NA,0.849394119181849
"pnr739","in_ctr","loc",0,"deepest_first",NA,NA,1.60933436925926
"pnr739","in_ctr","loc",1,"deepest_first",NA,NA,1.00129645195382
"pnr739","in_ctr","loc",2,"deepest_first",NA,NA,1.30424265095845
"pnr756","in_ctr","loc",0,"deepest_first",NA,NA,1.76756433636364
"pnr756","in_ctr","loc",1,"deepest_first",NA,NA,0.463331841092018
"pnr756","in_ctr","loc",2,"deepest_first",NA,NA,0.938213372207298
"pnr822","in_ctr","loc",0,"deepest_first",NA,NA,0.770549583529412
"pnr822","in_ctr","loc",1,"deepest_first",NA,NA,1.24899168942883
"pnr822","in_ctr","loc",2,"deepest_first",NA,NA,1.78913802885793
"pnr143","in_bor","task",0,"deepest_first",0.517925685675676,0.618062347297298,NA
"pnr143","in_bor","task",1,"deepest_first",0.603110743322413,0.438935155003867,NA
"pnr143","in_bor","task",2,"deepest_first",0.908923887825102,0.521042039715174,NA
"pnr256","in_bor","task",0,"deepest_first",0.374536826238532,1.11468946220184,NA
"pnr256","in_bor","task",1,"deepest_first",0.322025582640867,0.758122489950901,NA
"pnr256","in_bor","task",2,"deepest_first",0.349889343210307,1.03458144934654,NA
"pnr328","in_bor","task",0,"deepest_first",-0.113002267247706,0.423171670091743,NA
"pnr328","in_bor","task",1,"deepest_first",0.0457180270925965,0.274310081352811,NA
"pnr328","in_bor","task",2,"deepest_first",-0.103205770159325,0.378328701505109,NA
"pnr495","in_bor","task",0,"deepest_first",0.264245016239316,0.357410513205128,NA
"pnr495","in_bor","task",1,"deepest_first",0.0946009222160918,0.519331793639667,NA
