,subj,roi,cond,depth,radius_band,accuracy,nVoxels
190,pnr256,V1_tgt_rh_rad10_filled_deveined,center,deep,5-6,0.29111111111111115,10.0
191,pnr256,V1_tgt_rh_rad10_filled_deveined,surround,deep,5-6,0.28888888888888886,10.0
192,pnr256,V1_tgt_rh_rad10_filled_deveined,center,middle,0-1,0.45666666666666667,10.0
193,pnr256,V1_tgt_rh_rad10_filled_deveined,surround,middle,0-1,0.3766666666666666,10.0
194,pnr256,V1_tgt_rh_rad10_filled_deveined,center,middle,1-2,0.2688888888888889,10.0
195,pnr256,V1_tgt_rh_rad10_filled_deveined,surround,middle,1-2,0.36444444444444446,10.0
196,pnr256,V1_tgt_rh_rad10_filled_deveined,center,middle,2-3,0.2688888888888889,10.0
197,pnr256,V1_tgt_rh_rad10_filled_deveined,surround,middle,2-3,0.5011111111111111,10.0
198,pnr256,V1_tgt_rh_rad10_filled_deveined,center,middle,3-4,0.35000000000000003,10.0
199,pnr256,V1_tgt_rh_rad10_filled_deveined,surround,middle,3-4,0.40555555555555556,10.0
200,pnr256,V1_tgt_rh_rad10_filled_deveined,center,middle,4-5,0.2688888888888889,10.0
201,pnr256,V1_tgt_rh_rad10_filled_deveined,surround,middle,4-5,0.4211111111111111,10.0
202,pnr256,V1_tgt_rh_rad10_filled_deveined,center,middle,5-6,0.28222222222222226,10.0
203,pnr256,V1_tgt_rh_rad10_filled_deveined,surround,middle,5-6,0.34555555555555556,10.0
204,pnr256,V1_tgt_rh_rad10_filled_deveined,center,superficial,0-1,0.4255555555555556,10.0
205,pnr256,V1_tgt_rh_rad10_filled_deveined,surround,superficial,0-1,0.4411111111111111,10.0
206,pnr256,V1_tgt_rh_rad10_filled_deveined,center,superficial,1-2,0.3433333333333334,10.0
207,pnr256,V1_tgt_rh_rad10_filled_deveined,surround,superficial,1-2,0.38777777777777783,10.0
208,pnr256,V1_tgt_rh_rad10_filled_deveined,center,superficial,2-3,0.4166666666666667,10.0
209,pnr256,V1_tgt_rh_rad10_filled_deveined,surround,superficial,2-3,0.46222222222222226,10.0
210,pnr256,V1_tgt_rh_rad10_filled_deveined,center,superficial,3-4,0.5233333333333333,10.0
211,pnr256,V1_tgt_rh_rad10_filled_deveined,surround,superficial,3-4,0.45666666666666667,10.0
212,pnr256,V1_tgt_rh_rad10_filled_deveined,center,superficial,4-5,0.41555555555555557,10.0
213,pnr256,V1_tgt_rh_rad10_filled_deveined,surround,superficial,4-5,0.33444444444444443,10.0
214,pnr256,V1_tgt_rh_rad10_filled_deveined,center,superficial,5-6,0.3022222222222222,10.0
215,pnr256,V1_tgt_rh_rad10_filled_deveined,surround,superficial,5-6,0.3877777777777778,10.0
216,pnr328,V1_tgt_lh_rad10_filled_deveined,center,deep,0-1,0.15666666666666668,10.0
217,pnr328,V1_tgt_lh_rad10_filled_deveined,surround,deep,0-1,0.2666666666666667,10.0
218,pnr328,V1_tgt_lh_rad10_filled_deveined,center,deep,1-2,0.23888888888888893,10.0
219,pnr328,V1_tgt_lh_rad10_filled_deveined,surround,deep,1-2,0.17666666666666667,10.0
220,pnr328,V1_tgt_lh_rad10_filled_deveined,center,deep,2-3,0.14555555555555558,10.0
221,pnr328,V1_tgt_lh_rad10_filled_deveined,surround,deep,2-3,0.15444444444444444,10.0
222,pnr328,V1_tgt_lh_rad10_filled_deveined,center,deep,3-4,0.17888888888888888,10.0
223,pnr328,V1_tgt_lh_rad10_filled_deveined,surround,deep,3-4,0.2088888888888889,10.0
224,pnr328,V1_tgt_lh_rad10_filled_deveined,center,deep,4-5,0.26222222222222225,10.0
225,pnr328,V1_tgt_lh_rad10_filled_deveined,surround,deep,4-5,0.22222222222222218,10.0
226,pnr328,V1_tgt_lh_rad10_filled_deveined,center,deep,5-6,0.14222222222222225,10.0
227,pnr328,V1_tgt_lh_rad10_filled_deveined,surround,deep,5-6,0.19444444444444448,10.0
228,pnr328,V1_tgt_lh_rad10_filled_deveined,center,middle,0-1,0.20000000000000004,10.0
229,pnr328,V1_tgt_lh_rad10_filled_deveined,surround,middle,0-1,0.2,10.0
230,pnr328,V1_tgt_lh_rad10_filled_deveined,center,middle,1-2,0.16666666666666669,10.0
231,pnr328,V1_tgt_lh_rad10_filled_deveined,surround,middle,1-2,0.18444444444444447,10.0
232,pnr328,V1_tgt_lh_rad10_filled_deveined,center,middle,2-3,0.2177777777777778,10.0
233,pnr328,V1_tgt_lh_rad10_filled_deveined,surround,middle,2-3,0.20777777777777778,10.0
234,pnr328,V1_tgt_lh_rad10_filled_deveined,center,middle,3-4,0.14333333333333334,10.0
235,pnr328,V1_tgt_lh_rad10_filled_deveined,surround,middle,3-4,0.27,10.0
236,pnr328,V1_tgt_lh_rad10_filled_deveined,center,middle,4-5,0.13444444444444445,10.0
237,pnr328,V1_tgt_lh_rad10_filled_deveined,surround,middle,4-5,0.14666666666666667,10.0
238,pnr328,V1_tgt_lh_rad10_filled_deveined,center,middle,5-6,0.14444444444444446,10.0
239,pnr328,V1_tgt_lh_rad10_filled_deveined,surround,middle,5-6,0.28,10.0
240,pnr328,V1_tgt_lh_rad10_filled_deveined,center,superficial,0-1,0.14555555555555558,10.0
241,pnr328,V1_tgt_lh_rad10_filled_deveined,surround,superficial,0-1,0.17777777777777776,10.0
242,pnr328,V1_tgt_lh_rad10_filled_deveined,center,superficial,1-2,0.13111111111111112,10.0
243,pnr328,V1_tgt_lh_rad10_filled_deveined,surround,superficial,1-2,0.2688888888888889,10.0
244,pnr328,V1_tgt_lh_rad10_filled_deveined,center,superficial,2-3,0.20999999999999996,10.0
245,pnr328,V1_tgt_lh_rad10_filled_deveined,surround,superficial,2-3,0.22777777777777777,10.0
246,pnr328,V1_tgt_lh_rad10_filled_deveined,center,superficial,3-4,0.13666666666666666,10.0
247,pnr328,V1_tgt_lh_rad10_filled_deveined,surround,superficial,3-4,0.23888888888888893,10.0
248,pnr328,V1_tgt_lh_rad10_filled_deveined,center,superficial,4-5,0.18555555555555556,10.0
249,pnr328,V1_tgt_lh_rad10_filled_deveined,surround,superficial,4-5,0.2588888888888889,10.0
250,pnr328,V1_tgt_lh_rad10_filled_deveined,center,superficial,5-6,0.12333333333333334,10.0
251,pnr328,V1_tgt_lh_rad10_filled_deveined,surround,superficial,5-6,0.22222222222222224,10.0
252,pnr328,V1_tgt_rh_rad10_filled_deveined,center,deep,0-1,0.08333333333333333,8.0
253,pnr328,V1_tgt_rh_rad10_filled_deveined,surround,deep,0-1,0.14333333333333337,8.0
254,pnr328,V1_tgt_rh_rad10_filled_deveined,center,deep,1-2,0.12222222222222223,10.0
255,pnr328,V1_tgt_rh_rad10_filled_deveined,surround,deep,1-2,0.09333333333333334,10.0
256,pnr328,V1_tgt_rh_rad10_filled_deveined,center,deep,2-3,0.17777777777777776,10.0
257,pnr328,V1_tgt_rh_rad10_filled_deveined,surround,deep,2-3,0.31666666666666665,10.0
258,pnr328,V1_tgt_rh_rad10_filled_deveined,center,deep,3-4,0.19666666666666666,10.0
259,pnr328,V1_tgt_rh_rad10_filled_deveined,surround,deep,3-4,0.25,10.0
260,pnr328,V1_tgt_rh_rad10_filled_deveined,center,deep,4-5,0.16888888888888887,10.0
261,pnr328,V1_tgt_rh_rad10_filled_deveined,surround,deep,4-5,0.17777777777777776,10.0
262,pnr328,V1_tgt_rh_rad10_filled_deveined,center,deep,5-6,0.2788888888888889,10.0
263,pnr328,V1_tgt_rh_rad10_filled_deveined,surround,deep,5-6,0.18555555555555556,10.0
264,pnr328,V1_tgt_rh_rad10_filled_deveined,center,middle,0-1,0.16444444444444448,7.0
265,pnr328,V1_tgt_rh_rad10_filled_deveined,surround,middle,0-1,0.2411111111111111,7.0
266,pnr328,V1_tgt_rh_rad10_filled_deveined,center,middle,1-2,0.14444444444444443,10.0
267,pnr328,V1_tgt_rh_rad10_filled_deveined,surround,middle,1-2,0.18666666666666668,10.0
268,pnr328,V1_tgt_rh_rad10_filled_deveined,center,middle,2-3,0.22666666666666666,10.0
269,pnr328,V1_tgt_rh_rad10_filled_deveined,surround,middle,2-3,0.30888888888888894,10.0
270,pnr328,V1_tgt_rh_rad10_filled_deveined,center,middle,3-4,0.17777777777777776,10.0
271,pnr328,V1_tgt_rh_rad10_filled_deveined,surround,middle,3-4,0.2511111111111112,10.0
272,pnr328,V1_tgt_rh_rad10_filled_deveined,center,middle,4-5,0.16444444444444445,10.0
