,subj,roi,cond,depth,radius_band,accuracy,nVoxels
224,pnr510,V1_tgt_lh_rad10_filled_deveined,iso0,middle,2-4,0.34487179487179487,30.0
225,pnr510,V1_tgt_lh_rad10_filled_deveined,sur,middle,2-4,0.3519230769230769,30.0
226,pnr510,V1_tgt_lh_rad10_filled_deveined,iso0,middle,4-6,0.3352564102564103,30.0
227,pnr510,V1_tgt_lh_rad10_filled_deveined,sur,middle,4-6,0.3269230769230769,30.0
228,pnr510,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,0-2,0.5564102564102564,30.0
229,pnr510,V1_tgt_lh_rad10_filled_deveined,sur,superficial,0-2,0.5698717948717948,30.0
230,pnr510,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,2-4,0.39038461538461544,30.0
231,pnr510,V1_tgt_lh_rad10_filled_deveined,sur,superficial,2-4,0.35833333333333334,30.0
232,pnr510,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,4-6,0.3467948717948718,30.0
233,pnr510,V1_tgt_lh_rad10_filled_deveined,sur,superficial,4-6,0.42115384615384616,30.0
234,pnr510,V1_tgt_rh_rad10_filled_deveined,iso0,deep,0-2,0.3205128205128205,17.0
235,pnr510,V1_tgt_rh_rad10_filled_deveined,sur,deep,0-2,0.31666666666666665,17.0
236,pnr510,V1_tgt_rh_rad10_filled_deveined,iso0,deep,2-4,0.5320512820512822,30.0
237,pnr510,V1_tgt_rh_rad10_filled_deveined,sur,deep,2-4,0.41346153846153844,30.0
238,pnr510,V1_tgt_rh_rad10_filled_deveined,iso0,deep,4-6,0.4519230769230769,30.0
239,pnr510,V1_tgt_rh_rad10_filled_deveined,sur,deep,4-6,0.42051282051282046,30.0
240,pnr510,V1_tgt_rh_rad10_filled_deveined,iso0,middle,0-2,0.3794871794871795,17.0
241,pnr510,V1_tgt_rh_rad10_filled_deveined,sur,middle,0-2,0.3358974358974359,17.0
242,pnr510,V1_tgt_rh_rad10_filled_deveined,iso0,middle,2-4,0.39038461538461544,30.0
243,pnr510,V1_tgt_rh_rad10_filled_deveined,sur,middle,2-4,0.4666666666666666,30.0
244,pnr510,V1_tgt_rh_rad10_filled_deveined,iso0,middle,4-6,0.36666666666666664,30.0
245,pnr510,V1_tgt_rh_rad10_filled_deveined,sur,middle,4-6,0.358974358974359,30.0
246,pnr510,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,0-2,0.41666666666666663,16.0
247,pnr510,V1_tgt_rh_rad10_filled_deveined,sur,superficial,0-2,0.3352564102564103,16.0
248,pnr510,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,2-4,0.46089743589743587,30.0
249,pnr510,V1_tgt_rh_rad10_filled_deveined,sur,superficial,2-4,0.4519230769230769,30.0
250,pnr510,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,4-6,0.43589743589743585,30.0
251,pnr510,V1_tgt_rh_rad10_filled_deveined,sur,superficial,4-6,0.4602564102564103,30.0
252,pnr579,V1_tgt_lh_rad10_filled_deveined,iso0,deep,0-2,0.3435897435897436,30.0
253,pnr579,V1_tgt_lh_rad10_filled_deveined,sur,deep,0-2,0.4833333333333334,30.0
254,pnr579,V1_tgt_lh_rad10_filled_deveined,iso0,deep,2-4,0.3814102564102564,30.0
255,pnr579,V1_tgt_lh_rad10_filled_deveined,sur,deep,2-4,0.3211538461538462,30.0
256,pnr579,V1_tgt_lh_rad10_filled_deveined,iso0,deep,4-6,0.3435897435897436,30.0
257,pnr579,V1_tgt_lh_rad10_filled_deveined,sur,deep,4-6,0.33461538461538465,30.0
258,pnr579,V1_tgt_lh_rad10_filled_deveined,iso0,middle,0-2,0.5147435897435897,30.0
259,pnr579,V1_tgt_lh_rad10_filled_deveined,sur,middle,0-2,0.4301282051282051,30.0
260,pnr579,V1_tgt_lh_rad10_filled_deveined,iso0,middle,2-4,0.3506410256410256,30.0
261,pnr579,V1_tgt_lh_rad10_filled_deveined,sur,middle,2-4,0.34423076923076923,30.0
262,pnr579,V1_tgt_lh_rad10_filled_deveined,iso0,middle,4-6,0.4288461538461538,30.0
263,pnr579,V1_tgt_lh_rad10_filled_deveined,sur,middle,4-6,0.43589743589743596,30.0
264,pnr579,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,0-2,0.4903846153846154,30.0
265,pnr579,V1_tgt_lh_rad10_filled_deveined,sur,superficial,0-2,0.44551282051282054,30.0
266,pnr579,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,2-4,0.39871794871794874,30.0
