x,y,z,d,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
0.00,0.00,7.00,0.37,63.00,1.78227723,2.67785358,-0.72253406,-4.27054548,-0.13323717,0.00376992,0.95105536,20.71,0.84560706,15.02657127,0.36074153,5.73390532,9.09074688,-16.68861771,5.28857136,-0.26538798,0.91449410,6.76089239,5.69086933,0.01727387,-6.35828972,-1.25657272,-12.28942490,13.41609859,9.86104965,-8.82932091,-10.29986858,7.63360691,3.54262543,1.61799371,0.20372337,3.17275548,4.03192234,-5.28899956,1.45243108,12.19108963,0.35176024,0.81622469,-3.21093440,5.92355156,4.46686268,0.03485233,-3.01196313,-1.90566647,1.10629654,2.07996488,0.15050022,12.74353218,5.79518032,-6.94835234,3.76876807,5.63,0.70,
0.00,0.00,6.00,0.36,65.00,-4.08600760,-4.99906445,-4.43431044,-4.34922981,-4.46715307,5.44628859,0.01984276,18.16,0.02730976,1.48399723,-8.21975899,-5.82449770,-6.33965111,1.44264627,3.26179218,-16.46243858,-10.36503220,-0.81562519,0.10695686,0.74371705,-4.10958529,-1.47819245,2.00250626,-0.98743969,-5.53975296,-13.19815731,-4.19947529,-8.85228920,-0.26118729,0.01126095,0.91551433,-2.81350327,-0.04166404,5.63567400,-8.48687267,0.01870854,-21.37113762,-8.06554794,4.99962187,0.20233898,0.00688880,0.93387225,-1.04912877,0.08940764,1.13853633,2.54455352,0.11194362,7.49054289,-0.50241053,-7.99295330,5.21439886,5.50,0.69,
0.00,0.00,11.00,0.53,58.00,-4.79837513,-1.88522649,-2.86032295,-5.77505827,-3.82974577,1.52070415,0.21785469,29.47,0.23648613,0.64787233,3.03327656,-5.19584417,-2.41940784,5.06026030,-4.02350950,-5.42488098,-6.39957237,3.99292827,0.96322322,0.32665837,-9.44487000,5.67576122,17.77404785,-3.84056926,3.02952600,-9.38115788,-19.80138779,-8.74227238,2.65571165,0.44483614,0.50498039,-27.81611252,3.91592383,-18.16856766,-1.34725606,7.27034283,-4.09245157,-2.61135149,-1.33674431,0.67389381,0.02878018,0.86532839,-3.50807309,-3.84676409,-0.33869112,0.20361234,0.65221346,17.04466248,33.99531555,16.95065308,17.02852631,5.77,0.70,
0.00,0.00,9.00,0.50,62.00,-3.14103508,-2.77333188,-0.98505396,-2.93481112,-2.45855808,0.63698775,0.42502713,29.23,0.37594231,-3.70680618,-6.77071524,1.66457582,8.04254532,-6.77784252,3.53095055,-7.88343382,-14.59365273,-0.31786397,0.00624095,0.93705166,-2.25545382,9.19368744,-21.78205681,17.28896904,-18.60214996,3.93180776,-10.23861408,8.74709320,1.37743676,0.12256572,0.72635590,5.18849897,-12.53026772,-15.30733585,1.31506824,8.59882641,-18.65674400,1.00100398,7.09466410,-0.39664352,0.01010331,0.91995926,-3.14965129,-3.21722293,-0.06757149,0.00592157,0.93872372,-27.82878494,-30.51057434,-2.68178892,0.33667868,5.67,0.67,
0.00,0.00,9.00,0.48,66.00,-2.46136546,2.26389861,3.05797291,1.24343562,1.02598536,0.10404738,0.74710515,30.18,0.81675950,4.65755796,-12.73255634,6.82635069,12.34611893,-4.63156557,8.53127861,2.28410578,-2.71645474,0.64920670,0.02442644,0.87584226,-10.23412514,-1.12977982,-5.63963127,-0.60332948,11.30283260,12.83350754,21.83663750,1.07770586,2.88102698,0.49726334,0.48090031,-5.40092516,-4.56426096,-11.78057098,-9.71522713,8.44435310,-6.71705484,13.24762726,-5.34795666,-3.79838634,0.86664850,0.35215197,-0.98033237,-0.94266874,0.03766364,0.00157913,0.96833360,0.58934349,-5.47380686,-6.06315041,1.74416625,5.56,0.67,
0.00,0.00,13.00,0.66,34.00,-9.38208961,-3.78295755,-3.03971434,-5.36482430,-5.39239645,0.95201766,0.32948450,52.44,0.30131601,24.63824654,-3.36801910,-19.35440445,-0.04267510,-0.17229158,-10.19296074,-20.43417931,-0.88216871,2.01278090,0.07765093,0.78057490,-17.39531136,-3.73249578,-6.50850534,13.54512024,6.11851263,-14.82248020,-2.39534473,0.00524345,2.62294245,0.13543075,0.71295900,-7.62712765,-36.53016663,-39.15726471,5.81065464,25.65785217,-21.84392738,6.38549232,-6.36419916,-4.37517977,0.38546282,0.53486225,-4.08357143,-4.68593740,-0.60236561,0.83738947,0.36102977,-58.28477478,-79.98353577,-21.69876289,4.32952213,5.81,0.68,
0.00,0.00,12.00,0.61,46.00,-6.31701088,-7.44762325,1.53394485,-0.43115234,-3.16546035,0.83655971,0.36064254,32.84,0.27419343,-2.26132274,-8.18294811,1.30704665,-6.66470003,-19.46187210,-9.91822052,-9.68122292,-6.24775934,-7.17017841,2.50435424,0.11390798,-19.76357651,2.43826222,-12.13877487,2.74159741,15.69729137,19.66898727,12.05002499,-3.67251515,3.27098107,0.54467797,0.46070634,-15.66257191,-7.59066486,-10.10531998,-16.03783035,3.33123136,-1.05402708,-5.18300819,-0.66519737,-5.79123163,1.69433928,0.19338638,-1.04952741,-1.86374474,-0.81421733,0.59646273,0.44066326,-49.20552444,-50.90407181,-1.69854844,0.07875605,5.61,0.65,
0.00,0.00,14.00,0.74,35.00,-1.85018742,-5.73405027,-0.41366681,0.45994377,-1.88449025,0.19715136,0.65714335,40.27,0.52523569,-11.74377060,-29.04895020,-7.21727991,4.71622705,-1.03075910,14.48237705,-14.13381767,-6.48750734,-6.82968378,1.52223742,0.21762590,-23.56393051,28.86584282,-7.72017956,-1.92570162,-0.98094887,6.20193100,-20.80515289,11.30730438,-0.90001488,0.02740896,0.86854576,-27.71798325,9.85520840,-12.06894112,-22.26004791,-0.45343274,12.95771790,16.01361465,-1.03035367,-2.24950910,0.17198126,0.67846273,-1.38420272,-2.51730299,-1.13310027,1.52619886,0.21784815,16.69906998,20.27845955,3.57939005,0.32704681,5.61,0.65,
0.00,0.00,1.00,0.00,97.00,0.03832317,-1.32307935,0.68489087,0.60127956,0.00035355,0.00000000,1.00000000,7.13,0.90143422,-4.27580738,-0.42686343,-1.50753069,-2.71560240,-0.62550861,-1.26540780,-1.98143089,2.41796231,-1.92662871,3.85802817,0.04983746,0.58644229,0.68681091,2.02696514,1.69721770,5.19614744,-1.71933091,1.13696373,-3.54837847,0.17527890,0.03297278,0.85595290,-3.17427111,2.10549450,-2.37444735,1.99858725,-0.02970088,-1.15462303,-0.14301850,2.18863010,-0.63439435,0.43330184,0.51055337,-1.05061233,-0.74487817,0.30573413,1.75503910,0.18645900,-8.59735584,-7.73074579,0.86660951,0.38568434,6.28,0.00,
0.00,0.00,2.00,0.00,95.00,-0.68001240,-0.90888149,0.19532916,-0.33699411,-0.43263972,0.41100812,0.52163149,6.40,0.48435552,-1.65558708,-1.39994752,-1.66714251,-1.95332420,0.82888359,-1.15678227,-1.50166428,1.49628007,-0.54091448,0.37525663,0.54031840,-0.88285214,1.14488828,1.33646345,-0.17599562,-0.04441800,-0.87389570,-4.03958941,4.14960003,0.41823360,0.23299377,0.62943844,-1.55566657,1.10726094,-1.49924219,0.39069456,-1.04113102,-2.25924611,-1.19350612,0.30912301,-0.39031684,0.20216027,0.65309862,-0.58795792,-0.33024409,0.25771382,1.15959179,0.28259240,0.15961462,-0.24108599,-0.40070060,0.08569336,6.28,0.00,
0.00,0.00,4.00,0.07,104.00,-0.07058929,2.20234418,0.78412825,1.17283309,1.02217913,2.60174131,0.10711843,6.01,0.14479972,3.53147674,1.27592123,2.65035868,3.38917494,3.90135002,1.58549845,0.69455522,0.04688692,1.00607383,1.47408819,0.22504260,3.28947997,0.98926276,-0.70053756,-1.14054179,2.51521230,1.22623014,-0.36426952,0.54807472,-0.40834597,0.25041392,0.61691469,1.16325450,-4.06281662,-2.15568423,1.86314058,1.87333584,-0.31283247,2.44752192,-0.92603087,-1.25181019,2.38872361,0.12258957,0.13195150,0.16826382,0.03631232,0.02148815,0.88357555,-0.78165054,-3.09224844,-2.31059790,3.44361258,4.67,0.90,
0.00,0.00,6.00,0.10,103.00,0.38618955,-1.23266923,1.76382530,-0.64467525,0.06816758,0.01208603,0.91248577,5.90,0.62219734,-0.55725813,-2.08337474,0.62120128,-1.99824739,-3.34987783,-3.27825856,-0.74386859,1.56003892,-0.56655586,0.48649481,0.48568784,3.55333996,0.50079739,0.79971987,1.79307926,2.16343355,3.04168797,1.79755759,0.74318010,2.41320300,9.04270840,0.00271595,7.29345083,2.47901893,-0.19242516,-1.20422041,-0.41097441,-2.39719629,-0.30579495,-1.58608794,1.00883782,1.62996745,0.20205996,0.44275409,0.46899372,0.02623964,0.01053797,0.91831970,4.02526426,3.47577643,-0.54948801,0.21269138,4.65,0.80,
0.00,0.00,0.00,0.11,100.00,-2.11885738,-1.60818207,-2.37203169,-1.99453378,-2.02340126,7.99945641,0.00478946,6.79,0.00534211,-2.83207655,1.64152944,3.48631787,-4.58089256,-6.57554054,-2.91896462,-2.54665971,1.39290106,0.32679692,0.12470854,0.72407126,-0.90281260,-3.36241555,0.04123838,2.31299734,-6.98358583,-2.51378393,-0.46905673,-7.18325710,-0.46827421,0.26316157,0.60809111,1.29727554,-0.65904421,-1.52480161,-7.29522657,-3.46676064,0.35427746,-3.35585332,-2.51738620,-0.04546943,0.00250813,0.96006951,0.37688237,0.45034641,0.07346401,0.08155176,0.77544284,5.12973690,4.48201132,-0.64772588,0.32861054,4.57,0.77,
0.00,0.00,3.00,0.10,115.00,-0.51855928,-0.33796361,-0.80603987,-0.60982889,-0.56809795,0.54960024,0.45868633,7.27,0.47953782,1.51279426,0.30708283,-1.07592785,4.61314726,1.50588930,-2.11866760,-3.25096464,-5.63231421,0.20927864,0.04433430,0.83328389,-0.97830141,-2.40963149,1.49171054,1.76463962,-4.04296827,-0.10550692,-4.23746347,1.26901007,-0.34673074,0.12394310,0.72488481,-0.20584933,-1.93244374,4.60029650,-0.45186999,-2.96954989,0.05109753,-0.13178612,-2.12367082,0.15341821,0.02442341,0.87584990,-0.20832582,-0.06106223,0.14726359,0.32073891,0.57167400,-1.48180497,-0.68730128,0.79450369,0.42180717,4.49,0.74,
0.00,0.00,1.00,0.00,98.00,-0.17530937,-0.06104854,0.31947562,0.47257558,0.13892332,0.04095541,0.83967257,6.51,0.93839171,-2.96970606,0.05094993,-0.02852352,0.45820701,0.19229695,0.34167698,-1.27462995,2.33479261,-0.58862066,0.43063346,0.51185778,-1.67498660,-1.27362037,2.06853366,3.09698510,-2.29180074,-1.32957971,1.71463513,1.97344482,-0.18019536,0.04171584,0.83821180,3.67102575,-0.12280080,-0.05216268,-0.49062794,-0.86457032,-2.01221752,-2.34895182,1.47659993,-0.64268404,0.53335023,0.46540513,0.24311851,0.39450890,0.15139040,0.40946183,0.52283111,1.27450907,2.53143907,1.25692999,1.07276022,4.84,0.84,
0.00,0.00,2.00,0.10,104.00,-0.68338138,0.51050156,-0.05454145,-1.13021553,-0.33940920,0.25340357,0.61481938,6.40,0.74429795,-0.10391273,-2.07852507,3.01785851,2.08237386,0.24853216,1.19144762,-0.25319472,-0.99655676,1.53460872,3.03370380,0.08191727,-2.04065418,-0.81355506,0.95528626,-0.84389150,-1.18857956,3.68208385,-0.77477115,0.82993853,1.12750375,1.68747771,0.19428982,3.62888241,-0.82043797,-1.30640352,-2.38859105,-0.85631144,-1.54252613,-2.13298845,0.38567787,0.46804562,0.29284996,0.58854328,0.82738531,0.90528572,0.07790046,0.09971510,0.75243631,8.84661007,9.36411381,0.51750380,0.14106178,4.74,0.83,
0.00,0.00,4.00,0.15,108.00,-1.34366894,-1.22432745,-2.46351695,-1.10535204,-1.53421628,6.83880281,0.00907828,5.57,0.00875136,2.84041500,-1.79419577,-2.33236766,0.82582968,-1.90893972,-1.18588269,-3.16905403,-3.53049517,-0.12338280,0.02607663,0.87175210,-2.33624148,-2.42859483,-0.17464122,-2.55572772,-5.31219530,-2.20723009,0.31852001,-4.72183228,-1.35917103,3.25259948,0.07166806,-1.52802026,-0.75111610,0.59625173,-0.89538538,2.45237637,-6.98912239,0.30640399,-3.14255071,-0.30686694,0.16923259,0.68089954,1.22653413,1.28658128,0.06004708,0.05039934,0.82255395,-2.26814151,-2.00402832,0.26411307,0.04048665,4.74,0.83,
0.00,0.00,7.00,0.17,118.00,-2.33052731,-2.71913981,-1.61142981,-3.41854239,-2.51990986,17.69008255,0.00002876,5.69,0.00014638,-3.82456779,-2.82155299,-6.58010530,-1.32496762,-2.72649550,1.75100744,-2.18481207,-3.84454751,0.67152226,0.74434167,0.38851958,0.39018989,-1.31886470,1.00918519,-3.38973761,-4.69588709,-2.80419064,-1.21021080,-1.17893422,1.68071735,4.76761866,0.02927563,-3.26791692,-2.55442500,-0.60203731,-5.50223064,-0.56161189,-3.69946957,2.08899331,-4.55488825,1.10188687,2.07936168,0.14967488,1.36396217,1.46943271,0.10547061,0.13616833,0.71243390,9.20316887,9.90001869,0.69684958,0.32421714,4.72,0.77,
0.00,0.00,5.00,0.19,103.00,-1.63789582,-0.53337514,-2.25668979,-1.34475529,-1.44317901,6.06276178,0.01400405,5.56,0.01341102,0.38454172,1.82869399,-0.78896737,1.13733554,0.66464555,-0.40891638,-4.38591433,-3.51574755,0.74578303,0.95628649,0.32840548,-1.39565074,-3.11335683,1.68328345,-3.03551483,-3.47397208,-3.29178143,-4.06543207,-1.64612234,-1.02049327,1.83587182,0.17579940,-0.99373466,-2.15526295,0.04406780,-0.60876244,-1.62406564,-0.87061423,-2.92695928,-3.42727256,-0.27933773,0.13749662,0.71087588,1.01460648,1.18398452,0.16937803,0.34382921,0.55815840,4.34732199,4.57837391,0.23105200,0.03910270,4.61,0.73,
0.00,0.00,6.00,0.19,99.00,0.17742582,-0.04661808,0.38291544,-1.29058266,-0.19421487,0.08651950,0.76872140,6.27,0.97228283,3.31739020,-0.18704674,-0.57313627,-0.15160014,2.21305227,-0.92250645,-4.34771442,-0.05157055,1.25637686,2.13093686,0.14472593,-1.12392414,4.80693054,-2.75544858,1.11589170,0.71925491,-1.20387959,0.19289358,0.65150809,1.67321992,3.89613891,0.04872413,3.11673832,-0.84431928,2.15614867,0.91456616,0.34736159,-4.36475515,1.34688962,-0.05725186,1.44663596,2.92710710,0.08747221,0.10380498,0.32613659,0.22233161,0.62339747,0.43053876,-9.31253242,-7.01996183,2.29257035,3.86608100,4.61,0.73,
0.00,0.00,0.00,0.18,99.00,-0.49655405,-1.89302957,-0.31338134,-1.36732697,-1.01757300,2.54181147,0.11124014,6.06,0.15160313,-3.87189484,-0.83670235,-1.41893244,-1.38852715,-4.49251366,2.62613273,-1.37488329,-4.62839603,-0.64237821,0.59889263,0.43921833,-3.58640361,-0.65547132,-0.37671539,1.42769253,-1.59274471,-0.17555171,0.93563199,1.43850112,1.10914755,1.82408595,0.17719098,0.00539236,-1.17226052,-1.18523681,-3.06682372,3.79447651,-1.97251821,-1.54613376,1.34442270,0.87898856,1.15795231,0.28219921,1.19984412,1.51930988,0.31946585,1.38923097,0.23966011,6.32242441,6.69733143,0.37490660,0.06971713,4.74,0.83,
0.00,0.00,5.00,0.22,106.00,-0.17877080,-1.45799291,-0.71675205,-2.13856792,-1.12302089,3.44335294,0.06385348,5.74,0.14419567,-0.36462587,1.64337218,-4.24029493,-1.59628785,-1.52771592,-0.93422419,-0.62158942,-3.35208225,0.74689358,0.89485663,0.34443630,-2.78200650,-0.40426913,2.61554575,1.35749066,-6.43798542,1.00590718,-1.06902719,-0.55336308,1.33308864,2.97207141,0.08508081,0.00495039,2.18814135,-0.66926354,-2.58826923,3.42586660,-5.62519693,2.48458862,-0.75898957,1.88845205,6.03534698,0.01422324,1.61147833,2.00820088,0.39672250,1.67059469,0.19737701,0.04663573,0.79068077,0.74404502,0.33061090,4.74,0.83,
0.00,0.00,0.00,0.25,114.00,-0.99116582,-0.89480978,-1.08142376,-2.46767879,-1.35876954,3.78177357,0.05214400,6.63,0.11664592,3.62542558,-3.38789797,-1.64158463,1.53784883,0.89543450,-2.62201715,-4.00981331,-2.33487010,1.58199441,3.03029799,0.08208873,1.58666050,-1.28093088,2.42018700,-1.14516985,-7.87814236,-0.45296445,-0.97657412,-1.49310935,1.18033910,1.74386489,0.18700911,2.92618704,1.26045680,-0.98180449,-1.26223660,-2.81374550,-2.91617346,-0.82175177,-3.07577586,1.44697547,2.61151218,0.10646559,1.62834501,2.11902714,0.49068213,2.04211497,0.15425009,8.48651695,5.78239775,-2.70411897,2.74137020,4.72,0.77,
0.00,0.00,8.00,0.26,100.00,-0.74171597,0.80973417,-0.74357641,-0.78191561,-0.36436844,0.29077056,0.58986870,6.41,0.57929272,3.29709363,2.27904224,1.60284376,1.92505074,-0.39253059,-2.09550524,-4.51574087,3.46346402,1.56389177,3.17038560,0.07534566,1.12754297,0.29733074,-4.45280600,-0.27828449,-3.01058459,0.41772878,-2.25440502,1.46160281,-0.07079240,0.00665991,0.93497764,1.72642004,0.46328923,0.19781005,-2.47216821,-2.57429838,0.83427626,-1.26071036,-2.81231475,0.07436248,0.00729478,0.93195619,1.13420999,1.63750875,0.50329882,1.95346558,0.16345784,3.30582881,3.39813948,0.09231081,0.00477042,4.69,0.70,
0.00,0.00,1.00,0.00,115.00,-3.15547132,-3.57310486,-3.17676473,-1.81519830,-2.93013477,5.58881521,0.01830003,11.76,0.01402171,5.79739285,0.18580729,-1.33672166,-8.71557045,5.11342764,2.30175090,-8.68852329,-22.70174980,-1.78689539,1.28977585,0.25641280,-1.84326768,-2.90706992,-10.75712585,-2.22878075,-3.45727968,1.74338233,-8.04550552,1.25145650,-1.42767572,0.80510092,0.36982942,0.12145925,-3.16706252,1.29316294,0.34651357,-6.21708775,-7.47615337,-3.55595207,-4.92303181,-1.36916697,0.74059790,0.38971468,-21.22998238,-18.94834328,2.28164029,9.77994728,0.00197397,-17.27206802,-16.06361771,1.20845079,0.74726593,5.77,0.89,
0.00,0.00,1.00,0.00,79.00,-2.24940825,-3.34909296,-2.95200181,-1.72472298,-2.56880641,9.97087669,0.00164662,7.72,0.00148835,0.12071546,-4.09819031,-4.34696245,-4.50007105,-3.21750784,-3.31369781,-3.67320967,-3.24482107,-1.55541456,2.13367677,0.14446824,-1.52660525,-3.37120795,-1.79108191,-4.10585213,-5.10503054,1.78142786,-2.09366798,-6.74743652,-1.19949222,1.31668472,0.25151422,-2.87843227,1.88427508,2.01702428,-7.59967184,-5.36177683,-3.47959399,0.88093907,-3.89096808,-0.49135062,0.22524080,0.63519859,-0.33455738,0.55436772,0.88892508,7.41024351,0.00694358,-8.59182262,-9.80464077,-1.21281815,0.77607614,5.46,0.81,
0.00,0.00,1.00,0.00,82.00,-1.61185682,0.34712830,0.08065634,0.18518072,-0.24972285,0.11107546,0.73900543,7.11,0.58454690,-0.48423854,-2.70889187,4.59605932,-0.01909743,-3.87741685,-0.08030988,-2.57794857,6.93890810,0.04592439,0.00224336,0.96223426,-0.59520525,-1.75807214,-1.08890855,1.13166976,3.69490337,-0.64240187,3.38530731,-2.46532726,0.07161514,0.00554031,0.94068333,-3.23719382,4.12969875,-0.62375557,-2.64818048,-3.17028713,-2.62835312,-0.49184453,-5.10358381,-1.85596395,3.76580930,0.05264442,0.46893755,1.27594066,0.80700314,7.15496492,0.00797100,7.10951996,8.75853729,1.64901721,2.16970229,5.31,0.80,
0.00,0.00,0.00,0.10,103.00,0.94032687,-0.79201907,1.76079273,-0.24244647,0.41666350,0.29235271,0.58885878,7.31,0.40081893,-2.11847353,-3.18292284,2.23068309,-0.87960058,1.27133083,-0.17040640,-0.98060471,-3.10631156,-0.63066882,0.39229405,0.53126597,3.05579400,2.05359149,2.86273217,1.05333745,0.50055319,2.07074714,3.54131174,-0.74637002,1.99943316,4.04739237,0.04455814,2.04587269,5.43299627,4.35411978,-0.90962744,-4.04661036,0.30182552,0.18162610,0.04155407,1.19417858,1.47540438,0.22483587,0.38650912,1.19981885,0.81330973,9.15154076,0.00274538,-3.19586635,-2.51206803,0.68379831,0.30322650,5.15,0.80,
0.00,0.00,0.00,0.14,100.00,-0.59749937,0.08519457,-1.37735045,-0.68199003,-0.64291131,0.68815076,0.40702754,7.35,0.38721609,0.21289001,-2.55969191,0.70885468,2.32863641,-2.48889971,0.21175182,0.50019783,1.12326241,0.71470970,0.49699071,0.48102056,-2.53250170,-0.72684699,-4.13288641,-0.05810085,-6.16582537,-2.46039462,6.53619528,-1.24570930,-0.62561744,0.40029961,0.52710655,0.64858216,2.27788353,-1.09285021,-2.62062263,1.73431718,-3.89084816,1.24809277,-3.25785732,0.02642488,0.00075066,0.97814869,0.10738761,0.90324587,0.79585820,8.68602180,0.00351095,-15.84463596,-11.41389179,4.43074417,11.53044128,5.02,0.80,
0.00,0.00,0.00,0.26,103.00,-0.47515646,-0.75472426,-0.05967763,-3.03466797,-1.08105659,1.42310548,0.23322660,8.60,0.46172638,-3.13535547,0.30535889,3.15257597,0.61233187,2.95593572,-2.53564548,-2.88729620,-5.81213379,2.16239691,3.35699725,0.06727346,-1.69959736,2.25529742,0.20244168,2.28736663,-0.31784901,-0.54922152,-2.02831054,-1.19568300,2.94178891,6.33499432,0.01202279,3.24505901,-3.93060899,-1.68059921,1.43269098,3.70487928,-3.12659073,0.05754324,-2.28185177,2.52951908,4.74925327,0.02958785,0.92458028,1.65281308,0.72823274,5.20731497,0.02333636,3.62755132,2.64998937,-0.97756207,0.41084060,4.90,0.79,
0.00,0.00,0.00,0.30,116.00,-0.22027238,-0.07466070,-0.77669352,-1.02878547,-0.52510303,0.39943099,0.52755361,7.88,0.57959415,-2.44884205,4.15115356,0.44946629,0.05185653,0.11206672,0.57593673,0.27012575,-3.84582877,0.90718752,0.69874698,0.40344247,-2.56188989,2.11351180,-2.19049907,-0.26999244,-0.05983764,-2.03252125,1.44553053,-2.58699751,0.33353260,0.09706305,0.75546018,-2.36009097,0.67328787,0.22647429,-2.50718832,1.53452742,-0.32167268,2.77328634,-2.28273773,0.80442894,0.56829274,0.45114914,1.21255946,2.07978034,0.86722094,5.72915649,0.01742654,-5.78369474,-3.80006957,1.98362541,1.72114098,4.80,0.78,
0.00,0.00,7.00,0.32,107.00,-0.14683880,0.67061442,0.16759543,-0.55475742,0.03415342,0.00096647,0.97520659,10.56,0.84251740,-0.24094546,-0.72136492,2.80919886,2.81775236,0.45467076,0.06743407,3.40230536,-3.80665064,1.17361724,0.64982820,0.42040199,2.56866598,-2.06279087,5.29725742,-1.31398153,0.52706218,-3.27751112,4.85686684,-4.23635006,0.74878967,0.27424425,0.60063677,-3.93829989,-3.63114500,-0.04273848,0.49170744,1.87619758,3.23851204,3.74716520,-3.16663241,0.43939191,0.09469183,0.75837131,1.01105917,1.99788392,0.98682475,5.68420744,0.01786800,-5.24804306,0.17077208,5.41881514,7.08539963,4.80,0.72,
0.00,0.00,2.00,0.15,88.00,0.41883668,-3.74745870,1.50670731,-1.38043702,-0.80058789,0.13133484,0.71714232,20.96,0.72031899,-4.70989132,8.53782845,-15.87598419,-12.72235298,-8.01807308,20.30679321,-5.40536880,-8.27333450,-2.41855359,0.72021431,0.39631511,-6.52358484,-0.04520219,-3.72100544,12.94681358,3.39240766,8.51234913,-2.00514197,-0.49837488,3.12146997,1.20907176,0.27183069,-13.93481064,13.09629536,10.85292912,-9.24944210,2.96863699,-6.94986773,13.51843166,-9.12932682,1.69484174,0.36663324,0.54500855,-20.34683037,-17.49519157,2.85163927,11.32882500,0.00088375,16.04823875,15.63017559,-0.41806310,0.02099619,5.81,0.85,
0.00,0.00,2.00,0.12,82.00,0.90725678,-0.74963576,4.68210459,4.68864250,2.38209200,1.79623663,0.18052711,16.87,0.30005169,-11.77223969,2.08256102,-12.74380779,-0.11459354,7.99101925,5.42630100,-1.33937168,5.58103895,-5.39545107,5.47892189,0.01947996,4.38158941,21.89604759,3.45139980,7.11950636,11.45776844,1.33745551,0.99014533,-13.82028103,0.03730556,0.00029271,0.98635393,-4.99004173,4.69853115,14.15878773,-2.88496542,-3.83181667,2.62803984,5.68169165,-7.84096956,-3.69114566,2.65383458,0.10367493,-8.05505848,-6.04164076,2.01341844,14.39587021,0.00018603,-5.34592342,-0.94790989,4.39801359,4.07596588,5.71,0.83,
0.00,0.00,2.00,0.10,104.00,-0.74784338,-1.62678707,-2.46058989,-0.72931880,-1.39113486,1.72039890,0.18999670,10.06,0.21213721,-1.11602652,-2.19336677,-1.66075158,1.93777275,0.15305081,-0.79143536,-3.50254226,-7.01438141,-0.99361104,0.51433778,0.47346620,-2.51656985,-0.02407829,2.90768623,-2.66638613,-2.57259440,-4.87147999,-7.15289164,-3.62630248,-1.88909543,1.91663504,0.16659530,0.48432425,-8.73499393,5.84579039,-3.17965293,1.01626873,3.41803789,2.27586913,-5.22126341,0.15678208,0.01346891,0.90763614,-1.10348392,0.24132627,1.34481025,12.20088768,0.00056509,-4.79938602,0.61043274,5.40981865,11.24187756,5.53,0.77,
0.00,0.00,2.00,0.10,81.00,-0.37566879,-1.15079069,-2.77720237,-3.05743361,-1.84027386,2.72786832,0.09898105,10.57,0.15239232,-13.40564823,4.14545679,-0.86441076,3.89174056,1.24890625,-1.14417553,-2.76924539,-2.21779871,1.68058693,1.35951328,0.24395241,-1.46675491,-4.95070171,-2.81398058,-0.69653350,-8.11620712,-3.44695282,-2.84972548,1.27751720,0.10542273,0.00541873,0.94133663,0.27267736,-3.57018733,3.83135319,-1.69524121,-1.40721536,0.58248514,0.36581147,-0.37943128,2.77245307,3.74533796,0.05328996,0.21204425,1.47532189,1.26327765,12.42067623,0.00050514,-3.33583260,-0.24246727,3.09336543,4.02567053,5.39,0.75,
0.00,0.00,0.00,0.12,84.00,-1.59331882,-0.53237373,-4.23807526,-2.52731633,-2.22277093,3.55446887,0.05972696,11.19,0.08360223,0.34035152,3.94438553,1.83353925,-0.20248683,1.41696739,-2.06247020,-2.61938453,-7.50633526,1.94580245,1.59912467,0.20637763,-3.46202326,-4.88733816,-0.46256724,-6.23574018,-10.83454895,-1.48595941,0.21703900,-6.23973036,-1.73599541,1.31194437,0.25236875,2.93400145,-4.76803255,0.94574451,-4.53777313,2.30937696,-1.44514287,-4.05819559,-2.61844015,1.01627195,0.45078763,0.50214553,0.95047498,2.20630741,1.25583243,13.42367649,0.00030357,6.81472874,9.96011353,3.14538431,3.40780354,5.22,0.76,
0.00,0.00,2.00,0.14,77.00,-0.32014343,-2.55311322,-0.84674656,-3.61333680,-1.83333492,2.10192180,0.14748386,12.00,0.27803409,-4.24605322,-0.03157479,-4.86040640,-1.88798940,0.18159434,3.27360177,-5.11633158,-8.01430416,0.94939137,0.33058080,0.56547107,-2.76081753,0.50380099,-4.57023621,5.10649872,4.96527576,-12.94903755,1.92579997,0.31156752,2.80542803,3.01987791,0.08261570,-2.24377537,2.52638841,8.29459572,-7.74744606,0.95255536,-3.59361339,0.80417168,-0.93345273,3.36508012,4.33637381,0.03760803,0.73255330,2.04518366,1.31263041,15.42542553,0.00011118,15.56375790,21.24758339,5.68382502,7.73761415,5.22,0.76,
