x,y,z,d,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
0.00,0.00,0.00,0.67,31.00,-8.38481045,-1.59779799,-6.56950569,-8.37519360,-6.23182678,2.77116728,0.09634555,35.52,0.14336749,12.43997097,-28.84070396,-2.39969778,-0.65373880,-10.69148922,4.75689363,-8.31336784,19.89392090,6.73107195,1.90965211,0.16736885,-16.60083961,5.97023106,7.53077793,-6.15431643,0.44781703,-19.28133965,-7.31563616,-17.53894043,1.92224360,0.15934956,0.68985741,7.62261009,-44.48524475,18.15763092,-11.92396736,-3.77416348,-12.11540413,-0.60032141,-8.58887196,0.56683046,0.01413343,0.90539558,-15.76026154,-15.37071800,0.38954383,0.26597914,0.60649946,-30.19179535,-49.03487396,-18.84307671,7.26153421,0.31,0.56,
0.00,0.00,14.00,0.70,38.00,3.27141690,7.91806412,4.79689884,-7.28456068,2.17545485,0.22388333,0.63621858,43.63,0.39343038,9.98751926,29.85486412,-2.94634151,12.35373402,1.92816532,5.36416674,9.66641521,-1.47151482,15.39293575,6.55486917,0.01063340,-1.03240001,-8.35557938,32.29855728,-4.78556061,9.47687244,-28.19211388,6.97119331,30.81083679,11.74776936,3.99706340,0.04590095,12.59679699,-11.23990917,17.47356796,30.70206833,10.75160503,6.01725674,-13.69238758,-17.75716209,10.52785587,3.20996356,0.07355055,-13.46333504,-12.89560986,0.56772530,0.66807026,0.41450659,-79.98487854,-77.84886932,2.13600755,0.07828867,0.15,0.55,
0.00,0.00,19.00,0.00,57.00,-10.41967678,-3.80517340,-5.28500462,-6.20230007,-6.42803860,2.14374614,0.14352254,41.66,0.13157678,-4.63693333,-12.09609604,-3.36057854,-23.90453911,15.91715431,2.23028922,-24.87847710,22.18384552,2.46256351,0.18620469,0.66620497,-9.19073772,3.03028750,-2.67443609,-24.81390381,0.90451229,-9.02137852,-4.38639975,4.19097710,1.07078624,0.03581539,0.84994290,-10.83531570,-6.39430571,-21.65887451,-25.44199181,-10.93560219,-2.25586915,-11.11455345,0.92356849,-4.08269262,0.52340180,0.46959534,-6.70272350,-5.62356997,1.07915318,2.88089752,0.09088551,6.83900881,8.39033031,1.55132186,0.04434071,0.18,0.56,
0.00,0.00,20.00,0.00,77.00,-5.99622250,-2.27201319,-2.04199147,-0.10581934,-2.60401154,0.49299997,0.48278480,35.19,0.41864360,4.33455372,-1.09767604,2.13222313,-27.68411064,34.22313690,-7.44358063,-17.78509140,-1.01465285,-1.75169575,0.13328812,0.71513867,-9.29181385,-5.23699379,4.23147297,-6.88489199,7.83763361,10.80535698,-15.41462040,-1.10540307,-1.65960777,0.12064820,0.72841943,-35.58693695,-20.73553085,-5.06163931,0.28253624,9.35967159,-2.56501055,-5.02294779,10.46978951,-5.83686543,1.52236259,0.21760701,-17.35300827,-17.96979904,-0.61679208,0.47646382,0.49067132,-27.23779869,-23.70277596,3.53502297,0.25151959,0.00,0.00,
0.00,0.00,1.00,0.17,124.00,-0.11412838,1.24204397,0.58938271,0.55917656,0.56911874,0.52733517,0.46792975,7.44,0.51640368,7.82284021,2.15036917,3.50456572,-0.12548964,-1.07633150,-0.83305001,-2.98399782,1.24440861,0.70146549,0.47501031,0.49088128,-3.42342114,1.13657188,0.40720230,0.03411769,-1.76121998,2.81470704,0.35189453,4.84948540,0.06633860,0.00434193,0.94747839,-1.43671834,0.82537335,2.78298807,1.05773711,2.43913984,-1.55901003,-3.83935237,-0.48614171,-0.69103605,0.47242594,0.49206273,-1.11123848,-0.94943756,0.16180091,0.39125302,0.53221436,-6.64448738,-4.37915039,2.26533699,2.80986166,0.00,0.00,
0.00,0.00,2.00,0.25,123.00,-0.49763438,-0.35599008,-0.36230007,-0.30646968,-0.38059855,0.16456449,0.68509073,8.90,0.60978700,-2.08823419,1.86818218,-3.60151744,-3.86719608,-1.13627231,5.28225422,-0.67360741,2.62742519,-0.03633878,0.00085460,0.97668521,0.06178056,9.42939377,0.08387333,-2.96447444,-8.47277737,-3.88532758,3.38146949,-1.89302754,-0.24780044,0.04333897,0.83513872,-1.40848815,1.55073047,-0.63510406,-4.29172945,1.19412053,-0.34239733,-2.85820079,2.26953077,-0.16825402,0.01944273,0.88913806,-1.05811071,-0.67334473,0.38476595,1.09866631,0.29557531,-2.65034366,-3.88891315,-1.23856950,0.45043969,0.00,0.00,
0.00,0.00,1.00,0.00,113.00,-0.67808598,0.86218923,0.80175346,-0.60043013,0.09635665,0.01969675,0.88842065,6.51,0.83802914,-3.46652842,3.35371637,1.70712304,-1.50785923,-2.00334048,4.57937813,3.05322242,1.79344928,1.40435529,2.48308277,0.11545257,-1.14148545,-1.53024995,-2.81258535,4.03956938,6.84649277,-0.98607028,4.14080763,-1.11538744,1.64556623,3.53973675,0.06026017,-1.25789320,1.70060635,0.73117799,-5.47107220,3.88603067,-2.53700113,-0.54458547,-2.07109356,-0.07865887,0.00804034,0.92857243,-0.47295335,-0.37738818,0.09556518,0.16723594,0.68293160,0.94981110,0.89307809,-0.05673299,0.00198251,2.50,1.14,
0.00,0.00,4.00,0.28,108.00,-3.15038347,-3.08600616,-3.71468306,-5.25807810,-3.80228782,8.92633915,0.00289188,12.08,0.00400533,-11.34334469,-6.57556677,-9.94848824,-5.11706352,-0.27291685,6.43820429,-0.41468894,3.92732739,2.15618205,1.72014308,0.19003256,-4.84760427,0.43138120,-12.44787216,2.40955544,3.07374287,-2.37981653,-6.22980165,-9.77225780,1.70803070,1.10378313,0.29373916,-3.40747786,2.60375381,-6.60336065,-12.35444164,1.93931818,-6.79780054,5.07337093,-7.56341648,2.03979182,1.59113550,0.20751374,0.26937941,0.59753668,0.32815725,1.66835189,0.19767708,-4.14090967,-2.44514036,1.69576931,0.96810669,2.62,1.14,
0.00,0.00,7.00,0.37,110.00,-1.00073385,0.23811904,-0.98817879,-2.02597785,-0.94419283,1.79864395,0.18023561,6.68,0.26433280,-0.54219252,2.19031525,-1.44228482,0.47531575,1.01506245,2.30041265,-2.41813540,0.15471877,2.22080922,5.81832027,0.01607326,-0.46935201,-0.85208881,-1.53744328,-1.15369046,-5.35529518,-0.76199001,2.32907796,-0.19705226,1.00002038,1.21965313,0.26974460,3.99611211,0.76521617,-3.32814813,-7.14574289,-0.74107295,-3.33212280,3.97995043,-2.69104505,1.02692986,1.32866466,0.24937044,0.58538604,1.06709719,0.48171112,2.35965276,0.12577958,6.70966673,8.97463799,2.26497149,3.57228780,0.00,0.00,
0.00,0.00,2.00,0.24,100.00,-6.46166754,-6.82874441,-6.39677000,-7.34548616,-6.75816679,61.12838364,0.00000000,8.20,0.00000000,-7.71710110,-8.54638195,-5.69039345,-6.93336582,-13.64723682,-0.71379632,-7.30751896,-4.39388514,0.36545762,0.10623216,0.74455632,-6.66599131,-9.96253014,-7.51977396,-0.61874050,-9.67895222,-5.87263489,-4.91239452,-6.09316158,0.91974318,0.68754262,0.40723676,-3.40295696,-4.60653925,-1.24116302,-14.86221123,-9.76786804,-5.43014622,-4.34502888,-7.88811255,1.01086235,0.84960830,0.35692751,0.32401583,0.65651590,0.33250010,2.04815936,0.15364418,-5.56834841,-3.47243714,2.09591126,2.19832730,2.43,1.16,
0.00,0.00,7.00,0.39,106.00,-8.37949944,-0.63697660,-11.68434811,-8.82813072,-7.38223886,10.28465176,0.00139170,21.84,0.00159430,3.60116220,-3.29014444,-4.44425440,11.14893341,-0.45021117,13.74630070,-10.86869335,-18.42666245,7.71321869,6.70696020,0.00976983,-13.30905914,-21.20705223,-16.03511810,-16.59812164,-15.41567802,-15.72660351,-15.68163395,18.36035919,-3.12336946,1.14058661,0.28583487,-4.31518793,-10.29654503,-8.41615391,-4.86795521,-7.20133448,-16.85513496,-0.28262544,-13.43513966,0.32928601,0.01234776,0.91154732,1.14873612,1.62399495,0.47525892,3.66928434,0.05656935,17.02624702,18.95610619,1.92985785,0.41816536,2.55,1.14,
0.00,0.00,10.00,0.48,89.00,-2.85489655,-1.94915414,-3.97801304,-2.08186102,-2.71598125,8.00975513,0.00476255,9.11,0.00399605,-5.57337809,0.06054112,-4.77858400,1.07451403,-4.97638226,-2.86914539,1.12979066,0.35520199,0.14920221,0.01416157,0.90530189,-4.43862629,-6.17070818,-1.72668207,-8.61739063,3.34542036,-2.07924795,-8.59488964,-2.73321509,-1.78210223,2.10541010,0.14715187,-0.30238014,-4.71535540,4.70163441,1.18877554,-6.75334024,-5.19643831,-0.75827760,-8.84821987,-0.76081920,0.38911977,0.53293160,1.40154195,1.94684231,0.54530042,3.36557913,0.06776526,3.07362437,2.84153819,-0.23208615,0.02343621,2.69,1.14,
0.00,0.00,12.00,0.51,93.00,-2.46632981,-1.48285079,-2.68015933,-1.66831410,-2.07441354,6.85138273,0.00901510,7.52,0.00573676,-4.95518446,0.72495693,-2.72815061,4.47178698,-0.54305291,-2.94879818,1.15890050,-8.10204124,0.12281005,0.01436272,0.90463489,-2.81941247,-1.00238740,-2.43870687,-4.23159695,-1.32510078,0.56459248,-4.97482967,-4.99159765,-0.97275239,0.90875989,0.34071758,-5.55371237,-3.57459569,2.19171929,-2.49669504,-6.89484453,-2.46084714,0.33300167,-1.02822351,-0.74404228,0.54037720,0.46248138,1.39237285,1.95489395,0.56252110,2.90559769,0.08951986,-7.40783644,-3.53621769,3.87161851,5.44976044,2.83,1.16,
0.00,0.00,5.00,0.29,106.00,-2.46792817,-2.15074921,-3.90939379,-4.13379383,-3.16546631,15.20723534,0.00010395,7.70,0.00030175,1.30724096,-2.42636585,-2.61010361,-3.28813791,-1.60071099,-3.18836522,-1.29156685,-3.50151777,2.07234073,3.80677414,0.05137739,-4.66352272,-4.25933218,-1.66103554,-3.23049974,-10.07509041,-4.85538578,-5.20867348,1.48348117,0.02573971,0.00063027,0.97997697,0.12185340,1.77984595,-4.24985409,-6.93836737,-3.63499236,2.34890175,-3.78862095,-6.56675577,1.70081735,2.70668769,0.10030195,0.71496904,1.22101903,0.50604993,5.05930996,0.02536832,0.27784908,3.16536498,2.88751578,5.18863249,2.32,1.20,
0.00,0.00,9.00,0.45,104.00,-3.85291958,-2.87714911,-4.44200039,-1.79749238,-3.24239039,13.04922009,0.00032126,8.52,0.00008353,-0.59433985,3.90900707,-5.31391478,-4.50614977,-1.10318542,-4.32641554,-7.21002340,-3.40595245,-1.00663710,0.74317819,0.38889043,-4.31344509,-3.94551897,-6.95092535,-0.05910917,-12.27080822,-3.17586637,-4.92982149,-1.25545132,-2.83807969,6.09770727,0.01373337,-6.42642736,0.71676958,4.09716654,-8.67084122,-2.74150252,-5.03534222,-4.92676640,-7.48811579,-2.01821303,3.13428497,0.07702422,1.46526885,2.04177356,0.57650459,5.95989990,0.01533209,5.71194887,8.68492031,2.97297144,5.04769754,2.46,1.18,
0.00,0.00,12.00,0.54,92.00,-2.33315778,-2.05802035,1.29113054,2.82019401,-0.06996340,0.00391314,0.95013555,10.66,0.42998536,8.88971138,-2.40209532,-6.61383295,-5.57146120,-0.73425949,-2.23109555,-7.52547407,1.01693130,-4.67835474,10.33783913,0.00135305,-6.06795502,7.84847927,-7.84302092,3.74864268,-0.18731810,6.61964703,-0.14368552,5.36016035,-1.38906181,0.94450212,0.33140212,-11.62753487,4.90170956,-3.01748848,1.49231648,-0.56876659,-2.65084910,-8.93461323,0.14600521,-5.28078794,13.66241169,0.00023296,1.63452101,2.18912387,0.55460280,4.16140175,0.04241057,-15.57145023,-17.78239822,-2.21094728,1.40364349,2.63,1.12,
0.00,0.00,0.00,0.58,82.00,-4.09981632,-0.20182046,-2.73652434,-2.40128827,-2.35986233,6.38149643,0.01171262,8.86,0.00676269,3.54759765,-4.06919336,1.14151597,-4.59569550,0.29233882,5.48020124,-0.28834772,-2.26010132,2.18859839,3.24375510,0.07205426,-7.34808922,-0.61734676,-8.06780338,-0.24085218,-5.96128416,4.23590851,-0.37572974,-3.29128981,-0.15871711,0.01767921,0.89425430,-5.66901922,-1.75105202,-1.19793344,-1.51401317,-4.46832323,-8.73586941,-7.10260201,-1.73294151,-1.76002991,2.16126776,0.14190188,1.60068476,2.13424706,0.53356230,3.23267674,0.07339394,-17.84052658,-19.18905830,-1.34853256,0.41753757,2.77,1.12,
0.00,0.00,4.00,0.29,118.00,-0.03761356,-0.89069664,0.24085253,-0.28100672,-0.24211611,0.08469642,0.77110222,7.90,0.78733523,3.72678351,0.27153599,-5.19030523,-1.03037071,2.90965247,-2.12611747,-5.33389997,-0.03880428,-0.50065529,0.21450706,0.64337735,3.95342994,4.41311169,-4.54511690,2.57372522,-0.52540570,0.29533026,-6.12271404,0.24209133,0.28491980,0.07187799,0.78868755,6.62943745,2.61258268,-2.21838641,-4.91770744,1.81533766,-6.76474428,0.38925171,2.42850566,0.20097709,0.03630465,0.84893372,1.03423131,1.57978415,0.54555279,5.80156898,0.01673903,4.01349735,5.37666750,1.36316991,1.03338289,2.32,1.20,
0.00,0.00,6.00,0.44,87.00,-0.14453173,-1.42341137,0.60065401,-1.88551950,-0.71320212,1.05526268,0.30459107,6.59,0.41220330,-3.44905567,0.51431549,-5.96279430,-4.46252489,0.69329786,5.19080019,-3.26564646,0.43877175,0.46116436,0.26470357,0.60704217,-0.40505537,5.81647444,-2.66404700,3.42024565,0.36438087,0.74872816,-1.10505939,-2.14854240,2.46070600,7.67443895,0.00572433,-2.91794109,3.07659245,-0.83859831,-1.44572973,3.75292850,-3.42825651,0.20256381,-0.15159976,1.66676736,3.52823496,0.06067773,1.61025929,2.28017735,0.66991806,7.87179089,0.00541780,3.29791045,4.58465624,1.28674591,1.29289162,2.46,1.18,
0.00,0.00,11.00,0.53,80.00,-1.60125160,-1.73303699,-0.10078868,-2.27306485,-1.42703557,3.29638386,0.06978565,7.46,0.11296998,-1.30539048,-4.04656076,-3.03835440,-2.27666187,-5.15251684,0.96336389,-0.08848002,1.59158719,0.55038619,0.28802830,0.59162876,-2.00089622,2.98280716,0.15926114,-0.96344304,0.37176433,-5.44704437,3.41327667,0.48147354,2.20530224,4.78048611,0.02905893,1.68807828,-0.59624982,-0.99716187,-5.22116280,-2.47035003,0.34924385,-1.70455194,-3.88941264,0.72562271,0.51801527,0.47188950,1.73146772,2.37386799,0.64240026,5.78780317,0.01686752,13.46809673,12.30512619,-1.16297007,0.89897799,2.63,1.12,
0.00,0.00,13.00,0.57,94.00,-1.60574698,-0.83014995,-2.12226820,-4.56360102,-2.28044152,6.98219109,0.00838423,8.19,0.03224179,-1.99919033,-6.16023159,2.65231371,-3.33621144,0.57161909,3.04763031,-2.66403151,0.88208503,3.61680532,10.37792397,0.00132434,-3.79612589,1.18708253,-1.25691700,5.41148281,-5.55000019,-5.80426407,-7.44610500,-1.82154715,2.19163680,3.97099042,0.04661333,2.86682487,0.18101551,-0.91811919,-3.27889037,1.53960872,-6.80712938,-5.02082300,-0.42324597,2.92252517,7.02137995,0.00820544,1.70440888,2.31513500,0.61072618,4.54353285,0.03402279,13.33061790,15.18767452,1.85705638,1.16914821,2.63,1.12,
0.00,0.00,8.00,0.36,102.00,-3.77345300,-0.41653505,-2.79044271,-0.56388646,-1.88607931,4.47112370,0.03476357,8.46,0.01056325,-1.05490899,-2.12589622,-6.68105507,4.47994184,-0.32500371,2.40582228,2.16665173,-2.24609566,0.16220130,0.01958126,0.88874639,-2.57486081,-1.09474552,-4.82303572,-5.07716179,-1.88269961,1.07586849,-2.49121022,-4.92532778,-2.13208652,3.44459534,0.06380858,1.34347212,-5.91536713,-6.10569572,-1.46031189,1.29769421,-11.12207794,-2.97303772,-3.84596086,-3.30536985,8.48239613,0.00368089,1.89280510,2.63287640,0.74007136,8.04741096,0.00493185,-3.83541656,2.33099174,6.16640854,17.36927605,2.29,1.27,
0.00,0.00,10.00,0.44,100.00,-2.62266254,-1.43093073,-4.44152021,-2.83309603,-2.83205223,11.35972214,0.00078445,7.97,0.00078935,0.42873627,-0.71757728,0.22470075,0.09084341,-6.69977808,-1.84249926,-0.62846881,-2.71195292,1.36142480,1.54036880,0.21490899,-7.66410542,-2.06344175,-6.64521790,-2.01716304,-6.23451328,-3.95955086,-5.03601885,-2.61532521,-1.60697961,2.20786929,0.13768296,6.00822306,-4.05636263,-4.51590729,-6.50834274,-2.76815605,-2.69908643,-0.66596466,-5.18581200,0.25787416,0.05810412,0.80957670,1.94230402,2.74150205,0.79919809,7.38776684,0.00702830,0.31938699,1.18905449,0.86966759,0.42014998,2.54,1.15,
0.00,0.00,6.00,0.33,82.00,6.62647772,4.91957521,6.35888958,-0.34587711,4.38976622,4.22812176,0.04006497,20.26,0.01294267,14.27834988,-4.11768103,1.24589932,-0.80018640,5.73367786,11.50400162,6.00910425,7.72706366,5.43789577,3.80865288,0.05132006,5.24369192,7.21173811,7.67703199,7.11189795,14.01373863,-0.12892465,-2.74457550,11.15935421,6.58100128,5.73054266,0.01689052,0.12939382,2.93861055,6.50437498,4.56246281,4.53413391,14.13364887,12.61928749,6.18991566,7.08078432,6.66139650,0.01002071,-1.54993868,-1.77808332,-0.22814463,0.20066419,0.65457476,3.87547326,-0.77737361,-4.65284681,1.74557197,0.71,0.62,
0.00,0.00,3.00,0.22,92.00,-0.72372866,-3.97785926,-4.44264221,-4.13428497,-3.31962872,7.23842192,0.00727632,11.71,0.01585969,-2.92847228,-0.03866960,-4.29794645,-6.72580957,-4.67243958,-8.79107380,-2.68746424,-0.55617803,0.31908426,0.03907850,0.84334100,-2.77361846,-5.18154716,-7.26945829,-5.74080849,-4.11252451,-4.96289921,-3.83282495,-1.73939741,-0.32631266,0.04193237,0.83779829,1.49333847,1.03353703,-8.24810410,-2.31533313,2.61415124,-3.95698476,1.15689516,1.31122446,3.31662226,4.40040731,0.03622827,-2.13156128,-2.32752109,-0.19595972,0.27098843,0.60313206,-6.48963451,-5.96860743,0.52102691,0.05161171,0.71,0.62,
0.00,0.00,2.00,0.16,106.00,-0.98333740,0.34659344,0.76310760,0.08815503,0.05362967,0.00246960,0.96037709,10.18,0.93489735,5.39259529,4.36805058,-0.33528593,-4.67933798,-1.66855121,1.73289895,-2.49925399,1.74794614,0.34624654,0.06123685,0.80461201,0.01248214,0.99570340,9.24578571,3.94473910,-2.17336917,2.28651261,-1.54484832,-6.62547350,0.59365952,0.18730202,0.66528263,0.49117145,-6.99370813,4.49615479,0.74784350,1.13872206,0.29225749,-2.53111339,-3.33738971,-0.98122609,0.50981718,0.47541612,-1.82456434,-1.83827066,-0.01370635,0.00205489,0.96387992,2.97218323,3.88325644,0.91107339,0.21425295,0.00,0.00,
0.00,0.00,1.00,0.00,99.00,0.14962681,-2.22586393,-2.03006268,0.33999926,-0.94157511,0.85542685,0.35528474,9.66,0.31436982,-3.25321770,-5.82891035,-1.21902490,-2.04325867,-4.27519846,-3.90940571,-2.08952594,4.56544971,-2.56483364,3.72815418,0.05383832,-1.85745335,-1.74172819,2.27633762,-3.75117254,-6.81486940,-3.96711183,-4.34291506,2.83866715,-2.59240627,3.92798471,0.04781399,-0.78001344,-0.02343350,-0.54466414,-0.73367435,-1.66811538,-0.26693445,4.44986534,0.23963226,-0.19257769,0.02164161,0.88307976,-1.49350631,-1.39832151,0.09518482,0.09923161,0.75301751,7.14212847,6.68225813,-0.45987031,0.05469117,0.00,0.00,
0.00,0.00,9.00,0.40,59.00,5.56938601,1.09659874,-0.11449289,-1.95331228,1.14954484,0.15702136,0.69201350,27.53,0.53430241,0.19845319,10.12448597,0.12231030,4.43405533,-1.63335466,1.22177505,-3.11780262,-3.65445280,2.93423724,0.59638858,0.44017623,-13.07901764,-3.32489014,0.52427477,-4.38062668,6.14426088,-3.47661662,23.68223190,-2.53028846,2.73957109,0.54189664,0.46185303,-2.72916126,11.97516060,7.97256327,14.15330410,9.15300655,-3.21273994,-1.54738128,9.03437328,7.29952240,3.83767486,0.05044304,-3.92122436,-3.92867422,-0.00744994,0.00014733,0.99032519,-11.67470646,-14.11264706,-2.43793988,0.20622697,0.51,0.56,
0.00,0.00,6.00,0.32,73.00,2.09759283,3.29069567,4.29736948,2.74640036,3.10801458,2.15301394,0.14266109,20.10,0.16815548,-0.48538965,3.31623077,-8.63238144,0.07072257,10.75313377,7.99237204,13.12677383,3.85357451,0.86280942,0.09766731,0.75472459,1.80558467,-7.32776833,-2.45842910,9.94070530,5.22078085,5.84166574,6.45866823,15.34059048,1.69448996,0.38818705,0.53342282,-8.89761543,-3.91519022,4.65644407,8.73418427,-5.59962320,16.39471817,9.21767807,-5.09357882,-0.53356934,0.03902663,0.84344365,-4.25501013,-4.23565388,0.01935613,0.00176034,0.96656706,-2.30971265,-0.74325716,1.56645548,0.14371501,0.51,0.56,
0.00,0.00,6.00,0.29,86.00,0.71442890,0.79978436,0.75042778,1.36978996,0.90860772,0.61813438,0.43196105,10.97,0.46055148,-1.47882688,-1.82695782,-5.38856077,1.85983980,4.28303576,5.61635971,4.17719841,0.03815503,-0.51827466,0.11834371,0.73092385,0.58174497,0.88315839,6.48073101,-0.01527465,0.23361278,-3.23866224,2.81791544,-1.54026890,-0.64759666,0.18935709,0.66356389,3.03174663,-0.56895673,-2.92872572,-5.83281565,3.86522317,1.93494523,4.49150276,0.94474238,-0.60344148,0.16610259,0.68370277,-3.32873297,-3.05175662,0.27697632,0.57583570,0.44866694,6.98655844,8.40359497,1.41703653,0.36380747,0.27,0.54,
0.00,0.00,4.00,0.29,77.00,0.37064090,-1.00513875,-1.47481847,-0.27698633,-0.59657568,0.29845029,0.58499928,10.36,0.64643587,0.06166169,-7.17801952,4.62991476,0.44387415,0.72586423,-6.26653910,0.12891075,-1.70299816,-0.74924237,0.27756053,0.59844353,-3.52757549,-1.64381301,-3.93748784,0.11976232,-0.69729632,-0.19963442,-0.31181186,-1.35962009,-1.09126675,0.59936988,0.43903613,3.88726521,3.00100231,2.24837685,-1.40866518,0.64970601,0.27280682,-1.32435977,-3.93059373,0.65125638,0.21559577,0.64253658,-2.23676753,-1.79258502,0.44418252,1.56521595,0.21207734,6.81544924,8.09435177,1.27890253,0.34864956,0.21,0.53,
0.00,0.00,6.00,0.33,79.00,-0.06388196,0.17712200,0.49527112,-1.01042807,-0.10047923,0.01261129,0.91061211,8.49,0.88032719,5.23261404,3.84966707,-0.62259871,0.84536874,2.13750792,-4.38166237,-1.53649676,-4.05889654,1.29386950,1.23753667,0.26626421,2.58206463,1.71851146,3.26630545,0.81147981,-4.67503357,-4.72706461,2.08676076,1.89887559,1.28233945,1.24646068,0.26454842,6.68927479,-0.57893568,-1.05958593,-3.42863655,2.24990845,-0.10624966,-3.97021413,0.46392781,0.99362403,0.75428867,0.38536957,-2.40879822,-2.01081562,0.39798257,1.07359469,0.30114009,11.06475449,10.85642624,-0.20832877,0.01231294,0.27,0.54,
0.00,0.00,12.00,0.51,44.00,-7.15564537,-10.51863766,-7.13759327,-1.42510104,-6.55924416,4.74874783,0.02959421,28.56,0.01413740,-20.54267120,8.33024025,-17.28841591,0.44474179,-24.09550858,-20.73327255,-3.24610090,-7.52597618,-9.02144527,5.31031370,0.02144238,-15.06046963,-13.27635002,-7.46992111,-17.59566116,-14.41499710,-8.03434658,3.41722202,15.70514488,-5.55325699,2.07137299,0.15045843,-0.32980540,-10.42917538,5.63995028,-8.29314613,-20.37255859,-6.77746582,-0.51095402,-13.55497551,-5.55534220,2.07055140,0.15053928,-8.13145542,-7.81372070,0.31773424,0.17930490,0.67233680,-15.72850132,-16.63834000,-0.90983737,0.02322537,0.49,0.55,
0.00,0.00,11.00,0.46,52.00,-5.64781952,3.85026050,-2.45703411,7.29664183,0.76051223,0.06011764,0.80636943,29.43,0.82546589,-10.17558575,-0.31832084,-3.12100983,11.64166546,-0.03988582,13.04018688,18.61506462,1.43992662,-3.56417084,0.77577305,0.37868865,-1.40302622,-11.59327602,13.06836605,-7.31792593,4.71045589,-10.59197712,-3.01387167,-2.03380632,-9.74239159,5.95359516,0.01489287,-14.59815121,-16.47692680,12.38349056,-2.57518649,-17.80386543,6.01166439,6.54416275,-16.77137947,-12.64970589,10.22445965,0.00143772,-8.07338238,-7.79351711,0.27986512,0.20917413,0.64781427,-23.80632401,-28.11300278,-4.30667782,0.53043306,0.49,0.55,
0.00,0.00,0.00,0.47,55.00,4.69910812,3.26496887,7.35716200,3.28891110,4.65253735,2.19179130,0.13911930,29.82,0.13332562,-6.48473167,-21.49489975,-2.28478575,12.83622837,12.88541794,14.96459007,4.10536194,8.98759651,-0.32294801,0.00624208,0.93704601,2.54743147,5.35814857,13.87378883,10.91582584,5.61629963,3.62692785,-7.33671761,21.17086983,3.67312574,0.82468557,0.36407391,19.18145561,6.21500254,-37.42216110,-7.81565714,8.94315243,1.64244163,23.59885406,15.95972157,1.18087423,0.08915363,0.76532967,-6.26135826,-5.71749592,0.54386228,1.18066072,0.27827227,-30.99342537,-47.27764893,-16.28422165,5.76318502,0.28,0.53,
