x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L0 p-val,Subject ID,Visual Region,Subregion,hemi,xy_dist,ellipse_a,ellipse_b,ellipse_theta,ellipse_comX,ellipse_comY,d_norm,no_vein,sig,iso0_loc,in_tgt,d_bin,all depths,odss,fgm,dsi,iso-sur,ctr-iso0
1.62,-2.28,7.0,0.38,85.0,158.0,11.0,2.18,156.0,15.33,0.68,5.60512257,1.33145523,3.42966676,2.55413628,3.23009539,33.77128983,1e-08,5.98,3.82606959,2.54632998,3.67295432,4.00445604,3.15288162,2.99009466,4.59741211,3.11896896,2.58839273,3.38522911,34.81031799,1e-08,1.19211423,1.89069211,0.79090455,11.96518612,0.00062368,-0.47145164,0.31945291,0.79090452,0.63273472,4.2,4.41,0.01745268,49.95314407,-10.81141567,8.91550827,4.05286312,1.14078045,1.98156023,0.23343851,-4.72504091,1.05850935,-0.10866746,0.02371475,0.87764576,0.02214953,47.83176041,-11.21217728,6.36500931,3.37639999,0.52727032,-5.12854862,0.81717461,-5.15090656,0.77541065,0.21989386,0.10152204,0.75008098,0.03572473,44.09935379,-20.55090332,10.23598385,3.07733893,0.27793524,-1.11414075,0.02792704,3.41305089,0.24210852,0.48523495,0.52772093,0.46774612,0.01979387,68.21923065,-3.6681118,1.16371226,1.88361371,0.1769979,3.58824968,1.07389081,-2.1201365,0.29850426,0.00094935,0.0,1.0,0.02290709,54.42860031,-8.97193813,3.4701798,5.5516386,1.16218817,3.48114777,0.3724426,-5.41087627,1.58909607,0.3852132,0.33730012,0.56152998,0.03230243,72.82988739,-4.10881805,0.55043292,5.83044958,1.00981939,3.36244965,0.39343837,0.30338007,0.00190401,0.04728615,0.00525046,0.94225109,0.01979387,68.21923065,-3.6681118,1.16371226,1.88361371,0.1769979,3.58824968,1.07389081,-2.1201365,0.29850426,0.00094935,0.0,1.0,0.02290709,54.42860031,-8.97193813,3.4701798,5.5516386,1.16218817,3.48114777,0.3724426,-5.41087627,1.58909607,0.3852132,0.33730012,0.56152998,0.03230243,72.82988739,-4.10881805,0.55043292,5.83044958,1.00981939,3.36244965,0.39343837,0.30338007,0.00190401,0.04728615,0.00525046,0.94225109,pnr256,V1,tgt,rh,3.842625912550131,3.8822553542005864,2.320011806230823,0.8604062800453557,-2.2113913043478264,-2.573623188405797,0.369047619047619,True,True,-1.2226810499999998,False,2,True,2.17545581,2.09821153,4.273667339999999,-1.2226810499999998,1.5421339599999997
1.63,-2.99,8.0,0.37,85.0,158.0,12.0,2.26,168.0,19.51,0.69,2.54005933,1.56801331,2.20482159,1.9660207,2.06972885,14.78217602,0.00012869,5.8,0.70412856,3.18505645,2.30622554,1.50610268,3.97305417,1.85284066,1.82536006,1.96641314,1.96918261,2.14100838,15.46693325,9.009e-05,1.14471292,1.87041712,1.7482291500000002,12.47593975,0.00047966,0.92458713,2.67281628,1.74822915,4.72485065,4.15,4.3,0.01407308,34.29251862,-3.54029799,1.00935376,9.71659565,6.92284298,2.32526255,0.3393783,-3.94881225,0.78057009,-0.53981608,0.61978072,0.43132577,0.018899,36.88749313,-5.18027258,1.43927228,7.60157061,2.83095121,0.23353019,0.0017649,-4.26021767,0.56182504,-0.43756324,0.42586929,0.51418119,0.03333376,41.02086639,-10.66819763,2.94704843,10.23688889,3.28566599,5.97065783,0.85745066,0.91539115,0.01860405,-0.4016749,0.38640559,0.53434446,0.01641568,48.97562027,1.33002126,0.1596607,6.54918909,2.23350906,-0.89751941,0.07010666,-1.39248633,0.1343911,-0.54101539,0.69440401,0.40488056,0.02535676,72.97077179,-3.4413681,0.55858886,7.87643051,2.5597043,2.20790362,0.16394174,-3.29376984,0.64426881,-0.98097622,2.39335179,0.12218622,0.03108231,71.44106293,-2.14159036,0.15844318,7.58492804,1.81060457,-7.08931589,1.85278273,-8.7625742,1.69996333,-0.93650055,2.18403411,0.13978102,0.01641568,48.97562027,1.33002126,0.1596607,6.54918909,2.23350906,-0.89751941,0.07010666,-1.39248633,0.1343911,-0.54101539,0.69440401,0.40488056,0.02535676,72.97077179,-3.4413681,0.55858886,7.87643051,2.5597043,2.20790362,0.16394174,-3.29376984,0.64426881,-0.98097622,2.39335179,0.12218622,0.03108231,71.44106293,-2.14159036,0.15844318,7.58492804,1.81060457,-7.08931589,1.85278273,-8.7625742,1.69996333,-0.93650055,2.18403411,0.13978102,pnr256,V1,tgt,rh,3.863891406645954,3.8822553542005864,2.320011806230823,0.8604062800453557,-2.2113913043478264,-2.573623188405797,0.3571428571428571,True,True,-0.39800739000000007,False,2,True,0.3352377400000002,0.6368082799999999,0.9720460200000001,-0.39800739000000007,3.0708236700000002
1.77,-3.62,0.0,0.42,85.0,158.0,13.0,2.48,161.0,16.62,0.7,1.79364944,-0.00303807,2.61518383,1.7947154,1.55012763,7.59197092,0.00597479,6.06,2.50059938,2.00750923,2.31036854,2.5353303,0.80536109,-0.0594223,1.68742716,0.74951655,1.84997356,1.59691966,7.77231693,0.00541152,1.33960867,1.95985723,0.17647838999999976,9.30047131,0.00250331,6.74378347,6.92026186,0.17647825,0.03630626,4.1,4.23,0.01600566,41.21544647,1.91446829,0.27421173,9.89534378,6.67127275,4.31779957,1.08736479,-3.18096972,0.47058129,-1.30558634,3.36860347,0.06676352,0.02526489,63.12122345,-0.28672895,0.0041684,12.69840622,7.56428576,4.89419937,0.75481755,-9.24639225,2.53415895,-1.67586708,5.98176003,0.01463569,0.03855085,51.09949493,7.358881,1.30599082,9.4138422,2.5878458,6.39064455,0.91494644,-12.45094299,3.20574474,-1.03590143,2.3936522,0.12216281,0.01799162,55.03136063,5.5928278,2.64158273,11.08248043,5.98263884,-0.72980839,0.04334513,-0.67197353,0.0293085,-1.24862671,3.45986223,0.06318541,0.0253981,67.19681549,5.12841368,1.13868678,11.59720993,5.09356356,-1.2355243,0.04715212,-5.16700268,1.45530391,-1.37428415,4.31149673,0.03812488,0.03062209,63.77830887,4.61047506,0.67536086,13.03416157,4.91790009,-2.51417208,0.21432531,3.33412099,0.22635721,-1.34872007,4.16641188,0.04150982,0.01799162,55.03136063,5.5928278,2.64158273,11.08248043,5.98263884,-0.72980839,0.04334513,-0.67197353,0.0293085,-1.24862671,3.45986223,0.06318541,0.0253981,67.19681549,5.12841368,1.13868678,11.59720993,5.09356356,-1.2355243,0.04715212,-5.16700268,1.45530391,-1.37428415,4.31149673,0.03812488,0.03062209,63.77830887,4.61047506,0.67536086,13.03416157,4.91790009,-2.51417208,0.21432531,3.33412099,0.22635721,-1.34872007,4.16641188,0.04150982,pnr256,V1,tgt,rh,4.11659824979054,3.8822553542005864,2.320011806230823,0.8604062800453557,-2.2113913043478264,-2.573623188405797,0.4166666666666666,True,True,-1.79775347,False,3,True,-0.8215343899999998,2.6182219,1.79668751,-1.79775347,8.71801533
1.92,-4.25,11.0,0.51,85.0,158.0,14.0,2.74,166.0,17.18,0.74,3.24067521,1.00533235,3.50991058,1.95367754,2.42739892,22.49823189,2.43e-06,5.51,3.474298,2.79672503,3.27321267,3.0764842,3.51562786,-0.21921696,2.38607359,3.18161893,2.00635576,2.60752082,25.16484642,6.3e-07,1.40862954,1.85307634,1.3375654299999997,4.99755049,0.02614688,4.67199039,6.00955582,1.33756518,2.95766997,4.1,4.23,0.0188694,70.4670639,-6.44148207,3.81937337,-3.71416044,1.1562084,5.33453655,2.04169202,-12.35302734,8.73086834,-1.00678027,2.46412277,0.11680676,0.02437068,70.30581665,-6.12997389,2.31001019,-3.53397417,0.7013374,7.43978739,2.08789635,-8.45558453,2.53691149,-0.78613895,1.57569969,0.20969086,0.03312961,44.90256119,-3.27877092,0.30851904,-8.76984406,2.67227292,11.63048172,3.60540462,-2.31180906,0.13146968,0.04793876,0.00612559,0.93763287,0.0204798,87.80568695,-1.04586792,0.11373417,-1.37482202,0.11338848,2.84298754,0.81052017,-6.90380335,3.80618834,-0.88566124,2.14352632,0.14350432,0.02511456,78.96257019,-0.39806226,0.00818288,-3.79664373,0.65606207,3.42879367,0.43607911,-6.48473501,2.75469708,-0.57189512,0.89725238,0.34376116,0.03540046,105.81554413,-1.8519702,0.13527034,-1.36297238,0.06672779,-0.67339933,0.01905511,-3.45572352,0.30188042,-1.04220462,3.08853316,0.07916894,0.0204798,87.80568695,-1.04586792,0.11373417,-1.37482202,0.11338848,2.84298754,0.81052017,-6.90380335,3.80618834,-0.88566124,2.14352632,0.14350432,0.02511456,78.96257019,-0.39806226,0.00818288,-3.79664373,0.65606207,3.42879367,0.43607911,-6.48473501,2.75469708,-0.57189512,0.89725238,0.34376116,0.03540046,105.81554413,-1.8519702,0.13527034,-1.36297238,0.06672779,-0.67339933,0.01905511,-3.45572352,0.30188042,-1.04220462,3.08853316,0.07916894,pnr256,V1,tgt,rh,4.4585460998055835,3.8822553542005864,2.320011806230823,0.8604062800453557,-2.2113913043478264,-2.573623188405797,0.5238095238095237,True,True,-0.94834519,False,4,True,-0.2692353700000001,2.50457823,2.2353428600000003,-0.94834519,6.9579010100000005
2.09,-4.82,18.0,0.64,85.0,158.0,15.0,3.02,159.0,18.07,0.75,1.07621443,0.09486301,0.95524406,-0.05808199,0.51705986,1.10912871,0.29253865,5.29,1.22063875,2.39649296,0.89982384,1.0366708,-0.40348101,-1.33215308,1.33781874,0.90620655,-0.03532208,0.66896319,1.82371175,0.17719472,1.29827356,1.58071053,0.7043124500000002,2.08016229,0.15030715,-2.08157182,-1.37725937,0.70431238,0.81932884,4.06,4.17,0.01007972,20.57419968,-2.51620245,0.59633148,1.2814883,0.14086024,2.86985469,0.60465825,-8.07983303,3.82182288,-1.29980052,4.20249271,0.04063953,0.01374176,23.00675774,0.44761714,0.01270041,-1.65353513,0.15802641,4.43096352,0.76223284,-4.98487091,0.90748942,-1.21833014,3.89507008,0.04871838,0.01548085,10.23407078,0.00882123,0.0,-4.31597233,0.67556113,12.5743885,4.39905405,1.16237712,0.03465121,-0.60236681,1.00516021,0.3163212,0.01100073,25.82044792,-3.24533343,1.11623728,4.64821482,1.32079744,5.17422295,2.73637033,-0.52366596,0.02233743,-1.29233396,4.65154076,0.03127679,0.0136713,23.87917709,-4.6591258,1.15263903,3.77024484,0.6602813,2.05752492,0.16026853,-2.6102128,0.45547441,-1.16992223,3.83217859,0.05057092,0.01935248,31.8240509,1.26268852,0.06328832,0.77557439,0.02177512,3.32480717,0.4683055,1.16312742,0.03441873,-1.36942208,5.36630201,0.02074211,0.01100073,25.82044792,-3.24533343,1.11623728,4.64821482,1.32079744,5.17422295,2.73637033,-0.52366596,0.02233743,-1.29233396,4.65154076,0.03127679,0.0136713,23.87917709,-4.6591258,1.15263903,3.77024484,0.6602813,2.05752492,0.16026853,-2.6102128,0.45547441,-1.16992223,3.83217859,0.05057092,0.01935248,31.8240509,1.26268852,0.06328832,0.77557439,0.02177512,3.32480717,0.4683055,1.16312742,0.03441873,-1.36942208,5.36630201,0.02074211,pnr256,V1,tgt,rh,4.852646281441419,3.8822553542005864,2.320011806230823,0.8604062800453557,-2.2113913043478264,-2.573623188405797,0.6785714285714286,True,False,0.152945,False,5,True,0.1209703700000001,0.86038105,0.9813514200000001,0.152945,-1.5302043699999999
2.23,-5.31,0.0,0.83,85.0,158.0,16.0,3.28,142.0,19.3,0.76,2.22646713,0.58891881,0.76025033,0.59805554,1.04342294,3.33715343,0.06804469,6.15,0.68156356,2.09108829,2.72776914,0.49371248,0.3030245,1.03124022,1.66226387,1.05864167,0.62820655,1.18520367,4.17264128,0.04135817,1.35406995,1.51216173,1.5836346800000003,0.63778985,0.42516806,0.5565173,2.14015198,1.58363473,3.99123001,4.02,4.11,0.01929491,57.58862305,-2.47356009,0.44015566,-8.87630367,5.16122818,-3.15179777,0.55708528,-10.9968214,5.4078083,-2.35025263,10.49557114,0.00123828,0.02383901,52.60852432,-0.79889554,0.03069016,-8.63565159,3.27488279,-2.16278577,0.13794753,-7.16949511,1.42630148,-1.95888793,7.65091991,0.00578476,0.03266764,34.66111755,2.83922172,0.18364891,-19.29698753,10.27168465,6.0214529,0.76722574,-9.47662258,1.75428641,-1.19760084,3.02204967,0.08246461,0.01859844,55.72822571,2.82067561,0.63668543,-5.36115265,1.32668507,0.21093826,0.0034053,-3.61615062,0.8035453,-1.90839386,7.65916681,0.00575859,0.0281656,78.80201721,-2.04123569,0.17206036,-7.88550615,2.24565816,-8.67892933,2.21698141,-3.38733029,0.5964759,-2.3285923,11.80377293,0.00061678,0.02826589,50.89689255,0.05455901,0.00010532,-9.48352242,2.43838143,-0.14508013,0.00063192,-10.13649273,1.95969951,-1.74291945,6.51681423,0.01084178,0.01859844,55.72822571,2.82067561,0.63668543,-5.36115265,1.32668507,0.21093826,0.0034053,-3.61615062,0.8035453,-1.90839386,7.65916681,0.00575859,0.0281656,78.80201721,-2.04123569,0.17206036,-7.88550615,2.24565816,-8.67892933,2.21698141,-3.38733029,0.5964759,-2.3285923,11.80377293,0.00061678,0.02826589,50.89689255,0.05455901,0.00010532,-9.48352242,2.43838143,-0.14508013,0.00063192,-10.13649273,1.95969951,-1.74291945,6.51681423,0.01084178,pnr256,V1,tgt,rh,5.216676602336677,3.8822553542005864,2.320011806230823,0.8604062800453557,-2.2113913043478264,-2.573623188405797,0.9047619047619047,True,False,-0.009136730000000037,False,6,True,1.4662168000000002,0.17133151999999996,1.63754832,-0.009136730000000037,2.1492887100000004
1.53,0.82,20.0,0.89,85.0,159.0,6.0,2.69,129.0,19.79,0.75,3.34735584,2.12969494,3.49411225,3.5976491,3.14220309,43.7139473,0.0,5.12,3.29721951,3.28859234,3.19883037,1.29049349,3.51771545,2.78897357,2.83869958,4.26294994,3.65722466,3.12361765,41.99383545,0.0,2.24937248,1.18750989,-0.2754878999999999,24.1184864,1.52e-06,4.45211887,4.17663097,-0.27548754,0.10251808,6.28,0.0,0.00474741,4.76698494,3.55118465,1.2405771,-0.94817978,0.08052119,-2.67593861,0.54908061,1.74891722,0.18706138,2.36409187,14.52055836,0.00014759,0.00960593,11.80013561,0.6426912,0.02739,-1.88660872,0.21591477,-3.5434978,0.5116685,-5.83045244,1.30306458,1.97193682,10.71036339,0.00110391,0.01418095,9.09772587,3.09351921,0.30365571,-1.1946069,0.05484594,-1.18168783,0.04115267,-10.73427391,3.13503194,2.2302134,14.59768867,0.00014175,0.00506664,5.664783,2.23257732,0.5463711,-2.48802209,0.39135826,-6.25490093,4.13571644,6.47924805,3.53373909,2.37512207,16.24974823,5.998e-05,0.00904827,10.96296406,0.65667903,0.02399648,-3.09622741,0.46672794,-3.64360452,0.52675563,3.92425966,1.07903945,2.08041859,12.70084953,0.00038373,0.00685293,4.11081362,4.12281609,0.69501269,-4.73117018,0.83394289,-6.01722002,1.58004129,3.73875713,0.36635599,2.52651858,18.81664467,1.593e-05,0.00506664,5.664783,2.23257732,0.5463711,-2.48802209,0.39135826,-6.25490093,4.13571644,6.47924805,3.53373909,2.37512207,16.24974823,5.998e-05,0.00904827,10.96296406,0.65667903,0.02399648,-3.09622741,0.46672794,-3.64360452,0.52675563,3.92425966,1.07903945,2.08041859,12.70084953,0.00038373,0.00685293,4.11081362,4.12281609,0.69501269,-4.73117018,0.83394289,-6.01722002,1.58004129,3.73875713,0.36635599,2.52651858,18.81664467,1.593e-05,pnr256,V1,tgt,rh,5.0512065130159804,3.8822553542005864,2.320011806230823,0.8604062800453557,-2.2113913043478264,-2.573623188405797,0.9761904761904762,True,True,-1.4679541600000001,False,7,True,-0.14675641000000006,1.3644173100000003,1.2176609000000003,-1.4679541600000001,5.644585129999999
1.6,0.14,0.0,0.89,85.0,159.0,7.0,2.49,137.0,19.44,0.7,3.59958911,2.42814064,3.41134572,3.25469685,3.17344308,34.27733994,1e-08,5.84,2.90322065,4.33420277,3.16589355,1.87976384,4.16853428,4.20397091,1.75602639,3.60130215,3.33410621,3.25751925,35.25364685,0.0,1.7810533,1.20844376,-0.31032932000000013,9.53912449,0.00220698,2.02068758,1.71035826,-0.31032932,0.1508559,4.38,4.32,0.01943958,65.96860504,-2.93698978,0.7003479,-0.13888116,0.00143563,-8.51169395,4.58480215,6.03267527,1.83664858,-0.3853648,0.31841063,0.57269798,0.02555,68.49697113,-6.71566582,2.45751667,0.30106735,0.00448277,-4.70882034,0.74139106,4.67183352,0.68646216,-0.22235169,0.11171073,0.73827883,0.04100199,61.76996613,-3.5789907,0.33008721,-0.43564767,0.00591554,-3.56058311,0.30346727,-1.84957612,0.07560062,0.26284444,0.16468868,0.68496762,0.01557797,42.8557663,-0.06271812,0.00034994,0.47055086,0.01119807,-8.99087238,6.83834553,4.84830856,1.58341849,0.68865836,1.09326971,0.29601469,0.02561454,72.77138519,-2.20775843,0.22468191,1.24123919,0.06210621,-10.86024857,3.87608027,5.61547613,1.83013964,0.12276635,0.03655083,0.84842342,0.02185688,33.69234467,-6.62980938,1.44806612,6.11044836,1.12070918,-9.13788986,2.9358933,19.22020531,7.80065632,1.05735266,2.65529323,0.10353828,0.01557797,42.8557663,-0.06271812,0.00034994,0.47055086,0.01119807,-8.99087238,6.83834553,4.84830856,1.58341849,0.68865836,1.09326971,0.29601469,0.02561454,72.77138519,-2.20775843,0.22468191,1.24123919,0.06210621,-10.86024857,3.87608027,5.61547613,1.83013964,0.12276635,0.03655083,0.84842342,0.02185688,33.69234467,-6.62980938,1.44806612,6.11044836,1.12070918,-9.13788986,2.9358933,19.22020531,7.80065632,1.05735266,2.65529323,0.10353828,pnr256,V1,tgt,rh,4.67872359554525,3.8822553542005864,2.320011806230823,0.8604062800453557,-2.2113913043478264,-2.573623188405797,0.9761904761904762,True,True,-0.8265562100000001,False,7,True,0.18824339000000023,0.9832050799999998,1.17144847,-0.8265562100000001,2.53691447
1.34,-0.47,16.0,0.83,85.0,159.0,8.0,2.2,155.0,19.37,0.62,4.58046436,1.17247379,2.71708679,2.83574677,2.82644296,37.22800064,0.0,4.99,3.40192175,2.87732911,2.29475546,2.33826041,1.70398033,3.47474813,3.59556603,3.16986775,2.89779234,2.85871863,35.9214859,0.0,1.62663615,1.42461491,1.0475295199999999,1.45184875,0.22921729,-1.93800259,-0.89047307,1.04752958,1.7701453,4.31,4.44,0.01850124,84.74501038,1.5989511,0.29438075,5.50402927,3.17625809,-0.62893397,0.03546143,-8.97661781,5.76740265,-0.41298488,0.51868701,0.47158002,0.02289754,76.54446411,-0.29481632,0.00665307,6.31669569,2.76343513,-3.16735768,0.46671274,-5.10740995,1.14158332,-0.07596301,0.01821277,0.89267636,0.03375848,57.87784958,6.26821756,1.39959145,7.9636054,2.73540521,-3.83799005,0.4874081,-9.00336552,2.47587943,0.56701225,1.05928063,0.30364211,0.01718207,74.46988678,0.59175271,0.04390304,1.01063001,0.07381042,1.91874862,0.44486192,-5.48732281,2.89726734,0.06982143,0.01607834,0.89912529,0.02255211,78.56621552,0.41729781,0.01119095,4.04641294,0.91959345,2.86873555,0.376706,0.45052257,0.01640779,0.15857439,0.08515222,0.77049694,0.02705595,73.60647583,-0.07621442,0.00024936,6.26477718,1.67961466,0.42753306,0.00914325,-3.78943539,0.43230939,0.19943134,0.13465512,0.71373543,0.01718207,74.46988678,0.59175271,0.04390304,1.01063001,0.07381042,1.91874862,0.44486192,-5.48732281,2.89726734,0.06982143,0.01607834,0.89912529,0.02255211,78.56621552,0.41729781,0.01119095,4.04641294,0.91959345,2.86873555,0.376706,0.45052257,0.01640779,0.15857439,0.08515222,0.77049694,0.02705595,73.60647583,-0.07621442,0.00024936,6.26477718,1.67961466,0.42753306,0.00914325,-3.78943539,0.43230939,0.19943134,0.13465512,0.71373543,pnr256,V1,tgt,rh,4.127664074921302,3.8822553542005864,2.320011806230823,0.8604062800453557,-2.2113913043478264,-2.573623188405797,0.9047619047619047,True,True,-1.6632729800000001,False,6,True,1.8633775699999995,1.5446130000000002,3.40799057,-1.6632729800000001,0.7727999100000001
1.34,-1.02,15.0,0.67,85.0,159.0,9.0,2.09,155.0,16.1,0.65,5.07035828,3.04933453,3.98415399,2.58171701,3.67139101,46.88789749,0.0,5.77,2.05619144,3.47522449,6.33706856,4.76508188,3.56983447,3.29415941,5.15319014,3.98775029,2.57695174,3.90891528,51.91860962,0.0,1.62149775,1.70583224,0.1513938899999996,0.2498664,0.61754954,4.53714228,4.68853617,0.15139396,0.0294773,4.25,4.5,0.01715415,52.19773102,-2.54641914,0.5349496,3.04069257,0.6945045,5.6224494,2.0327599,-7.28743267,2.72331333,0.5658614,0.69760442,0.40380048,0.02321595,57.02257919,-4.22575712,0.98106664,0.75840443,0.02886731,0.33167678,0.00367621,-7.19512653,1.64176047,0.65633637,0.98166931,0.32204011,0.03483034,44.73306656,-1.93225837,0.09658902,-1.53092206,0.07343616,-1.5765692,0.05972253,-3.52940369,0.27629089,1.21726823,3.54446673,0.06005072,0.02208333,93.95478058,-0.87142724,0.07266245,2.56851697,0.36413941,1.95031655,0.35103217,-3.95372987,1.14879215,0.11235721,0.03175006,0.85861544,0.02246724,56.78787231,-0.61720109,0.01777088,5.59589958,1.28072858,6.46331978,1.39250124,-6.79735518,2.71998549,0.99253541,2.42872691,0.11946372,0.03160837,75.62674713,-2.74700522,0.26681224,3.3853488,0.36918202,9.57240009,3.45785904,-10.36816883,2.4362886,0.52609789,0.70551312,0.40114938,0.02208333,93.95478058,-0.87142724,0.07266245,2.56851697,0.36413941,1.95031655,0.35103217,-3.95372987,1.14879215,0.11235721,0.03175006,0.85861544,0.02246724,56.78787231,-0.61720109,0.01777088,5.59589958,1.28072858,6.46331978,1.39250124,-6.79735518,2.71998549,0.99253541,2.42872691,0.11946372,0.03160837,75.62674713,-2.74700522,0.26681224,3.3853488,0.36918202,9.57240009,3.45785904,-10.36816883,2.4362886,0.52609789,0.70551312,0.40114938,pnr256,V1,tgt,rh,3.876354628791018,3.8822553542005864,2.320011806230823,0.8604062800453557,-2.2113913043478264,-2.573623188405797,0.7142857142857143,True,True,0.4676175199999997,False,5,True,1.08620429,0.9348194599999999,2.02102375,0.4676175199999997,4.22091865
