x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,Subject ID,Visual Region,Subregion,hemi,xy_dist,ellipse_a,ellipse_b,ellipse_theta,ellipse_comX,ellipse_comY,d_norm,no_vein,sig,iso0_loc,in_tgt,d_bin,all depths,odss,fgm,dsi,iso-sur,ctr-iso0
2.47,5.49,0.0,0.6,111.0,163.0,11.0,3.45,140.0,11.94,0.72,10.86435509,8.0703392,11.0583477,10.57924843,10.14307308,176.65200806,0.0,7.65,7.01077414,13.22556686,6.90763998,8.9459877,10.02348518,9.38679981,11.45988274,13.45858955,10.45850849,10.08737278,174.27568054,0.0,0.47753084,-0.65403926,-1.4460132099999998,20.55936241,8.63e-06,-3.38474488,-4.83075809,-1.44601321,1.68644035,1.13,1.74,pnr143,V1,tgt,lh,4.509939217120162,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.6195652173913043,True,True,-2.5089092300000004,False,4,True,-0.19399261000000045,2.988008500000001,2.7940158900000007,-2.5089092300000004,-2.3218488599999993
1.97,5.67,0.0,0.59,111.0,163.0,12.0,3.59,148.0,10.87,0.67,19.94224167,15.78840733,17.56570625,17.4554348,17.68794823,471.3182373,0.0,8.17,13.73023319,19.9449482,16.97036362,15.13685989,18.59718895,18.16315651,17.18721771,22.13808441,17.28318596,17.66578674,466.33911133,0.0,0.43788263,-1.63463092,-6.20879936,68.31022644,0.0,10.08206558,3.87326622,-6.20879889,22.40981293,1.2,1.71,pnr143,V1,tgt,lh,4.573585367593726,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.6086956521739131,True,True,-1.667027469999999,False,4,True,2.3765354199999997,1.7772989200000016,4.153834340000001,-1.667027469999999,5.540293689999999
1.63,5.86,12.0,0.74,111.0,163.0,13.0,3.78,163.0,9.23,0.54,14.83418083,9.21578598,14.32787323,14.37867737,13.18912888,147.10795593,0.0,10.9,7.74949455,17.02962494,13.40076542,12.04464531,13.07030773,10.87677383,14.5641737,13.69899559,14.17755699,12.94396973,137.93089294,0.0,0.14897534,-3.12973213,-7.61353969,148.63082886,0.0,2.13560867,-5.47793102,-7.6135397,23.18106651,1.26,1.69,pnr143,V1,tgt,lh,4.718498720301932,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.7717391304347826,True,True,-5.16289139,False,5,True,0.5063075999999995,5.11208725,5.61839485,-5.16289139,-0.31503962999999935
1.11,6.04,0.0,0.82,111.0,163.0,14.0,4.0,164.0,6.26,0.6,13.11808109,10.83459282,9.10731983,10.18310738,10.81077576,56.16984558,0.0,14.46,2.57899404,16.4918499,12.1728611,3.34126568,9.82091522,13.53281879,19.3386116,9.7118597,10.16619968,10.7842474,57.07051086,0.0,-0.25566283,-4.54473495,-10.355951309999998,220.07862854,0.0,-20.87020111,-31.22615242,-10.35595226,14.15344048,1.26,1.69,pnr143,V1,tgt,lh,4.880475987008386,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.8586956521739131,True,True,0.6514854400000001,False,6,True,4.010761260000001,-1.7272729899999995,2.283488270000001,0.6514854400000001,-31.87763786
0.58,6.14,14.0,0.79,111.0,163.0,15.0,4.22,145.0,7.5,0.57,20.10536957,14.7303009,19.58133316,19.98378181,18.60019684,223.14393616,0.0,12.48,10.47849846,24.91834068,14.01762009,16.14431381,21.44912529,16.49537086,24.98911858,16.53377533,19.71413994,18.28617477,218.02670288,0.0,-0.65526474,-5.45453453,-13.965253829999998,256.30078125,0.0,-11.57331276,-25.53856659,-13.96525288,58.04782867,1.29,1.67,pnr143,V1,tgt,lh,5.018842708660562,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.8260869565217392,True,True,-5.25348091,False,6,True,0.5240364100000008,4.85103226,5.375068670000001,-5.25348091,-20.285085679999998
4.3,5.73,0.0,0.82,111.0,164.0,8.0,4.03,138.0,13.16,0.74,7.52576447,7.14104319,6.46061468,7.81500435,7.23560667,115.7042923,0.0,6.74,4.75624228,8.35193539,7.77838612,7.28659678,7.44107819,3.74853659,7.23218584,9.03426647,7.79268694,7.03983259,108.94158173,0.0,-0.24591289,-2.017555,1.1542358400000001,38.30588531,0.0,-6.4055624,-5.25132656,1.15423572,0.86858797,1.0,1.78,pnr143,V1,tgt,lh,5.517825816580152,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.8586956521739131,True,True,-0.6739611599999993,False,6,True,1.0651497900000004,-0.6804285100000005,0.38472127999999994,-0.6739611599999993,-4.577365400000001
3.8,5.73,0.0,0.65,111.0,164.0,9.0,3.87,128.0,14.37,0.76,5.78069592,4.60135889,4.15633249,6.46939278,5.25194502,67.49684143,0.0,6.41,5.28582239,2.88173294,4.65212154,3.69598269,4.53447676,7.04771519,6.13613701,4.49534082,6.46670532,5.01675987,60.58256912,0.0,0.25528547,-1.24393046,-0.33903597999999935,32.02257156,4e-08,6.45905685,6.12002087,-0.33903596,0.1000508,1.03,1.71,pnr143,V1,tgt,lh,5.253904223075986,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.6739130434782609,True,True,-1.8680338899999995,False,5,True,1.6243634300000007,-0.4450264000000006,1.1793370300000001,-1.8680338899999995,7.98805476
3.34,5.94,9.0,0.55,111.0,164.0,10.0,3.91,137.0,13.35,0.76,6.03491688,4.6158247,4.12778044,5.70133543,5.1199646,43.81342316,0.0,7.76,4.0685544,4.81977749,5.36799622,3.30198264,4.96614885,7.26728249,6.3074069,3.03065801,5.66893196,4.97266006,40.53380585,0.0,0.33958432,-1.14775813,0.3889808600000002,33.92703629,2e-08,9.69441319,10.08339405,0.38898173,0.08295164,1.09,1.66,pnr143,V1,tgt,lh,5.233826794859476,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.5652173913043479,True,True,-1.0855107300000002,False,4,True,1.9071364399999995,-0.4880442599999997,1.4190921799999998,-1.0855107300000002,11.168904780000002
2.92,6.11,11.0,0.57,111.0,164.0,11.0,3.98,143.0,11.77,0.74,7.24803495,6.36437464,6.93448687,9.09784412,7.41118526,68.83197021,0.0,8.96,8.65826988,3.78054547,6.16918373,7.12860632,10.16807461,7.11314678,6.76212788,5.05023098,9.05148506,7.09086561,62.40014267,0.0,0.28604537,-1.37111139,1.2631645200000001,43.81845474,0.0,8.24956036,9.51272488,1.26316428,0.96171856,1.09,1.66,pnr143,V1,tgt,lh,5.237522967983781,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.5869565217391304,True,True,-2.7334694799999992,False,4,True,0.31354808000000034,0.5701122299999994,0.8836603099999998,-2.7334694799999992,12.24619436
2.32,6.27,9.0,0.59,111.0,164.0,12.0,4.08,134.0,12.03,0.71,12.26066685,9.24288273,8.14232254,11.31580544,10.24041939,182.04833984,0.0,7.61,7.56489944,8.74059963,8.6750946,9.17068195,13.24740982,10.86593342,9.44449806,10.32311821,11.1292696,9.89692688,164.90753174,0.0,0.22003646,-1.89070237,0.20853115000000022,70.6268158,0.0,-2.30101705,-2.0924859,0.20853125,0.02994168,1.16,1.57,pnr143,V1,tgt,lh,5.229303910577127,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.6086956521739131,True,True,-2.0729227100000003,False,4,True,4.1183443099999995,-1.1005601899999995,3.01778412,-2.0729227100000003,-0.01956318999999951
2.0,6.33,0.0,0.75,111.0,164.0,13.0,4.14,145.0,11.49,0.64,16.21851921,12.63315201,11.18545151,12.11414337,13.03781605,227.31184387,0.0,8.67,12.38926697,11.14205074,13.57567024,12.52099419,14.88085747,16.03667259,11.25599861,14.0262928,11.95245838,13.07360935,220.07984924,0.0,-0.01142501,-2.91257691,-4.50183618,119.3775177,0.0,5.49657345,0.99473727,-4.50183582,12.75970554,1.26,1.69,pnr143,V1,tgt,lh,5.229962675321467,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.782608695652174,True,True,0.5190086399999991,False,5,True,5.0330677,-1.4477004999999998,3.5853672000000003,0.5190086399999991,0.4757286300000009
1.07,6.4,13.0,0.84,111.0,164.0,14.0,4.31,149.0,8.7,0.6,21.77968216,15.24512863,18.13374329,19.76999855,18.73213768,202.81199646,0.0,13.19,20.01172638,16.79239845,16.38014793,17.67719078,18.71868706,19.42761803,18.74539948,19.65054703,19.64314461,18.542202,191.27813721,0.0,-0.55493104,-4.4210968,-7.61435414,180.85771179,0.0,2.59839392,-5.01596022,-7.61435413,27.3317318,1.26,1.69,pnr143,V1,tgt,lh,5.241303420528141,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.8804347826086957,True,True,-4.52486992,False,6,True,3.6459388699999984,2.8886146600000018,6.53455353,-4.52486992,-0.49109029999999976
0.52,6.66,16.0,0.8,111.0,164.0,15.0,4.67,147.0,6.17,0.55,29.98932838,24.07048607,23.17827225,25.26306725,25.62528801,113.99391174,0.0,24.06,23.22193336,27.62225723,28.25595093,19.92054176,27.32172585,31.62974358,22.13544273,24.83315468,25.06658363,25.53081512,110.40454102,0.0,-1.43581569,-6.11925316,-8.70163262,227.07884216,0.0,7.55487919,-1.14675343,-8.7016325,12.07561016,1.29,1.67,pnr143,V1,tgt,lh,5.542267159884138,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.8369565217391305,False,True,-1.1925811799999977,False,6,True,6.811056130000001,-0.892213820000002,5.918842309999999,-1.1925811799999977,0.045827749999997724
4.95,6.21,18.0,0.89,111.0,165.0,7.0,4.59,110.0,11.14,0.74,10.15452957,6.96025991,7.5447402,8.27126122,8.23269749,62.7920723,0.0,10.42,4.98714113,8.40284634,10.31305027,3.77744198,8.98556137,12.05190086,8.61101627,8.28391647,8.16530418,8.16717815,61.06096649,0.0,-1.72790182,-5.05949116,-3.958477020000001,98.61450958,0.0,-6.19534969,-10.15382671,-3.95847678,8.35361576,0.0,0.0,pnr143,V1,tgt,lh,6.285442781364309,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.9347826086956522,True,True,-1.311001309999999,False,6,True,2.6097893699999997,0.5844802899999992,3.194269659999999,-1.311001309999999,-8.842825400000002
4.57,6.21,0.0,0.81,111.0,165.0,8.0,4.45,134.0,11.51,0.75,7.96107149,5.72404671,7.2883811,5.79000425,6.69087601,47.36931992,0.0,9.75,3.72236443,8.39649487,5.8371644,4.97437668,7.67028332,9.88655853,6.21041298,9.36046219,5.63123846,6.84751844,48.9132309,0.0,-0.3867141,-2.98069167,-0.7008554899999999,78.77203369,0.0,3.87372684,3.17287135,-0.70085549,0.28145003,1.0,1.78,pnr143,V1,tgt,lh,6.066843736127461,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.8478260869565218,True,True,-0.06595754000000031,False,6,True,0.6726903900000005,1.56433439,2.2370247800000005,-0.06595754000000031,3.23882889
4.05,6.25,10.0,0.7,111.0,165.0,9.0,4.31,137.0,13.88,0.75,0.67396903,1.90910721,2.62668824,1.66578114,1.71888638,3.92572212,0.04785471,8.7,3.14929008,1.49009514,0.78187621,2.27329969,4.12284756,-0.61039811,1.03698707,1.93151164,1.69174087,1.7612648,4.03770638,0.04479205,0.28071174,-2.07187724,-3.67038035,77.93762207,0.0,7.53863096,3.86825061,-3.67038059,7.33122158,1.03,1.74,pnr143,V1,tgt,lh,5.829678023678965,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.7282608695652174,True,False,0.24332606999999995,False,5,True,-1.9527192100000001,0.7175810300000001,-1.2351381799999999,0.24332606999999995,3.6249245400000003
3.54,6.46,11.0,0.58,111.0,165.0,10.0,4.35,135.0,10.64,0.75,5.26648426,4.46763659,4.93843889,3.47357488,4.53653383,24.8999939,7.2e-07,9.12,2.55404854,3.99829006,3.34637403,4.99946308,5.07368183,5.31336927,5.3475523,8.44837856,3.38144064,4.71334839,26.4971981,3.2e-07,0.30121216,-1.97172666,-4.95219803,76.82785034,0.0,8.59611893,3.6439209,-4.95219851,9.10795784,1.09,1.66,pnr143,V1,tgt,lh,5.790266831279241,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.5978260869565217,True,True,0.9940617099999995,False,4,True,0.3280453700000008,0.4708022999999999,0.7988476700000007,0.9940617099999995,2.6498591900000004
3.08,6.66,7.0,0.59,111.0,165.0,11.0,4.43,144.0,9.78,0.75,7.33396769,6.03882742,7.09539604,6.89331007,6.84037542,42.97885513,0.0,10.46,4.77274513,4.920084,7.79577303,3.2075386,6.51963139,7.105443,9.83835411,10.58675957,6.92442656,6.84545374,42.76544952,0.0,0.05502237,-2.09077621,-5.6720674,66.61149597,0.0,4.06349945,-1.60856795,-5.67206717,11.99310303,1.09,1.66,pnr143,V1,tgt,lh,5.809675818379838,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.6086956521739131,True,True,-0.8544826500000005,False,4,True,0.2385716499999999,1.0565686200000002,1.29514027,-0.8544826500000005,-0.7540852999999996
2.58,6.81,9.0,0.66,111.0,165.0,12.0,4.53,139.0,11.83,0.73,5.71076918,4.26594448,5.22345066,5.10872936,5.0772233,36.70534134,0.0,8.4,3.46860147,6.38093853,4.10786819,5.09571981,6.10446024,2.29631591,7.3285141,5.52178144,5.07131672,5.03668213,35.54542542,0.0,-0.05899232,-2.16483235,0.5809469300000005,61.203125,0.0,-5.42264891,-4.84170198,0.58094692,0.21710931,1.16,1.57,pnr143,V1,tgt,lh,5.813931019455009,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.6847826086956522,True,True,-0.84278488,False,5,True,0.48731851999999964,0.9575061800000002,1.4448246999999999,-0.84278488,-3.9989171
2.34,6.76,0.0,0.82,111.0,165.0,13.0,4.48,124.0,12.05,0.69,6.34743738,6.68261671,7.44734478,6.84429169,6.83042288,66.1182251,0.0,8.42,5.32329988,8.64279842,5.4820056,3.79014397,7.24150133,5.37866974,9.76190567,9.27928638,6.90609264,6.8604331,66.40575409,0.0,-0.15404506,-2.55260062,-1.21674346,74.37164307,0.0,-10.43048573,-11.64722919,-1.21674335,1.03758824,1.2,1.56,pnr143,V1,tgt,lh,5.712963739014531,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.8586956521739131,True,True,-0.1616749800000008,False,6,True,-1.0999074000000002,0.7647280700000003,-0.3351793299999999,-0.1616749800000008,-11.485554209999998
0.52,6.81,0.0,0.91,111.0,165.0,15.0,4.79,92.0,10.88,0.5,10.67007542,6.94433975,9.4210043,11.88752079,9.73073483,80.50450134,0.0,10.87,8.3540659,8.91498566,6.83612156,6.9184413,10.66579819,11.04412842,8.72435379,11.04679394,11.75182343,9.35247326,72.48629761,0.0,-1.93618155,-5.84463072,-2.91408921,154.22680664,0.0,-11.193964,-14.10805321,-2.91408968,4.31001997,1.24,1.56,pnr143,V1,tgt,lh,5.69114032621817,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.9565217391304348,True,True,-4.94318104,False,7,True,1.24907112,2.4766645499999997,3.7257356699999997,-4.94318104,-9.164872169999999
4.35,6.67,0.0,0.82,111.0,166.0,8.0,4.69,144.0,7.19,0.75,10.94778061,9.2902422,12.81743336,12.02817917,11.27090931,48.41975021,0.0,16.24,8.71537685,14.23427773,13.99325657,14.72189808,8.85463905,6.73021507,10.70462132,10.28833866,11.96358013,11.12288857,46.30857849,0.0,-0.45960313,-3.71572351,-3.94861603,97.70825958,0.0,-11.65714741,-15.60576344,-3.9486165,3.69348526,0.95,1.72,pnr143,V1,tgt,lh,6.342907014073061,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.8586956521739131,True,True,-2.73793697,False,6,True,-1.8696527500000002,3.527191160000001,1.6575384100000008,-2.73793697,-12.86782647
3.92,6.7,0.0,0.74,111.0,166.0,9.0,4.6,157.0,9.35,0.75,8.66213703,4.41052341,7.83840418,4.95494699,6.46650267,21.11735725,4.93e-06,14.11,3.73077059,6.38464546,6.54082823,8.9828558,8.58343983,7.46628237,3.55263162,10.50810051,4.66271544,6.70576191,22.20830917,2.83e-06,0.38159332,-2.65921569,-5.43646911,100.74421692,0.0,5.61183739,0.17536828,-5.43646908,8.33873272,0.98,1.66,pnr143,V1,tgt,lh,6.16814013479838,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.7717391304347826,True,True,-0.5444235800000001,False,5,True,0.8237328499999998,3.4278807700000007,4.2516136200000005,-0.5444235800000001,0.7197918600000002
3.48,6.99,8.0,0.64,111.0,166.0,10.0,4.74,178.0,7.53,0.79,7.1684556,5.63227463,7.4550724,7.91724825,7.04326296,20.8716774,5.59e-06,15.46,-0.69143623,8.73123741,9.20994091,1.28324676,9.13420963,6.42120314,9.05875111,10.46444225,7.81331205,6.81816483,19.48720932,1.135e-05,0.31825015,-2.54137683,-7.659114840000001,92.61128235,0.0,-4.33928394,-11.99839878,-7.65911484,16.7761879,1.05,1.47,pnr143,V1,tgt,lh,6.256934018410765,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.6630434782608696,True,True,-2.2849736199999997,False,5,True,-0.2866168,1.8227977699999993,1.5361809699999993,-2.2849736199999997,-9.71342516
3.16,7.18,8.0,0.69,111.0,166.0,11.0,4.86,172.0,8.43,0.76,5.53997326,3.21300411,4.93019772,5.9115057,4.8986702,11.85562325,0.00060121,14.26,-3.67220902,8.26382923,8.39342117,2.23764992,4.46217442,2.67200565,8.34542847,4.93655014,5.7959547,4.59926319,10.43735123,0.00127968,-0.09566043,-2.59250379,-5.9466810200000015,67.56513977,0.0,-15.25035,-21.19703102,-5.94668102,11.90393162,1.05,1.47,pnr143,V1,tgt,lh,6.328371516894683,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.717391304347826,True,True,-2.6985015900000002,False,5,True,0.6097755400000002,1.7171936099999998,2.32696915,-2.6985015900000002,-18.49852943
2.8,7.13,11.0,0.81,111.0,166.0,12.0,4.79,171.0,9.77,0.74,2.8364563,1.49532616,3.49354029,3.98544526,2.95269203,6.96460772,0.00845653,11.22,1.20671356,2.88689327,3.74538517,2.25199962,2.00108337,0.91473258,4.62338829,3.41530013,3.98556828,2.7784481,6.02152157,0.01432079,-0.25062627,-2.33399081,0.8020103000000001,44.53195953,0.0,1.11286938,1.91487968,0.8020103,0.34109649,1.11,1.47,pnr143,V1,tgt,lh,6.178377839086128,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.8478260869565218,True,True,-2.4901191000000003,False,6,True,-0.6570839899999998,1.9982141299999998,1.34113014,-2.4901191000000003,4.404998780000001
4.14,7.07,12.0,0.88,111.0,167.0,8.0,4.93,150.0,4.38,0.77,10.15257072,4.92516804,3.53976846,4.39075279,5.75206518,4.72859287,0.02992327,26.52,7.04958534,6.0073061,8.25614452,0.31334963,5.21985912,-0.45512879,10.75541019,11.43356991,4.58525038,5.90135336,4.87117386,0.02756037,-0.75409395,-4.23703623,-5.390928270000002,77.32591248,0.0,17.90351486,12.51258659,-5.39092731,2.90751314,0.89,1.64,pnr143,V1,tgt,lh,6.597284481241668,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.9239130434782609,False,False,0.5344152500000003,False,6,True,6.6128022600000005,-1.38539958,5.22740268,0.5344152500000003,11.97817134
3.76,7.2,8.0,0.82,111.0,167.0,9.0,4.95,157.0,4.86,0.75,4.80543184,5.20112038,1.56453443,3.49396658,3.76626325,3.15359139,0.07609564,21.26,3.18785715,5.24412107,4.74288273,-2.57529616,6.13066578,1.20191419,4.88037109,6.99848413,3.63843393,3.71288729,3.00089669,0.08356066,0.49207893,-2.81709337,-2.3501138699999995,76.98203278,0.0,10.83693886,8.48682499,-2.35011435,0.61443299,0.93,1.58,pnr143,V1,tgt,lh,6.556899956247317,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.8586956521739131,False,False,1.7071538,False,6,True,3.2408974099999996,-3.6365859499999997,-0.3956885400000001,1.7071538,6.77967119
3.47,7.33,8.0,0.79,111.0,167.0,10.0,5.0,158.0,4.93,0.75,5.06649065,2.97181559,1.44697118,5.4672699,3.73813677,3.44846058,0.06363508,20.18,1.67041075,5.63477564,-1.97169542,1.16577172,6.34246731,-1.67660522,4.29021788,8.98316097,5.41520071,3.31376123,2.66814256,0.1027248,0.57860649,-2.45775652,-0.9863551799999999,66.09703827,0.0,2.50823092,1.52187574,-0.98635525,0.10164277,0.97,1.46,pnr143,V1,tgt,lh,6.571417817661215,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.8260869565217392,False,False,-2.49545431,False,6,True,3.61951947,-1.5248444099999998,2.0946750600000006,-2.49545431,4.01733005
3.17,7.35,0.0,0.83,111.0,167.0,11.0,4.99,172.0,5.9,0.75,6.48659801,3.55437398,5.92361116,5.03967237,5.25106382,9.60690498,0.00199834,16.99,3.12101889,5.04295111,3.02820206,5.80414772,7.19918871,3.63499689,5.81749153,8.9566679,4.8864274,5.27151155,9.46082878,0.00216243,0.10396523,-2.46625662,1.2771935399999998,47.48907852,0.0,5.29281855,6.57001209,1.27719319,0.20920299,0.97,1.41,pnr143,V1,tgt,lh,6.4933024904369345,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.8695652173913043,True,True,-1.48529839,False,6,True,0.5629868499999997,2.3692371800000003,2.93222403,-1.48529839,8.05531048
1.54,1.62,0.0,0.9,112.0,157.0,9.0,0.32,154.0,14.35,0.73,10.22664165,8.37880039,10.70648003,7.33612013,9.16201115,173.25196838,0.0,6.98,8.29381371,12.70428276,9.30369091,8.15443516,9.43419552,8.88615894,11.56728172,10.18130493,7.31762648,9.52855015,184.23324585,0.0,1.01005709,2.0603919,2.86536741,25.62652969,7.6e-07,-6.97831011,-4.1129427,2.86536765,6.40653515,0.0,0.0,pnr143,V1,tgt,lh,0.5674208737795686,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.9456521739130436,True,True,1.04268026,True,6,True,-0.47983838000000034,2.3276796399999995,1.8478412599999992,1.04268026,-5.15562296
1.14,1.65,19.0,0.85,112.0,157.0,10.0,0.32,162.0,16.32,0.8,4.8251071,2.93777609,3.86654258,2.55317807,3.54565096,39.66458893,0.0,5.64,2.6873889,5.39621258,0.73875368,4.28493834,3.4153533,3.07022667,6.49762583,4.98183203,2.4952507,3.72600174,43.79541016,0.0,0.96101266,2.51859856,1.70307505,60.254673,0.0,0.05413151,1.75720656,1.70307505,3.63061333,0.0,0.0,pnr143,V1,tgt,lh,0.494088363297363,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.8913043478260869,True,True,0.3845980199999999,True,6,True,0.9585645200000004,0.9287664900000001,1.8873310100000005,0.3845980199999999,1.37260854
0.72,1.88,0.0,0.85,112.0,157.0,11.0,0.72,165.0,14.14,0.78,5.11020279,2.68028855,4.21814966,2.0772655,3.52147651,30.63889122,4e-08,6.38,-0.43589529,7.17584229,3.12911558,4.02564335,3.7415297,1.74575078,6.85773325,5.4153161,1.96929157,3.73230028,34.93241501,0.0,0.55501401,2.27580547,3.91408956,77.86342621,0.0,-0.67337191,3.24071765,3.91408968,12.98191357,0.0,0.0,pnr143,V1,tgt,lh,0.8688891809575503,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.8913043478260869,True,True,0.60302305,True,6,True,0.8920531299999999,1.5378611099999997,2.4299142399999996,0.60302305,2.6376946
0.51,2.02,20.0,0.88,112.0,157.0,12.0,0.95,166.0,11.67,0.76,3.78324413,6.22382116,8.37564564,2.33585119,5.17964029,32.09246445,2e-08,9.17,5.06603956,10.22349644,1.79171824,7.724792,4.84533453,4.14679623,7.8354888,8.43438148,2.35883927,5.81938457,39.95317078,0.0,-0.03558998,1.58634615,6.142380710000001,74.04353333,0.0,-14.33159065,-8.18920994,6.14238167,24.17362785,0.0,0.0,pnr143,V1,tgt,lh,1.106669077909367,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.9239130434782609,True,True,3.88796997,True,6,True,-4.59240151,2.15182448,-2.44057703,3.88796997,-12.07717991
1.85,2.09,0.0,0.83,112.0,158.0,9.0,0.74,161.0,6.0,0.73,27.65616798,16.24794579,18.64435577,12.1285944,18.66926575,64.66469574,0.0,23.28,18.63872337,18.63400269,22.79567337,16.62286568,14.92088318,25.37377548,23.78817368,25.71877289,11.98704052,19.81126976,70.45670319,0.0,1.29598713,2.27029634,4.564117430000001,18.06978989,2.917e-05,14.08112335,18.64524078,4.56411743,5.64915848,1.3,2.17,pnr143,V1,tgt,lh,1.1301764468179052,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.8695652173913043,False,True,4.1193513899999985,True,6,True,9.011812209999999,2.3964099800000014,11.40822219,4.1193513899999985,14.525889390000003
1.48,2.2,16.0,0.75,112.0,158.0,10.0,0.73,170.0,8.46,0.76,11.10613537,4.76254559,3.03961134,3.31791377,5.55655146,19.59774017,1.072e-05,12.58,8.13406277,0.85509568,7.877707,4.20754957,5.79350567,9.45384979,6.25048542,6.88213205,3.24897408,5.85007334,20.82138634,5.74e-06,1.30612397,2.9612155,2.690014839999998,60.95194626,0.0,14.11949253,16.80950737,2.69001555,5.06340694,1.31,2.08,pnr143,V1,tgt,lh,1.0747328792431448,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.782608695652174,True,True,1.4446318200000001,True,5,True,8.06652403,-1.7229342500000002,6.34358978,1.4446318200000001,15.364875549999999
0.96,2.35,0.0,0.73,112.0,158.0,11.0,0.96,170.0,10.87,0.77,4.28805065,-1.16883409,-2.17205048,1.21867537,0.54146028,0.25138953,0.61622016,10.83,2.87834668,-5.28254986,1.8717339,-0.07498783,1.38567758,4.41058207,-0.28105319,-3.14451551,1.10631478,0.31851986,0.08483394,0.77091747,0.92842072,2.72931623,3.9516363100000014,76.6842804,0.0,11.34954262,15.30117893,3.95163608,16.08677101,1.34,2.03,pnr143,V1,tgt,lh,1.2149056999477266,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.7608695652173914,True,False,-2.38750946,True,5,True,6.46010113,-1.0032163899999997,5.45688474,-2.38750946,17.68868839
