,x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
976,-0.33,-6.05,12.0,0.0,113.0,160.0,16.0,6.34,166.0,21.12,0.51,3.25197387,1.74307942,2.67869449,2.72677422,2.60013056,37.36268234,0.0,4.58,2.72360778,1.24913883,1.81483102,2.50121427,2.24354267,4.19450045,1.58308005,4.52072096,2.78714895,2.62157416,37.38385773,0.0,2.76329732,1.07950187,-0.84196615,3.13477159,0.8124212,1.70189309,2.78407907,2.31288958,-0.99931127,3.18699789,0.07454686,5.20391989,6.79047728,1.84497368,-0.56370753,2.3328023,2.0915947,1.48900986,2.30797505,-0.01047043,0.00036868,0.98468485,4.93775511,4.9084096,2.60642147,4.75851965,1.99478793,1.06259644,2.26927686,3.17232776,0.54731244,0.97182375,0.32447809,2.25554013,0.5153296,-1.74021041,41.44688797,0.0,3.58592916,2.1000278,-1.48590136,3.69983912,2.57,5.43,0.0171115,73.66314697,0.36333159,9.64478207,-0.04926571,0.18381321,0.0354123,0.091513,0.01008975,0.00777369,-0.39631435,0.58223921,0.44562599,0.01931367,59.84557724,0.38853613,8.8755455,-0.03715706,0.08296172,0.05948765,0.20415375,0.01974929,0.02386969,-0.05301297,0.01057641,0.91811042,0.02546044,47.74009323,0.39820451,7.35926437,-0.01356985,0.00862605,0.11181942,0.56184322,0.0495693,0.11606826,0.26844311,0.27488339,0.6001973,0.01674409,80.21450043,0.29149887,4.96199799,-0.06050264,0.21580794,0.00566379,0.00188176,0.14771609,1.29534292,-0.19667661,0.15578976,0.69315161,0.01835963,66.21107483,0.31051144,5.05008459,-0.039762,0.08234151,0.04541751,0.10314667,0.13407314,0.96270227,0.03318258,0.00439545,0.94715439,0.02078408,56.07859039,0.31156787,4.45099783,-0.0159305,0.01179021,0.1095196,0.53993368,0.16366263,1.25884664,0.31066322,0.39303923,0.53085727,0.01674409,80.21450043,0.29149887,4.96199799,-0.06050264,0.21580794,0.00566379,0.00188176,0.14771609,1.29534292,-0.19667661,0.15578976,0.69315161,0.01835963,66.21107483,0.31051144,5.05008459,-0.039762,0.08234151,0.04541751,0.10314667,0.13407314,0.96270227,0.03318258,0.00439545,0.94715439,0.02078408,56.07859039,0.31156787,4.45099783,-0.0159305,0.01179021,0.1095196,0.53993368,0.16366263,1.25884664,0.31066322,0.39303923,0.53085727
977,-0.34,-6.82,15.0,0.0,113.0,160.0,17.0,7.06,188.0,23.03,0.74,2.23418736,0.5381121,1.34828258,1.8918345,1.50310409,11.55063438,0.00070535,4.76,2.7081511,1.38217616,0.83223575,1.07093263,2.16760111,0.66824156,1.61322391,0.88579184,1.95553529,1.47451174,10.75273418,0.0010792,1.92903888,-0.52115005,-0.60662597,-1.58315635,2.11449337,-0.67957544,1.75423896,1.64127791,-1.35801256,5.45314837,0.01974161,-1.19342923,5.21746874,1.24264133,1.93365884,-0.9396705,2.55521417,-0.38043162,2.62758589,-0.54065228,0.88693064,0.34655111,3.61937737,2.02736425,1.44153893,2.20199108,1.28177369,2.16462636,1.7178688,3.23562121,0.32576945,0.3155036,0.57445562,2.09591341,0.20200956,-1.89390385,41.01051331,0.0,2.79677248,2.04223776,-0.75453484,0.90146679,2.62,5.37,0.01342353,40.27125549,0.27456507,4.89280748,-0.06902723,0.32055181,-0.04439691,0.12780114,0.13161418,1.17704666,-0.8555283,2.41021395,0.12088,0.01569458,35.42435455,0.29768011,4.67022514,-0.07045098,0.26728502,-0.04448441,0.10237373,0.15043241,1.23735654,-0.65286005,1.43566763,0.23114148,0.0231196,35.72483826,0.30729261,3.97732258,-0.08339846,0.29443285,-0.04806164,0.09420112,0.1707536,1.25044811,-0.57847238,1.15850854,0.28204919,0.01338629,45.48116302,0.21651861,2.42854285,-0.09454699,0.46750394,-0.0845762,0.35794231,0.2571387,3.48198605,-0.73313069,1.92027175,0.16615295,0.01851881,61.6000824,0.23564146,2.65947247,-0.13352613,0.84924483,-0.13670667,0.85397875,0.22991566,2.5886426,-1.01848757,3.78855371,0.05189965,0.0185166,40.24183655,0.22558798,2.10964489,-0.08644003,0.31218725,-0.04448057,0.08055882,0.28077653,3.34983134,-0.50514317,0.93935776,0.33269053,0.01338629,45.48116302,0.21651861,2.42854285,-0.09454699,0.46750394,-0.0845762,0.35794231,0.2571387,3.48198605,-0.73313069,1.92027175,0.16615295,0.01851881,61.6000824,0.23564146,2.65947247,-0.13352613,0.84924483,-0.13670667,0.85397875,0.22991566,2.5886426,-1.01848757,3.78855371,0.05189965,0.0185166,40.24183655,0.22558798,2.10964489,-0.08644003,0.31218725,-0.04448057,0.08055882,0.28077653,3.34983134,-0.50514317,0.93935776,0.33269053
978,-0.13,-7.29,19.0,0.0,113.0,160.0,18.0,7.53,169.0,16.78,0.78,3.98707795,3.56803989,3.55962706,3.31773901,3.60812116,50.41207123,0.0,5.47,4.68699646,5.32800007,4.15008926,2.88553834,3.72319984,3.61235166,2.47191286,2.46695256,3.32631826,3.62430096,49.87778091,0.0,3.48506331,2.52090836,3.05242682,5.55106306,2.51660371,5.40965843,3.84003854,1.96046197,0.23380122,0.12174777,0.7272243,8.23812485,3.93917227,2.07321405,1.88674724,2.42665124,0.90955377,4.22473335,4.73560524,0.26024541,0.1551071,0.69379069,4.27485514,4.00458813,2.56486917,3.8495822,2.42103124,8.17891979,4.36595201,1.98926067,0.62194175,0.88109738,0.34814114,1.8595407,-0.15771237,-2.01725316,39.49026489,0.0,8.44560909,5.40679455,-3.03881454,11.60551834,0.0,0.0,0.01317141,29.01673317,0.3554697,6.1376152,-0.32637861,5.36324167,0.00705119,0.00242053,0.00902631,0.00418686,1.35508525,4.5253458,0.03365421,0.01543213,25.67064095,0.3889204,5.97497416,-0.35798022,5.1720047,0.01687641,0.01101744,0.00727217,0.00215133,1.5508033,6.07145834,0.01391508,0.02272236,25.86750412,0.41183591,5.35509014,-0.40387887,5.1756525,0.02315865,0.01643106,0.01116083,0.00404256,1.62243092,6.83140755,0.00909898,0.01023716,19.60739708,0.30633169,3.58339214,-0.33124429,4.2299428,0.04147292,0.06346987,0.12429418,0.59972548,1.89928639,9.5002737,0.00211385,0.01195323,18.5911274,0.32608908,3.68935513,-0.34928396,4.20963049,0.05451833,0.098413,0.11482681,0.46780142,1.95235276,10.08464718,0.00154343,0.01581278,21.80914497,0.33651912,3.48859048,-0.37641677,4.39839792,0.06697646,0.13564,0.1373882,0.59599787,1.91150725,9.99567413,0.00161897,0.01023716,19.60739708,0.30633169,3.58339214,-0.33124429,4.2299428,0.04147292,0.06346987,0.12429418,0.59972548,1.89928639,9.5002737,0.00211385,0.01195323,18.5911274,0.32608908,3.68935513,-0.34928396,4.20963049,0.05451833,0.098413,0.11482681,0.46780142,1.95235276,10.08464718,0.00154343,0.01581278,21.80914497,0.33651912,3.48859048,-0.37641677,4.39839792,0.06697646,0.13564,0.1373882,0.59599787,1.91150725,9.99567413,0.00161897
979,0.14,-7.57,20.0,0.0,113.0,160.0,19.0,7.83,155.0,12.77,0.86,2.38942099,2.71024084,0.92091787,1.68182719,1.92560172,7.90546656,0.0050298,7.37,1.71188545,1.73599887,3.71894979,1.74592161,0.49239871,2.78578448,2.13337278,1.49024737,1.66985095,1.94076955,7.78533745,0.00537298,-0.07090354,0.88150096,1.61597478,3.80736375,1.90233147,3.09684587,3.2981956,6.75164223,1.00580692,1.24546909,0.26470332,3.68220353,1.31333983,1.10345113,-1.23322344,-0.21155317,0.70999134,1.01531124,0.80465436,-0.72824627,0.6580531,0.41745238,-0.98108083,2.95184612,5.22700739,4.03819466,3.39741683,1.4945699,0.16807592,2.97598386,0.7161395,0.63919181,0.42420452,1.37070417,-0.708722,-2.07942605,35.78956604,1e-08,-0.42395914,-0.60297543,-0.17901631,0.01638104,0.0,0.0,0.01259495,14.26059151,0.21631473,1.22159302,-0.0687447,0.12784849,-0.216208,1.21941292,-0.03331871,0.03030952,-0.17928681,0.04254584,0.83662714,0.01571909,14.36640835,0.24158879,1.24355316,-0.08539543,0.15873201,-0.25350752,1.34320903,-0.05085192,0.05717728,-0.10667408,0.01547233,0.90103462,0.02719223,20.09858322,0.25915024,1.15038657,-0.13472486,0.31250045,-0.33490959,1.86035752,-0.08080203,0.11390666,-0.35196847,0.17446822,0.6762656,0.00764787,5.88895607,0.15314323,0.48194599,-0.01257285,0.00327617,-0.14981706,0.44555956,0.09133366,0.17426454,0.65437561,0.60685879,0.4361676,0.01160207,9.4710865,0.17358106,0.56526464,-0.04777176,0.0425453,-0.20949513,0.78561848,0.07177337,0.09880585,0.36284497,0.18830492,0.66443002,0.01278339,7.66550159,0.17121246,0.48560211,-0.02412315,0.00970785,-0.17341143,0.48909414,0.09341215,0.14813204,0.56978989,0.47764027,0.4896625,0.00764787,5.88895607,0.15314323,0.48194599,-0.01257285,0.00327617,-0.14981706,0.44555956,0.09133366,0.17426454,0.65437561,0.60685879,0.4361676,0.01160207,9.4710865,0.17358106,0.56526464,-0.04777176,0.0425453,-0.20949513,0.78561848,0.07177337,0.09880585,0.36284497,0.18830492,0.66443002,0.01278339,7.66550159,0.17121246,0.48560211,-0.02412315,0.00970785,-0.17341143,0.48909414,0.09341215,0.14813204,0.56978989,0.47764027,0.4896625
980,-0.68,2.48,16.0,0.0,113.0,161.0,1.0,2.23,102.0,13.91,0.79,7.28808212,4.45554495,5.27829218,5.75837803,5.69507456,66.6342926,0.0,7.51,5.80640554,5.28813314,6.55109453,4.48226452,5.81640244,4.54488659,7.6169591,5.99157524,5.86068773,5.76738358,65.89789581,0.0,2.95218253,4.90828896,6.22132158,2.93873978,4.21649885,7.03523111,0.69934082,7.39672136,-1.29400003,1.9894321,0.15872934,4.32788515,5.23089027,5.04631329,5.0792594,4.09588909,7.95284224,5.31908798,4.99930382,-0.46905023,0.26269919,0.60839159,8.61549759,7.14627457,6.03666496,5.23651886,9.23640919,4.13778114,9.05359745,9.12735653,1.56985748,2.95647049,0.08586192,3.76540804,3.35941005,-0.40599802,1.45032537,0.22946112,-7.64860296,-6.69816875,0.95043421,0.50802857,1.85,6.41,0.02766522,71.28788757,0.07185858,0.13967702,-0.27711642,2.15315366,0.16678716,0.75193888,-0.14676675,0.61007601,1.23321569,2.08721328,0.14886759,0.03437136,71.13809967,0.08518077,0.16009445,-0.32630256,2.40054297,0.16418085,0.58349258,-0.19074965,0.83303016,1.41048968,2.80573177,0.09425812,0.05015629,70.34043121,0.04309427,0.03267745,-0.36133501,2.31202054,0.20169875,0.69408649,-0.21258527,0.81082284,1.60563695,3.73403549,0.0536124,0.02056808,43.29626083,-0.11000669,0.25274161,-0.2133453,0.95980871,0.29181921,1.71852958,0.08528725,0.154465,2.50569773,9.04513073,0.00270355,0.02559363,46.84149551,-0.10193098,0.19813737,-0.25038323,1.18889534,0.29905576,1.62705922,0.03754332,0.02752303,2.42124724,8.52417469,0.00358764,0.03763673,69.18392181,-0.1281238,0.28316128,-0.32964543,1.88890541,0.26172432,1.15998685,0.03432847,0.02079716,1.98935699,6.06244373,0.01398582,0.02056808,43.29626083,-0.11000669,0.25274161,-0.2133453,0.95980871,0.29181921,1.71852958,0.08528725,0.154465,2.50569773,9.04513073,0.00270355,0.02559363,46.84149551,-0.10193098,0.19813737,-0.25038323,1.18889534,0.29905576,1.62705922,0.03754332,0.02752303,2.42124724,8.52417469,0.00358764,0.03763673,69.18392181,-0.1281238,0.28316128,-0.32964543,1.88890541,0.26172432,1.15998685,0.03432847,0.02079716,1.98935699,6.06244373,0.01398582
981,-0.71,2.11,20.0,0.0,113.0,161.0,2.0,1.96,107.0,13.67,0.75,4.92030859,4.07966566,4.74838495,4.56738663,4.57893658,41.14581299,0.0,7.69,7.21062183,4.76919127,3.56405997,2.67451859,6.61989307,4.28208065,2.58175683,5.73049307,4.60995674,4.66672564,42.14096451,0.0,-0.43278316,4.26560736,5.31475353,2.59933209,9.09609032,5.64636946,0.05568003,5.5716958,-0.43911922,0.22076395,0.63856684,2.70900178,4.89224434,3.9386909,-1.21590519,3.74049211,8.5076828,7.72700787,6.61653805,0.22792585,0.06023965,0.80617085,5.14979887,4.75309801,6.94225931,6.29822874,6.60351849,7.37209415,2.71845126,-0.15845215,0.36462381,0.15299591,0.69577681,2.52920055,2.11659575,-0.41260469,2.58267593,0.10913085,9.31978893,7.53370667,-1.78608263,1.8655268,1.9,6.34,0.03214121,93.93602753,0.10848738,0.31084555,-0.05168601,0.0731234,0.01456856,0.0056194,-0.2499121,1.72672212,-0.64504266,0.55745918,0.45547111,0.04071118,97.82318878,0.12743211,0.35125253,-0.07837193,0.13571769,-0.02335237,0.01156563,-0.3109448,2.16962695,-0.53544754,0.39630139,0.52915742,0.06069323,101.38134003,0.08803206,0.13438733,-0.09225333,0.14835615,-0.02442231,0.01002891,-0.35331368,2.20456815,-0.40749758,0.23675379,0.62667318,0.02536516,64.22211456,-0.07961816,0.12916031,0.03049863,0.01914254,0.1040343,0.21305579,0.02758256,0.01575631,0.60273546,0.51049078,0.47510256,0.03450081,84.34963989,-0.07438038,0.10451645,-0.03181815,0.01902862,0.02229831,0.0089505,-0.05815122,0.06533159,0.14559601,0.03051627,0.86136131,0.04635482,103.65116882,-0.10953146,0.20439754,-0.05255468,0.04740069,0.03118854,0.01630297,-0.05458229,0.05206895,-0.02598287,0.00100547,0.97471069,0.02536516,64.22211456,-0.07961816,0.12916031,0.03049863,0.01914254,0.1040343,0.21305579,0.02758256,0.01575631,0.60273546,0.51049078,0.47510256,0.03450081,84.34963989,-0.07438038,0.10451645,-0.03181815,0.01902862,0.02229831,0.0089505,-0.05815122,0.06533159,0.14559601,0.03051627,0.86136131,0.04635482,103.65116882,-0.10953146,0.20439754,-0.05255468,0.04740069,0.03118854,0.01630297,-0.05458229,0.05206895,-0.02598287,0.00100547,0.97471069
982,0.18,-3.55,19.0,0.88,113.0,161.0,11.0,4.04,132.0,10.31,0.67,2.88907504,3.70606637,3.97313142,4.36269855,3.73274279,23.64923668,1.35e-06,8.26,4.73507118,2.94666672,6.4175024,3.10744143,1.68174636,6.57648182,2.09017277,1.2075572,4.47991705,3.689924,22.84555626,2.03e-06,3.54832482,0.18116838,-1.14888203,9.02535629,6.81984806,4.15223074,1.04250634,4.75751877,-0.63021934,0.39324588,0.53074962,9.4825573,2.0130322,2.43568802,-0.64063632,0.9720152,7.53917599,2.61596799,6.67628527,-0.35153174,0.12396118,0.72485586,5.36778164,11.50178814,4.57775354,-3.66659665,0.44998097,8.09571934,-0.42081875,-2.11440134,-1.48177481,2.27294517,0.13198373,2.8887229,1.5655638,-1.3231591,26.54998779,4.8e-07,12.75312519,10.0693512,-2.68377423,2.7826457,2.33,5.78,0.02011195,29.5094223,0.16739781,0.5936994,0.14478302,0.46032676,-0.38152903,3.08166671,-0.16681354,0.61721224,0.43279257,0.20134301,0.65374163,0.02942846,41.35662079,0.20712905,0.75080431,0.09454909,0.15983039,-0.51179981,4.49668121,-0.24803793,1.11702216,0.02906937,0.00098197,0.97500784,0.0487244,53.32444,0.20442043,0.59152848,0.05702282,0.04624422,-0.63725692,5.56567621,-0.31972361,1.47338414,-0.25689331,0.07687882,0.78163307,0.017265,24.44834137,0.06443916,0.06950375,0.2032373,0.69804704,-0.41323608,2.76175189,0.00368294,0.00022714,1.00587368,1.16810596,0.28006591,0.02587988,38.80345917,0.0839498,0.10889959,0.12604563,0.24413098,-0.54033512,4.30331993,-0.0659957,0.06879688,0.3989259,0.18749167,0.66511113,0.02720327,28.33413887,0.05544778,0.04155786,0.21165662,0.61042744,-0.44049329,2.57584643,-0.031583,0.01379561,0.98792499,1.17200017,0.27926621,0.017265,24.44834137,0.06443916,0.06950375,0.2032373,0.69804704,-0.41323608,2.76175189,0.00368294,0.00022714,1.00587368,1.16810596,0.28006591,0.02587988,38.80345917,0.0839498,0.10889959,0.12604563,0.24413098,-0.54033512,4.30331993,-0.0659957,0.06879688,0.3989259,0.18749167,0.66511113,0.02720327,28.33413887,0.05544778,0.04155786,0.21165662,0.61042744,-0.44049329,2.57584643,-0.031583,0.01379561,0.98792499,1.17200017,0.27926621
983,0.04,-3.88,18.0,0.86,113.0,161.0,12.0,4.33,114.0,11.16,0.67,6.73606825,5.23532724,5.34635496,6.54438543,5.96553373,49.56977463,0.0,9.12,2.71797729,6.40025663,7.39534712,5.22856188,1.34480858,9.50884819,8.35113335,4.98353148,6.45285606,5.81454849,47.06685638,0.0,-0.70348465,5.08201122,10.38292217,-0.99684292,6.03726053,9.48306847,5.58897114,7.15547752,-1.33992732,1.46705008,0.2261145,2.190166,-2.7123034,8.04671574,6.98241615,7.27094221,4.15692997,8.00663948,8.27823639,-1.25181103,1.29221058,0.25592914,7.391541,1.11313617,10.09784126,9.78996277,11.98347378,5.63809347,9.13701439,-0.56269079,0.28997889,0.06980614,0.79167685,2.70984006,1.36674726,-1.3430928,26.00283813,6.2e-07,-4.13554192,-5.2018652,-1.0663234,0.34462696,2.39,5.71,0.02328278,32.63835526,0.17515963,0.53646022,0.06966416,0.08788716,-0.07722786,0.1041835,0.06342494,0.073569,2.03466511,3.67260957,0.05561427,0.0310126,37.64517593,0.21831696,0.68366057,0.04126431,0.02490343,-0.12729287,0.22801311,0.02850215,0.0121203,1.92414463,3.39396763,0.06574779,0.05004871,45.94929886,0.21315911,0.52530563,0.01047283,0.0013369,-0.19261406,0.41529799,0.00138392,9.549e-05,1.72226107,2.81856394,0.09350963,0.00977362,6.32591105,0.02466651,0.00816105,0.28848296,1.13557744,0.19998981,0.52230692,0.36066461,1.78736079,4.21036148,16.5252018,5.199e-05,0.0193947,17.53810501,0.04628691,0.02661631,0.17248911,0.36780581,0.04025032,0.01919712,0.28453112,1.02913284,3.29595566,10.29884052,0.00137589,0.04031001,52.46679306,0.02885981,0.00951875,0.01170143,0.00163453,-0.18567163,0.38594219,0.24943216,0.7273674,1.85314357,3.47790241,0.06250265,0.00977362,6.32591105,0.02466651,0.00816105,0.28848296,1.13557744,0.19998981,0.52230692,0.36066461,1.78736079,4.21036148,16.5252018,5.199e-05,0.0193947,17.53810501,0.04628691,0.02661631,0.17248911,0.36780581,0.04025032,0.01919712,0.28453112,1.02913284,3.29595566,10.29884052,0.00137589,0.04031001,52.46679306,0.02885981,0.00951875,0.01170143,0.00163453,-0.18567163,0.38594219,0.24943216,0.7273674,1.85314357,3.47790241,0.06250265
984,0.06,-4.54,17.0,0.87,113.0,161.0,13.0,4.95,146.0,9.62,0.62,6.19685507,1.38191128,3.76339746,3.01857066,3.59018373,18.33291626,2.043e-05,9.03,-0.57973891,5.69781637,4.18473768,-0.12269148,8.97064495,2.68687081,4.02548456,6.6001215,2.9950459,3.82487035,20.63494682,6.27e-06,0.01248487,11.28905582,8.1140461,-7.37291288,-1.53229451,-1.06359994,5.99864531,-2.60422373,-1.63938057,2.31618381,0.12836832,-4.13074827,5.1983285,9.03159618,13.49246216,7.76472139,0.40198141,4.13351202,-4.4786911,0.70062739,0.42771316,0.51327232,2.61586881,-3.50329566,9.55690765,13.34525394,6.01425934,-0.87940609,7.4894042,14.27843571,3.1785574,8.87862587,0.00295912,2.57590652,1.15784419,-1.41806233,28.46158791,1.9e-07,6.02382898,3.79283977,-2.23098922,1.93754339,2.45,5.61,0.02349061,34.07511902,-0.04394177,0.03468387,0.06036742,0.06782195,0.09066649,0.14733399,-0.13755114,0.35524401,-0.2197604,0.04395867,0.83397563,0.02295591,20.75594902,-0.07558842,0.08242121,0.13653871,0.27489617,0.19295228,0.52711463,-0.09946326,0.14816761,0.67108238,0.41544104,0.51937678,0.02495994,11.28919601,-0.14526165,0.24092223,0.2433674,0.67965722,0.33409259,1.23413682,-0.0358603,0.01490435,1.46771216,2.02199221,0.15536488,0.02892487,59.93534088,-0.20794319,0.63225567,-0.03245005,0.01557329,-0.08363493,0.09879615,-0.00688201,0.00069435,-0.82215559,0.6816538,0.40922576,0.0238056,27.3378334,-0.21519148,0.59567118,0.11629657,0.1730018,0.14329255,0.25197044,-0.01265682,0.00211095,0.54435927,0.29063916,0.58993795,0.02789825,25.01776123,-0.22545426,0.5770672,0.15972099,0.29183576,0.22190382,0.54883116,0.03555613,0.01474015,0.79485881,0.63698488,0.42500482,0.02892487,59.93534088,-0.20794319,0.63225567,-0.03245005,0.01557329,-0.08363493,0.09879615,-0.00688201,0.00069435,-0.82215559,0.6816538,0.40922576,0.0238056,27.3378334,-0.21519148,0.59567118,0.11629657,0.1730018,0.14329255,0.25197044,-0.01265682,0.00211095,0.54435927,0.29063916,0.58993795,0.02789825,25.01776123,-0.22545426,0.5770672,0.15972099,0.29183576,0.22190382,0.54883116,0.03555613,0.01474015,0.79485881,0.63698488,0.42500482
985,0.08,-5.01,0.0,0.0,113.0,161.0,14.0,5.4,176.0,14.5,0.51,4.71336985,1.76999426,3.60257411,2.82661605,3.22813869,19.69897079,1.012e-05,7.83,3.86175847,2.80616665,5.72703171,4.61692953,1.50422716,5.99562502,4.48594999,-2.14577389,2.79957795,3.29131579,20.47431374,6.81e-06,3.97333646,3.22327924,3.06636643,-3.05898046,1.74801171,-0.84403563,6.77253723,-0.57617879,-1.07907641,1.28278852,0.25766849,1.91923583,6.69069624,7.09628773,11.95791626,0.38842782,-2.41362214,5.88521957,-1.5327276,0.78793329,0.71246165,0.39884143,7.15974236,-0.88750017,4.57258797,8.32863522,2.53550601,-3.58244181,5.28225183,13.52309036,1.89376807,4.16858816,0.04145736,2.42547798,0.92707771,-1.49840033,31.8344593,4e-08,1.26138628,-0.62246865,-1.88385499,1.55211604,2.51,5.52,0.02218745,40.97930527,0.08747853,0.18500182,0.33358923,2.78850698,0.0576213,0.08022606,-0.07367315,0.13740015,-0.5437206,0.36264524,0.54718495,0.02054111,22.27963829,0.06003481,0.06974642,0.45087707,4.01916933,0.1689879,0.54206765,-0.01458627,0.00427931,0.43595871,0.23504288,0.62792167,0.0206873,10.36752033,0.00453411,0.00031527,0.59875166,5.50016689,0.31204841,1.43934143,0.0696179,0.07534993,1.2798816,2.0556345,0.15197416,0.03048659,91.99143219,-0.05094203,0.05242056,0.23496726,1.12591136,-0.19825967,0.76712173,0.05365498,0.05913587,-1.57632649,3.46188092,0.06310862,0.02450003,39.24032211,-0.05249057,0.04798162,0.41709477,3.01588559,0.05245778,0.04577109,0.05472029,0.05331291,-0.06690389,0.00591643,0.93870474,0.02451301,25.87154388,-0.07124553,0.07724533,0.51918983,4.13067007,0.18801741,0.52776831,0.11634367,0.21103039,0.60118335,0.48808792,0.48495301,0.03048659,91.99143219,-0.05094203,0.05242056,0.23496726,1.12591136,-0.19825967,0.76712173,0.05365498,0.05913587,-1.57632649,3.46188092,0.06310862,0.02450003,39.24032211,-0.05249057,0.04798162,0.41709477,3.01588559,0.05245778,0.04577109,0.05472029,0.05331291,-0.06690389,0.00591643,0.93870474,0.02451301,25.87154388,-0.07124553,0.07724533,0.51918983,4.13067007,0.18801741,0.52776831,0.11634367,0.21103039,0.60118335,0.48808792,0.48495301
