x,y,z,d,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,theta all,theta F,theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
0.00,0.00,3.00,0.22,174.00,0.34987837,-0.41411278,0.12775551,-0.68140167,-0.15447013,0.12850685,0.72006471,4.64,0.99190336,0.68749589,-0.76769233,1.38658571,0.22594669,1.49167275,-1.72238791,0.42534262,0.33985835,0.77135026,0.38,-0.80900592,-0.03496584,-2.84302878,0.59759241,-0.23441325,-1.02373064,0.04574392,0.70179886,0.26883000,0.22407098,0.63606471,-0.60340178,1.16635907,-1.36234736,1.48981798,1.52323937,2.04364514,-2.78589749,-0.09054786,0.77766514,1.91790307,0.16641486,-2.42962646,1.21231043,-0.72727710,-1.25781274,2.70035911,0.62753570,3.53075004,-0.52768463,1.05907071,3.58013535,0.05877986,1.50437808,1.27381206,-0.23056599,1.57217550,0.21090466,6.16637516,5.59795952,-0.56841570,0.52539682,0.00,0.00,0.00665887,10.05673122,-0.05489319,0.19853714,-0.03253624,0.07230017,-0.29703972,5.80725574,-0.19813858,2.70730853,-1.08045661,3.90128136,0.04853935,0.01024776,15.49065590,-0.04755556,0.12230874,-0.06684599,0.24684776,-0.37001982,7.26010752,-0.24700429,3.42161155,-1.27491093,5.61522913,0.01800469,0.01504156,15.50811386,-0.06617377,0.18911572,-0.07266587,0.22916901,-0.40958008,7.01628256,-0.27615118,3.35421705,-1.22575045,5.33466911,0.02111964,0.00643059,10.60379314,-0.10446465,0.57119876,-0.03720349,0.07314185,-0.34617296,6.05923414,-0.18087398,1.74058068,-0.99400759,3.56646395,0.05926315,0.01004956,18.16630745,-0.10402324,0.51896578,-0.07720518,0.28434888,-0.41229865,7.77903080,-0.20637706,2.08874345,-1.27141666,5.91229200,0.01522016,0.01305718,20.53919983,-0.12080018,0.62096506,-0.08822536,0.33371043,-0.43433741,7.87981701,-0.22235711,2.15642762,-1.27353811,6.12839794,0.01347671,0.00643059,10.60379314,-0.10446465,0.57119876,-0.03720349,0.07314185,-0.34617296,6.05923414,-0.18087398,1.74058068,-0.99400759,3.56646395,0.05926315,0.01004956,18.16630745,-0.10402324,0.51896578,-0.07720518,0.28434888,-0.41229865,7.77903080,-0.20637706,2.08874345,-1.27141666,5.91229200,0.01522016,0.01305718,20.53919983,-0.12080018,0.62096506,-0.08822536,0.33371043,-0.43433741,7.87981701,-0.22235711,2.15642762,-1.27353811,6.12839794,0.01347671,
0.00,0.00,5.00,0.38,173.00,0.60888696,0.95312297,0.28407511,0.33027932,0.54409111,1.21933198,0.26977081,5.31,-1.24907041,1.12376869,1.29483843,-1.96694660,0.17695621,0.89812410,1.67299783,0.54138380,0.31150648,0.55463660,0.46,0.53617954,1.30845630,2.56306791,-1.95374453,1.11385226,3.45347524,1.06456387,-0.20758370,0.60866231,0.88205415,0.34787967,-0.80918962,0.57489932,0.32528907,-1.50392568,-1.31643069,1.49427867,2.63330507,0.43841028,-0.01470641,0.00053791,0.98150137,0.79977238,-2.32433438,2.14740229,3.24597049,-1.48541415,2.37185144,2.16833782,-2.35048199,0.27260295,0.18125945,0.67039006,0.98192102,0.76502532,-0.21689570,1.13442159,0.28772321,5.29453993,4.80759811,-0.48694175,0.34186682,0.12,0.69,-0.00110156,0.20768568,-0.07056558,0.24744245,-0.02662967,0.03654411,0.09977268,0.49434945,-0.05833840,0.17709838,0.77043664,1.49663532,0.22149412,-0.00094011,0.09784153,-0.07331353,0.21796843,-0.03559675,0.05253461,0.10335478,0.42496151,-0.07176035,0.21669690,0.71242702,1.31537294,0.25171384,-0.00191241,0.18813814,-0.08153149,0.21544528,-0.03959931,0.05106702,0.12224696,0.46897331,-0.07617150,0.19148462,0.75023049,1.49941623,0.22106572,-0.00124722,0.30080724,-0.07430796,0.21794133,-0.03223646,0.04143295,0.11455724,0.50040829,-0.07382958,0.21874455,0.78509003,1.67773318,0.19554159,-0.00182047,0.44618350,-0.07823394,0.21971107,-0.02480031,0.02195772,0.12449066,0.53080106,-0.07602228,0.21214637,0.82338327,1.85582888,0.17343089,-0.00038139,0.01311521,-0.08067515,0.20663144,-0.05588305,0.09990308,0.10070940,0.31610328,-0.08724499,0.24771683,0.63795221,1.14737988,0.28437122,-0.00124722,0.30080724,-0.07430796,0.21794133,-0.03223646,0.04143295,0.11455724,0.50040829,-0.07382958,0.21874455,0.78509003,1.67773318,0.19554159,-0.00182047,0.44618350,-0.07823394,0.21971107,-0.02480031,0.02195772,0.12449066,0.53080106,-0.07602228,0.21214637,0.82338327,1.85582888,0.17343089,-0.00038139,0.01311521,-0.08067515,0.20663144,-0.05588305,0.09990308,0.10070940,0.31610328,-0.08724499,0.24771683,0.63795221,1.14737988,0.28437122,
0.00,0.00,10.00,0.58,186.00,-1.37544394,-0.65734261,-1.00069773,-1.03833687,-1.01795530,4.31284142,0.03809349,5.28,0.60109210,-2.00461292,0.77707464,-0.43051833,-1.24716961,-1.84179795,-1.67154384,-2.48730063,-1.03809702,6.18539858,0.01,-1.15893030,-1.22603941,-0.20273989,-3.13250041,-1.21699214,-0.26703566,1.11708117,0.88416016,0.35372436,0.30000418,0.58400914,-0.26203924,0.14480801,2.95565987,4.59163046,-2.93551493,-4.56612539,-4.25732517,-2.65497375,0.02448736,0.00148417,0.96927728,-1.94196928,2.02491975,1.36381769,-3.36286449,-2.38164115,-3.89410186,-2.22346926,-0.26014364,-0.29804808,0.21850435,0.64028966,-0.10115989,-0.32430527,-0.22314538,0.97602433,0.32400871,-4.12013626,-3.06619883,1.05393767,1.85170674,0.14,0.68,0.00420159,3.06294394,-0.05410914,0.14753489,-0.16384172,1.40205657,-0.00083466,0.00000000,-0.05730189,0.17318724,-1.60373902,6.57521105,0.01049412,0.00524659,3.08889532,-0.06101935,0.15310779,-0.18540673,1.44434392,-0.00417633,0.00074654,-0.06709169,0.19206341,-1.57918990,6.55411243,0.01061839,0.00682225,2.42557931,-0.08001742,0.21031544,-0.20027922,1.32388175,0.01076762,0.00373020,-0.06534059,0.14283273,-1.48455989,5.94953251,0.01490390,0.00667273,8.78059387,-0.09248452,0.34432629,-0.21796943,1.93058920,-0.07001110,0.19059457,-0.04984016,0.10164589,-1.93474090,10.39095402,0.00130963,0.00930944,11.93884563,-0.09791803,0.35216802,-0.26227057,2.51285338,-0.09735326,0.33216548,-0.07101511,0.18940762,-2.07906365,12.10756493,0.00052506,0.00836779,6.40587139,-0.11032229,0.39330953,-0.23131566,1.74220800,-0.03328709,0.03514246,-0.05437562,0.09793577,-1.73636603,8.65124321,0.00334796,0.00667273,8.78059387,-0.09248452,0.34432629,-0.21796943,1.93058920,-0.07001110,0.19059457,-0.04984016,0.10164589,-1.93474090,10.39095402,0.00130963,0.00930944,11.93884563,-0.09791803,0.35216802,-0.26227057,2.51285338,-0.09735326,0.33216548,-0.07101511,0.18940762,-2.07906365,12.10756493,0.00052506,0.00836779,6.40587139,-0.11032229,0.39330953,-0.23131566,1.74220800,-0.03328709,0.03514246,-0.05437562,0.09793577,-1.73636603,8.65124321,0.00334796,
0.00,0.00,16.00,0.78,169.00,0.81148177,1.01848686,0.49288997,-0.09544236,0.55685407,0.51090658,0.47492190,8.39,-0.11024214,-0.68658960,-0.40145785,2.26642752,2.10200429,0.93224865,1.36586726,0.59598529,0.75803041,1.30894196,0.25,5.16724062,-3.32855940,2.04511881,3.25557613,4.31510639,-5.04044628,3.22419333,-2.57650137,1.13925266,1.25443292,0.26299207,-0.01759218,5.53260469,-2.57117605,-4.28724575,-3.82698512,3.71866226,5.34926939,-0.66288358,0.68205464,0.45582250,0.49974799,6.79793119,5.88745451,-3.96598554,3.78370833,-3.57378745,-2.59690857,-3.55317044,2.57453609,0.89780694,0.79771984,0.37200336,-1.63163364,-1.88327265,-0.25163907,0.93164223,0.33524354,-1.89381719,-0.86566252,1.02815473,0.81054527,0.14,0.68,0.01132500,8.85537720,0.13735031,0.37829551,-0.09794158,0.19940990,-0.09028806,0.16333032,-0.19434290,0.79288661,-1.26216674,1.62066460,0.20331157,0.01233452,6.77830839,0.14325622,0.33509454,-0.09251182,0.14281128,-0.08359459,0.11198560,-0.19939743,0.67353034,-0.98307490,1.00851715,0.31551488,0.01200213,2.97056723,0.11753020,0.17948787,-0.05203117,0.03531789,-0.00898160,0.00096614,-0.17452580,0.40298891,-0.43952435,0.20632517,0.64976716,0.01349702,14.29183960,0.08112889,0.10537221,-0.15853699,0.40628049,-0.20475438,0.64852798,-0.15421858,0.38716140,-1.48276091,2.42801476,0.11951786,0.00917275,4.54861307,0.08668800,0.10838992,-0.05510639,0.04354952,-0.05045556,0.03505468,-0.12153729,0.21774760,-0.62380147,0.42775306,0.51325234,0.00479486,0.82695955,0.07864375,0.07861525,0.01449174,0.00267763,0.07541858,0.07101078,-0.08854193,0.10207129,0.04346401,0.00214210,0.96309454,0.01349702,14.29183960,0.08112889,0.10537221,-0.15853699,0.40628049,-0.20475438,0.64852798,-0.15421858,0.38716140,-1.48276091,2.42801476,0.11951786,0.00917275,4.54861307,0.08668800,0.10838992,-0.05510639,0.04354952,-0.05045556,0.03505468,-0.12153729,0.21774760,-0.62380147,0.42775306,0.51325234,0.00479486,0.82695955,0.07864375,0.07861525,0.01449174,0.00267763,0.07541858,0.07101078,-0.08854193,0.10207129,0.04346401,0.00214210,0.96309454,
0.00,0.00,3.00,0.00,166.00,-0.70454514,-0.75197226,-0.26868749,-0.80459660,-0.63245040,2.03665113,0.15387526,4.77,0.89907563,-0.78706306,0.04530628,-0.49265799,-0.67749017,-0.89534998,-2.00359058,-3.46615720,-0.92224085,5.67647982,0.02,1.60801244,-1.58200026,-2.37662053,-0.88265848,-0.74941540,-0.13960978,-0.51286042,-1.38754928,0.04337408,0.00548198,0.94099394,0.99759191,1.59565675,-0.22056437,1.36408937,-1.28746033,-3.44569588,0.83359414,-1.60716820,0.54785031,0.90008610,0.34300117,0.44951975,0.33680999,-1.46565700,-1.45454443,-1.40391874,-1.66947901,-0.35246885,-0.13627209,0.10911720,0.03526597,0.85107973,1.42428124,1.29878688,-0.12549430,0.42655575,0.51420308,-2.64654207,-1.64480138,1.00174069,1.82443237,0.00,0.00,-0.00028849,0.01762837,0.09300660,0.53149951,-0.06896219,0.30291003,-0.04019028,0.09914923,-0.06180987,0.24580404,-0.58849478,1.07971704,0.29902609,-0.00116175,0.18466483,0.09550909,0.45748207,-0.06528604,0.21835312,-0.03137234,0.04842175,-0.05716613,0.17001414,-0.49339378,0.78029376,0.37727550,-0.00309835,0.61081773,0.10585134,0.44925249,-0.06248084,0.15725906,-0.01955764,0.01482326,-0.04900831,0.09804884,-0.39097628,0.50382525,0.47799888,0.00513411,6.34347486,0.10917249,0.58547211,-0.16279282,1.31414652,-0.17382792,1.43385673,-0.10123383,0.51174659,-1.39129782,6.55740404,0.01059890,0.00368509,2.26530671,0.10786314,0.51751184,-0.13918340,0.85693461,-0.13413961,0.76361823,-0.10343122,0.48657230,-1.07783902,3.94035625,0.04742894,0.00194537,0.42095593,0.11522631,0.52164090,-0.12076379,0.57736540,-0.09837354,0.37326306,-0.09585477,0.37003386,-0.81222814,2.30151296,0.12958178,0.00513411,6.34347486,0.10917249,0.58547211,-0.16279282,1.31414652,-0.17382792,1.43385673,-0.10123383,0.51174659,-1.39129782,6.55740404,0.01059890,0.00368509,2.26530671,0.10786314,0.51751184,-0.13918340,0.85693461,-0.13413961,0.76361823,-0.10343122,0.48657230,-1.07783902,3.94035625,0.04742894,0.00194537,0.42095593,0.11522631,0.52164090,-0.12076379,0.57736540,-0.09837354,0.37326306,-0.09585477,0.37003386,-0.81222814,2.30151296,0.12958178,
0.00,0.00,6.00,0.35,168.00,0.88105285,0.35799116,0.35305527,0.91483599,0.62673384,1.92822242,0.16527785,4.86,0.75683707,-0.18294033,-0.93852901,1.22624266,1.39416003,0.85629219,-0.09762395,0.26713735,0.41019699,1.13868260,0.29,4.06808090,-2.35862017,-1.26780760,2.05805135,1.75626922,0.30745831,-1.16389155,-0.78845924,-0.54568148,0.85478032,0.35543954,1.01686382,1.01124346,-2.38266015,-2.42845964,0.34686577,2.33398962,3.16012311,-0.71993107,-0.52972007,0.81413651,0.36713003,3.83747244,1.35131121,-2.21731424,3.24654174,-2.81788588,-0.90586263,2.65024257,1.04550076,-0.02839242,0.00238423,0.96106621,1.04839122,0.94608361,-0.10230760,0.22541395,0.63530394,2.07593346,3.52332306,1.44738960,3.61066031,0.12,0.69,0.00614297,7.77741814,0.12185087,0.88868195,-0.08663624,0.46562293,0.08887422,0.47239444,-0.10230863,0.65587050,-0.40464714,0.49722338,0.48089609,0.00652395,5.65998745,0.12649292,0.77974218,-0.08205552,0.33522078,0.11259652,0.60609978,-0.10510480,0.55848682,-0.23242828,0.16825381,0.68176117,0.00717202,3.17009020,0.12363790,0.59369010,-0.06898291,0.18567854,0.15676007,0.92406154,-0.09531472,0.35924587,-0.01153993,0.00040103,0.98402699,0.00682399,10.87955666,0.09979767,0.47489840,-0.10652588,0.54631108,0.06630208,0.20251118,-0.07477378,0.27101237,-0.45690641,0.68654847,0.40754964,0.00441695,3.14696193,0.10023631,0.43210268,-0.05870137,0.14734966,0.15079238,0.93310755,-0.06530988,0.18753593,0.01172740,0.00040106,0.98402645,0.00368760,1.46223998,0.09881031,0.37080342,-0.03715636,0.05283469,0.19205271,1.37514281,-0.04710019,0.08629666,0.20053348,0.13560903,0.71276815,0.00682399,10.87955666,0.09979767,0.47489840,-0.10652588,0.54631108,0.06630208,0.20251118,-0.07477378,0.27101237,-0.45690641,0.68654847,0.40754964,0.00441695,3.14696193,0.10023631,0.43210268,-0.05870137,0.14734966,0.15079238,0.93310755,-0.06530988,0.18753593,0.01172740,0.00040106,0.98402645,0.00368760,1.46223998,0.09881031,0.37080342,-0.03715636,0.05283469,0.19205271,1.37514281,-0.04710019,0.08629666,0.20053348,0.13560903,0.71276815,
0.00,0.00,11.00,0.56,176.00,-1.07888722,-0.68346304,0.54633218,-0.99355453,-0.55239314,1.81281805,0.17849102,4.42,1.56715822,0.01474740,0.72168303,0.67056859,-1.90353286,0.27278104,-1.20448411,-0.58656347,-0.05595526,0.02210362,0.88,-0.20896626,-2.11290646,-1.63890266,1.34159410,-5.37171555,3.37063241,-2.00713921,1.87271297,0.26431531,0.24910538,0.61782188,0.02385311,-0.11053236,1.20731938,3.35787392,0.84553021,0.76658553,-2.44290543,1.15973282,1.50223053,7.89329481,0.00506423,-2.72214317,0.39111039,1.43943036,-6.44851780,2.30179262,-1.34054959,0.37865353,-1.51371634,-0.03850533,0.00535878,0.94165954,0.09106547,-0.00853129,-0.09959675,0.17605282,0.67509929,-0.86862803,-1.77303028,-0.90440226,1.46629906,0.14,0.68,-0.00079963,0.15833648,-0.01777196,0.02267487,-0.21033941,3.29948425,-0.03253916,0.07606740,-0.10159808,0.77753484,-0.30625123,0.34235176,0.55861426,0.00092303,0.13653804,-0.01318533,0.01027185,-0.26006663,4.05757332,-0.06733640,0.26125374,-0.13724034,1.14744282,-0.53720343,1.08300149,0.29829268,0.00643041,3.08815241,0.00620993,0.00184669,-0.34177917,5.52490902,-0.13964139,0.88864690,-0.19432572,1.80975676,-0.93315798,3.36875224,0.06675751,-0.00025161,0.01772966,-0.02434492,0.03390919,-0.24580465,3.48441148,-0.04093783,0.09252365,-0.13302492,1.02764225,-0.39154086,0.60397112,0.43726095,0.00455396,4.05746508,-0.01768757,0.01634427,-0.33476111,5.81418276,-0.14244489,1.00993979,-0.16363625,1.42827523,-0.98282403,3.84265494,0.05025722,0.00385178,1.93486834,-0.02667104,0.03271704,-0.33082965,5.07997608,-0.11975907,0.64851582,-0.16760659,1.32635081,-0.78759456,2.53726959,0.11152061,-0.00025161,0.01772966,-0.02434492,0.03390919,-0.24580465,3.48441148,-0.04093783,0.09252365,-0.13302492,1.02764225,-0.39154086,0.60397112,0.43726095,0.00455396,4.05746508,-0.01768757,0.01634427,-0.33476111,5.81418276,-0.14244489,1.00993979,-0.16363625,1.42827523,-0.98282403,3.84265494,0.05025722,0.00385178,1.93486834,-0.02667104,0.03271704,-0.33082965,5.07997608,-0.11975907,0.64851582,-0.16760659,1.32635081,-0.78759456,2.53726959,0.11152061,
0.00,0.00,15.00,0.76,167.00,4.81440496,3.23140860,1.27842057,0.84640545,2.54266000,3.27598929,0.07061576,15.13,-4.27312183,1.32319343,-2.55178475,0.75703174,4.25847530,3.19672084,0.26866347,5.23371601,1.02661169,0.68607718,0.41,2.44332814,-4.52794456,0.41415671,21.97058868,8.13900852,-0.13866419,-1.80469310,-3.59269595,2.47903872,1.84894502,0.17423047,12.17650032,10.53849792,-14.57883263,-22.53190231,-2.76038146,8.45138359,11.00529385,5.13909626,0.64304298,0.13257328,0.71586021,20.09871864,9.32999992,-7.26465511,17.14431572,-2.95877028,6.09997272,1.70471931,-8.30493259,3.98088932,4.95910406,0.02618862,-1.42296195,-1.53532827,-0.11236630,0.17422739,0.67669172,5.95463514,7.83495617,1.88032115,0.79544675,0.14,0.68,0.00023212,0.00112077,0.03135450,0.00599940,0.00923803,0.00052742,0.44108939,1.18952858,-0.25480720,0.41593611,2.47388172,1.89996243,0.16840807,0.00335333,0.15323229,0.04778013,0.01140671,-0.03235521,0.00534071,0.42659733,0.89150339,-0.31961989,0.52932394,2.11477113,1.42735493,0.23249573,0.01264179,1.01295936,0.06789319,0.01841144,-0.12288545,0.06057959,0.36761132,0.52264744,-0.42468879,0.73355412,1.53549373,0.77407253,0.37918333,-0.00602500,0.86491233,0.04514093,0.00989753,0.10186810,0.05093930,0.63981295,1.92328846,-0.26248637,0.34060708,3.39596987,3.86802149,0.04950617,-0.01004868,1.67610669,0.04018778,0.00713153,0.18662156,0.15332781,0.73370969,2.27330589,-0.21239664,0.20417294,3.71424961,4.65615988,0.03119317,-0.01679468,3.13222766,0.04970282,0.00972166,0.20641322,0.16844271,0.83090478,2.65824676,-0.21425112,0.18457934,4.08363581,5.80819845,0.01614140,-0.00602500,0.86491233,0.04514093,0.00989753,0.10186810,0.05093930,0.63981295,1.92328846,-0.26248637,0.34060708,3.39596987,3.86802149,0.04950617,-0.01004868,1.67610669,0.04018778,0.00713153,0.18662156,0.15332781,0.73370969,2.27330589,-0.21239664,0.20417294,3.71424961,4.65615988,0.03119317,-0.01679468,3.13222766,0.04970282,0.00972166,0.20641322,0.16844271,0.83090478,2.65824676,-0.21425112,0.18457934,4.08363581,5.80819845,0.01614140,
0.00,0.00,7.00,0.33,167.00,-0.07183207,0.38664943,-0.34008110,-0.45511863,-0.12009559,0.05646184,0.81222929,5.44,-0.69519800,0.59737051,-0.57902753,-0.95663649,1.02478361,0.76014036,-0.46323270,0.49316919,0.02267111,0.00293801,0.96,0.28128764,-0.81726146,1.10860145,-1.24095631,4.26784945,2.79187942,-3.26045108,-0.22823387,0.87202549,1.74078441,0.18735904,-2.92644286,-0.81849033,-0.00420541,-1.71072590,-0.14225432,3.62889457,1.69138157,-2.92593956,0.14544071,0.04894154,0.82496320,-0.74877578,-1.40097356,-3.38005447,4.62243223,-2.10739708,2.10060763,2.11619735,-2.69470239,0.35725999,0.29895324,0.58466847,1.11645782,0.93643051,-0.18002735,0.74985176,0.38724147,0.37588865,1.08154690,0.70565820,0.82145619,0.22,0.67,0.00447207,3.26943278,-0.01215767,0.00703351,-0.03839949,0.07257307,-0.05757969,0.15729493,-0.27382508,3.72693086,-0.73575032,1.30394948,0.25378171,0.00632610,4.23509169,-0.00490619,0.00096003,-0.05583677,0.12358831,-0.08372182,0.26669729,-0.31394172,3.96551418,-0.80100143,1.59019947,0.20760821,0.00804194,3.17714119,-0.01909190,0.01131634,-0.05080856,0.08030123,-0.08191339,0.20113668,-0.34603062,3.77454138,-0.66989648,1.14199090,0.28550435,0.00243438,1.09177220,-0.03882981,0.05669308,-0.01663750,0.01052234,-0.02717509,0.02684790,-0.25347865,2.45591354,-0.40693739,0.42943892,0.51242354,0.00055578,0.03956803,-0.04587762,0.07187235,0.02261668,0.01739464,0.01378982,0.00618051,-0.26587984,2.46959281,-0.11127320,0.03224061,0.85753900,0.00345320,1.02160847,-0.04704804,0.06702732,-0.01101947,0.00376271,-0.02612337,0.02028039,-0.28939047,2.59741998,-0.37103227,0.36995760,0.54317323,0.00243438,1.09177220,-0.03882981,0.05669308,-0.01663750,0.01052234,-0.02717509,0.02684790,-0.25347865,2.45591354,-0.40693739,0.42943892,0.51242354,0.00055578,0.03956803,-0.04587762,0.07187235,0.02261668,0.01739464,0.01378982,0.00618051,-0.26587984,2.46959281,-0.11127320,0.03224061,0.85753900,0.00345320,1.02160847,-0.04704804,0.06702732,-0.01101947,0.00376271,-0.02612337,0.02028039,-0.28939047,2.59741998,-0.37103227,0.36995760,0.54317323,
0.00,0.00,11.00,0.51,181.00,-1.08973551,-0.37398270,-1.01801276,-0.47412091,-0.73896295,1.95782518,0.16207183,5.69,-1.94275486,-0.93245029,0.85765392,0.22921593,-0.98494697,-2.96974254,0.75812775,-2.31679916,-0.91271204,4.21115828,0.04,-4.03680658,2.55517030,2.80778551,-4.34221268,-0.86336553,-0.02486264,2.08323407,-0.93182999,0.08588939,0.01559613,0.90064157,-3.92328143,-0.30289057,3.87359929,5.44732666,-0.24563266,-6.64875460,-2.24697733,-3.06150150,-0.58028096,0.74001288,0.38987494,-2.27660227,-2.57070160,2.35689187,-0.53797084,-1.59560835,-3.49643970,-2.10181260,1.62551713,-0.60737538,0.77909386,0.37764288,0.12259323,-0.07965335,-0.20224658,0.73759890,0.39114289,-5.64630604,-5.60161448,0.04469123,0.00230308,0.21,0.65,0.01024834,15.90249062,0.04229520,0.07864692,-0.14362836,0.94020975,-0.10477901,0.48236385,-0.21263544,2.08147860,-2.30511689,11.85436535,0.00060045,0.01125461,12.35803413,0.04428756,0.07015844,-0.14440820,0.76177078,-0.09233650,0.29904372,-0.22512825,1.87999833,-2.06769562,9.76919365,0.00182867,0.01268540,7.25729847,0.02098175,0.01250155,-0.12409150,0.43978468,-0.05020034,0.06931613,-0.22037716,1.40545630,-1.71181548,6.84556866,0.00902766,0.01142445,22.48249817,-0.02535936,0.02259925,-0.18130784,1.16675341,-0.16877532,0.96747458,-0.16537918,0.97749215,-2.39742637,13.93664265,0.00020035,0.01200703,17.19418335,-0.02120378,0.01429275,-0.17907958,1.01431108,-0.13798387,0.57770008,-0.19165631,1.19442344,-2.17203689,11.44066715,0.00074796,0.01564845,19.55562019,-0.02776813,0.02169947,-0.18595490,0.98283726,-0.13871194,0.53273678,-0.19503520,1.09971714,-2.19005561,12.01377583,0.00055180,0.01142445,22.48249817,-0.02535936,0.02259925,-0.18130784,1.16675341,-0.16877532,0.96747458,-0.16537918,0.97749215,-2.39742637,13.93664265,0.00020035,0.01200703,17.19418335,-0.02120378,0.01429275,-0.17907958,1.01431108,-0.13798387,0.57770008,-0.19165631,1.19442344,-2.17203689,11.44066715,0.00074796,0.01564845,19.55562019,-0.02776813,0.02169947,-0.18595490,0.98283726,-0.13871194,0.53273678,-0.19503520,1.09971714,-2.19005561,12.01377583,0.00055180,
