x,y,z,d,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,theta all,theta F,theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
0.00,0.00,2.00,0.16,129.00,0.10460719,0.67653161,0.26522622,1.05399859,0.52509093,1.25990427,0.26195163,5.10,-0.09373519,-0.44320044,-0.19510648,1.33623540,-0.11361889,0.90571487,0.11665957,0.05252123,0.19568376,0.25321478,0.61,-1.13116646,0.91547042,-0.19632737,-0.78849667,2.63796067,3.68487358,-0.03116814,0.14089906,-0.36385158,0.34834358,0.55519309,2.41012168,-2.73105812,0.96083957,2.48046231,0.94725770,-0.59323543,1.68424487,-2.77374363,-0.73415309,1.45636559,0.22781064,0.59081733,0.76735026,-0.61397266,-1.02310979,1.18123066,-1.81929278,-0.35758850,2.22550535,-0.93363535,2.29249930,0.13033410,1.13990319,1.32105064,0.18114749,2.19972301,0.13912523,0.88425744,2.58079982,1.69654238,6.83474445,6.28,0.00,0.00625739,8.52901173,0.00338289,0.00095507,0.07712845,0.53550142,-0.01738219,0.02644814,0.12078060,1.31755829,-0.73898000,1.48572445,0.22318392,0.01004176,16.45320702,0.02642009,0.04696598,0.06446207,0.28587022,-0.05197293,0.18282658,0.11602856,0.94057900,-1.11360216,3.47681618,0.06254289,0.01239118,14.51745796,0.01360868,0.00961157,0.07097156,0.26527923,-0.04901471,0.12487642,0.13327530,0.94873554,-1.04029083,3.00723720,0.08321820,0.00745526,10.90794945,-0.02927231,0.05222322,0.09124561,0.50853187,-0.01406773,0.01193253,0.16684781,1.70473087,-0.83757526,1.97277069,0.16048128,0.00746345,7.90486813,-0.03829469,0.07430202,0.10154867,0.52239019,-0.01041623,0.00543315,0.19077569,1.85057545,-0.67017555,1.24984515,0.26386498,0.00909516,7.04124117,-0.03532902,0.05267414,0.13230838,0.73670429,0.00003110,0.00000000,0.21455483,1.92576063,-0.54160327,0.86274076,0.35320903,0.00745526,10.90794945,-0.02927231,0.05222322,0.09124561,0.50853187,-0.01406773,0.01193253,0.16684781,1.70473087,-0.83757526,1.97277069,0.16048128,0.00746345,7.90486813,-0.03829469,0.07430202,0.10154867,0.52239019,-0.01041623,0.00543315,0.19077569,1.85057545,-0.67017555,1.24984515,0.26386498,0.00909516,7.04124117,-0.03532902,0.05267414,0.13230838,0.73670429,0.00003110,0.00000000,0.21455483,1.92576063,-0.54160327,0.86274076,0.35320903,
0.00,0.00,3.00,0.24,135.00,-0.60191900,0.16970974,-0.34770954,-0.61137760,-0.34782410,0.52539635,0.46872653,5.23,-0.97292793,1.48841107,0.15959789,1.04988730,0.16001791,-0.56999850,-0.63761711,-0.75961059,-0.01027999,0.00058740,0.98,-2.50148773,2.23664761,0.17834364,0.04993876,1.61776400,-3.38239074,3.38461971,-0.07152709,0.74861628,1.41298890,0.23485884,-4.45140982,0.63913244,-0.60873950,0.61906785,0.43597654,3.75924873,-0.53976882,-1.60133946,0.26616985,0.18191861,0.66982652,-1.85780740,-2.22783875,2.97699761,-0.26383606,-1.18348539,-1.46684897,-0.33066905,-1.10774064,0.00339957,0.00000000,1.00000000,1.63781762,1.88061130,0.24279368,3.37510037,0.06721524,6.52685928,6.71299219,0.18613289,0.05396252,6.28,0.00,0.00679674,9.55068493,-0.06535625,0.35059643,-0.13429192,1.54100657,-0.09627172,0.77147949,-0.10106920,0.87565434,-1.40967989,5.13141251,0.02372131,0.00892158,12.25974369,-0.06521188,0.27041700,-0.16737321,1.81942332,-0.12732820,1.03621399,-0.13037615,1.12110829,-1.52041531,6.11805391,0.01355491,0.01150273,11.82711315,-0.08456441,0.34984013,-0.19719248,1.93617821,-0.14106962,0.97787488,-0.15107954,1.15255034,-1.51007771,5.99054956,0.01456303,0.01092978,22.50027466,-0.13784519,1.11246610,-0.21821533,2.79137993,-0.14271848,1.18393481,-0.11679881,0.80170792,-1.94431603,10.20277786,0.00144852,0.01324906,24.02024651,-0.14704497,1.05663407,-0.24700356,2.98030972,-0.17416190,1.47079206,-0.12071546,0.71447575,-2.01960611,10.94474602,0.00097398,0.01590317,20.70399857,-0.15783732,1.01119351,-0.24619776,2.45333672,-0.16803972,1.13290083,-0.12408943,0.61954302,-1.76415169,8.80335331,0.00308220,0.01092978,22.50027466,-0.13784519,1.11246610,-0.21821533,2.79137993,-0.14271848,1.18393481,-0.11679881,0.80170792,-1.94431603,10.20277786,0.00144852,0.01324906,24.02024651,-0.14704497,1.05663407,-0.24700356,2.98030972,-0.17416190,1.47079206,-0.12071546,0.71447575,-2.01960611,10.94474602,0.00097398,0.01590317,20.70399857,-0.15783732,1.01119351,-0.24619776,2.45333672,-0.16803972,1.13290083,-0.12408943,0.61954302,-1.76415169,8.80335331,0.00308220,
0.00,0.00,3.00,0.28,145.00,-1.93997157,-2.36752677,-0.84027171,-1.71043146,-1.71455038,11.14401531,0.00087564,5.60,-0.68972504,-0.86222851,-1.60506725,-0.29420191,-0.03004210,-1.08846390,-1.41559052,-2.06621933,-1.00644231,5.21146870,0.02,1.22869468,0.27336419,-4.25843382,-4.81033802,-3.97701979,-3.24324799,-0.45179519,-3.01872468,-0.69561452,1.06407201,0.30255166,-1.36980534,-3.91706753,-1.09466314,1.99759877,1.08381295,-2.82282710,1.00211442,-1.48224378,0.90257907,1.81588697,0.17812594,-3.10068202,0.15201843,0.03199929,-3.70711637,-3.02701616,-2.41475534,-3.04231739,-0.37944070,-0.18373623,0.07379137,0.78595369,1.78664529,2.07357216,0.28692684,4.23372364,0.04052529,4.79995728,5.84482193,1.04486454,2.04692411,6.28,0.00,0.00434424,3.39583707,-0.18384358,2.41451812,-0.15020682,1.67789161,-0.18914981,2.59184742,-0.05402641,0.21774723,-2.27982998,11.68121624,0.00065817,0.00624726,5.22686720,-0.20250827,2.26764703,-0.18167721,1.86391532,-0.22746903,2.87543368,-0.06992882,0.28042334,-2.43441081,13.63774300,0.00023434,0.00792745,4.88475895,-0.23844047,2.41846228,-0.21115865,1.93057597,-0.25391570,2.75488305,-0.08158150,0.29223338,-2.41284394,13.29929352,0.00027995,0.01091868,19.59900856,-0.25200006,3.24523497,-0.24080917,2.96708608,-0.27585816,3.86070418,-0.06629994,0.22551779,-3.25860476,25.01371765,0.00000068,0.01584947,30.29294586,-0.28329375,3.45622373,-0.30261379,3.94218016,-0.34451666,5.07187748,-0.07597073,0.24937318,-3.68299675,32.07599258,0.00000002,0.01885218,25.60497475,-0.30146873,3.24640775,-0.31226486,3.47329545,-0.35112527,4.35302877,-0.07268897,0.18708618,-3.35776544,28.06671333,0.00000015,0.01091868,19.59900856,-0.25200006,3.24523497,-0.24080917,2.96708608,-0.27585816,3.86070418,-0.06629994,0.22551779,-3.25860476,25.01371765,0.00000068,0.01584947,30.29294586,-0.28329375,3.45622373,-0.30261379,3.94218016,-0.34451666,5.07187748,-0.07597073,0.24937318,-3.68299675,32.07599258,0.00000002,0.01885218,25.60497475,-0.30146873,3.24640775,-0.31226486,3.47329545,-0.35112527,4.35302877,-0.07268897,0.18708618,-3.35776544,28.06671333,0.00000015,
0.00,0.00,4.00,0.30,138.00,-0.25957951,0.03678366,0.39388043,0.65049934,0.20539598,0.15635383,0.69262429,5.66,-0.04717983,0.41905719,-0.39454213,0.32411322,1.54459524,0.41654751,2.05854917,-1.26830220,0.38160479,0.67998046,0.41,-1.80520093,1.12891769,0.57048821,2.76360130,-1.75209236,-0.11214348,0.64478630,-1.31576908,-0.62925410,0.84145057,0.35921578,0.37642324,-0.49799582,1.51542139,1.44116712,2.13353157,-3.35567188,0.99430299,0.13590539,-0.25823274,0.14451951,0.70391396,0.45299509,0.51859975,2.57644176,-1.51972067,-1.14947641,-2.26530075,-1.25655484,0.13079877,-0.89005435,1.69245291,0.19359439,1.76719594,2.08718204,0.31998616,4.61215591,0.03257760,-0.85927647,0.36373574,1.22301221,2.42467594,6.28,0.00,0.00319244,1.79093075,0.02621352,0.04794702,0.09776314,0.69413531,-0.12584226,1.12038374,0.19266686,2.70465040,-0.51442343,0.58081675,0.44618173,0.00595340,4.64024639,0.04905647,0.13011259,0.09663273,0.51551688,-0.16216674,1.42868257,0.20120786,2.26962948,-0.82974350,1.54886889,0.21360977,0.00858908,5.61369324,0.05229685,0.11388998,0.09855092,0.41170576,-0.19518083,1.59356725,0.22091414,2.09786081,-0.92295474,1.90512836,0.16783045,0.01077832,18.67412949,0.01421789,0.01007521,0.05304392,0.14075127,-0.20869629,2.16055918,0.22849849,2.61877012,-1.67483997,6.46098423,0.01118491,0.01401906,23.01940918,0.01425617,0.00848376,0.03646271,0.05562923,-0.25696030,2.74043632,0.25202012,2.66547608,-1.87411082,8.06702518,0.00460418,0.01683992,19.87653923,0.01646175,0.00942380,0.06525873,0.14757907,-0.26119754,2.34350491,0.29072374,2.91153026,-1.60396707,6.23076057,0.01272370,0.01077832,18.67412949,0.01421789,0.01007521,0.05304392,0.14075127,-0.20869629,2.16055918,0.22849849,2.61877012,-1.67483997,6.46098423,0.01118491,0.01401906,23.01940918,0.01425617,0.00848376,0.03646271,0.05562923,-0.25696030,2.74043632,0.25202012,2.66547608,-1.87411082,8.06702518,0.00460418,0.01683992,19.87653923,0.01646175,0.00942380,0.06525873,0.14757907,-0.26119754,2.34350491,0.29072374,2.91153026,-1.60396707,6.23076057,0.01272370,
0.00,0.00,1.00,0.00,144.00,-0.36831966,0.19127877,-1.06102395,-0.65767580,-0.47393516,0.99966049,0.31764620,5.17,0.03889420,-0.40691805,-0.68218327,1.02278173,-0.18599956,-0.28268909,-0.52456450,-0.68439096,-0.21313369,0.28540853,0.59,0.68528247,0.54709971,-0.75191450,2.87325788,0.90694451,-1.75881159,-0.35421941,-0.47338709,0.87910253,1.97122884,0.16064534,-2.33806896,-3.57675266,-0.38332367,2.79137301,-0.92190552,-2.08642483,-0.84871113,-0.72065061,-0.37916738,0.37607998,0.53985592,-2.06461596,0.49502036,-1.61495733,-0.56266147,0.99345541,1.10579002,-0.75129318,0.05196622,0.30881810,0.24392882,0.62149733,0.22740351,0.27442184,0.04701833,0.19872615,0.65608481,-4.83956575,-4.76821423,0.07135159,0.00879014,6.28,0.00,0.00357035,2.67928314,0.00893002,0.00666347,-0.04236168,0.15588273,0.04792077,0.19430402,-0.00960586,0.00801034,-1.12450945,3.31954360,0.06877548,0.00507626,4.02926826,0.01256645,0.01022261,-0.05898580,0.22944069,0.04312978,0.12075453,-0.02205524,0.03258456,-1.23902965,4.12475014,0.04253859,0.00625456,3.54965734,0.00542044,0.00149005,-0.06817609,0.23493145,0.05386298,0.14474785,-0.02429419,0.03029771,-1.20068789,3.84454560,0.05020021,0.00456323,3.93820047,-0.02592183,0.03946647,-0.06266245,0.23112021,0.05283781,0.16297667,0.00891428,0.00468487,-1.22653830,4.07697201,0.04375225,0.00740668,7.55487585,-0.02555241,0.03213355,-0.08742340,0.37577018,0.03121217,0.04752345,0.00239324,0.00028500,-1.51150632,6.16971302,0.01316719,0.00849471,5.95571566,-0.02176975,0.01941965,-0.08424301,0.28965870,0.05441799,0.11979009,0.00935924,0.00355671,-1.33024383,5.04654884,0.02490430,0.00456323,3.93820047,-0.02592183,0.03946647,-0.06266245,0.23112021,0.05283781,0.16297667,0.00891428,0.00468487,-1.22653830,4.07697201,0.04375225,0.00740668,7.55487585,-0.02555241,0.03213355,-0.08742340,0.37577018,0.03121217,0.04752345,0.00239324,0.00028500,-1.51150632,6.16971302,0.01316719,0.00849471,5.95571566,-0.02176975,0.01941965,-0.08424301,0.28965870,0.05441799,0.11979009,0.00935924,0.00355671,-1.33024383,5.04654884,0.02490430,
0.00,0.00,0.00,0.11,137.00,-1.20705783,-1.59013224,0.06136874,-0.83411676,-0.89248455,2.90381908,0.08869559,5.71,-0.82404447,-0.16658153,0.59610808,0.39859232,0.15141726,1.33109856,-0.27911282,-1.07121837,0.01703238,0.00134903,0.97,0.21858513,1.37542331,-5.68309784,-4.80453968,-3.66788316,-0.65409333,3.06348443,-2.15546632,-0.80666173,1.39871299,0.23723602,-5.14861679,-0.98283404,2.58606052,-0.46506673,-0.89884961,1.81232655,1.27052331,2.74200368,0.89702809,1.74095130,0.18733724,-1.98683119,1.33693826,1.40821517,-6.27336931,-2.96715903,-1.71955121,-0.38100418,0.80993158,-0.31234172,0.20856740,0.64799732,0.79322225,0.87114292,0.07792068,0.47923940,0.48932288,0.83918923,-0.55992210,-1.39911127,2.55065751,6.28,0.00,0.00275768,1.31815279,-0.10318190,0.73261887,-0.11128611,0.88718677,0.13271666,1.22911847,-0.26929048,5.21169615,-1.19463789,3.08966184,0.07911355,0.00174657,0.39246991,-0.12282782,0.80135113,-0.11965030,0.77658814,0.16419840,1.43917310,-0.29928491,4.93402433,-0.96758837,2.06951952,0.15059856,0.00278507,0.57946801,-0.13870560,0.78654605,-0.14023226,0.81832331,0.18215212,1.36250925,-0.34724385,5.08827829,-1.02390528,2.30169129,0.12956624,0.00928877,13.61886883,-0.15894043,1.23950624,-0.21751472,2.32433319,0.10231221,0.50989008,-0.34516951,5.86797142,-2.16956735,10.64613914,0.00114238,0.01041085,12.39285469,-0.17018564,1.18265498,-0.23812546,2.31449461,0.10376301,0.43621939,-0.36839291,5.55987453,-2.11836338,10.06150055,0.00156262,0.01459282,14.65312004,-0.18071720,1.11422992,-0.26346913,2.36160064,0.11603574,0.45404220,-0.40780658,5.62416887,-2.11639309,10.64959049,0.00114027,0.00928877,13.61886883,-0.15894043,1.23950624,-0.21751472,2.32433319,0.10231221,0.50989008,-0.34516951,5.86797142,-2.16956735,10.64613914,0.00114238,0.01041085,12.39285469,-0.17018564,1.18265498,-0.23812546,2.31449461,0.10376301,0.43621939,-0.36839291,5.55987453,-2.11836338,10.06150055,0.00156262,0.01459282,14.65312004,-0.18071720,1.11422992,-0.26346913,2.36160064,0.11603574,0.45404220,-0.40780658,5.62416887,-2.11639309,10.64959049,0.00114027,
0.00,0.00,3.00,0.20,134.00,-0.58064628,-0.27796128,0.06283377,0.63236427,-0.04085239,0.00744007,0.93128113,5.17,-0.84344637,-0.55789632,-0.59177315,0.23619609,-0.29746407,0.65645498,-0.09936685,-0.13829447,-0.20444877,0.25263029,0.62,1.09373486,-3.53324962,-3.46897149,-2.06639814,4.58879137,-0.92503679,2.43222380,-0.14599887,-0.83382618,1.82039416,0.17758885,-0.19000188,-2.44452119,0.67595881,1.12489820,-1.41384375,1.13988483,1.66073751,0.25540045,-0.52817291,0.72306901,0.39535399,-3.17890787,0.79568577,-0.90707791,-2.26738715,-0.41784087,1.53477335,-0.86936396,1.28017664,-1.16430092,3.48023319,0.06241502,1.47871661,1.62582302,0.14710648,1.36917686,0.24291739,10.32282162,11.40520382,1.08238244,2.64546514,6.28,0.00,0.00496880,5.21039724,0.05800960,0.28193742,0.12868746,1.44449329,-0.12957555,1.42655635,-0.10046533,0.88318092,-0.92081708,2.23500013,0.13524905,0.00411124,2.64252353,0.05902033,0.22486542,0.15574855,1.59911394,-0.13397421,1.16443098,-0.10685070,0.76431531,-0.65375006,1.14810550,0.28421850,0.00462986,1.94433308,0.06202076,0.19094355,0.18039910,1.64437020,-0.14549048,1.05550933,-0.12054104,0.74455220,-0.57389539,0.87804246,0.34897679,0.01072622,22.20401764,0.02461545,0.03636156,0.09603556,0.55397046,-0.20164643,2.42166519,-0.12148470,0.88875753,-1.74992418,8.46833134,0.00369825,0.01103179,16.94766426,0.02864505,0.04077924,0.11523741,0.66017693,-0.21871434,2.36051273,-0.12294338,0.75412768,-1.55433261,6.59737444,0.01036486,0.01413583,16.69929123,0.03263607,0.04415267,0.13822977,0.78949016,-0.22826482,2.13402200,-0.13152112,0.71047634,-1.42478931,5.86200571,0.01565783,0.01072622,22.20401764,0.02461545,0.03636156,0.09603556,0.55397046,-0.20164643,2.42166519,-0.12148470,0.88875753,-1.74992418,8.46833134,0.00369825,0.01103179,16.94766426,0.02864505,0.04077924,0.11523741,0.66017693,-0.21871434,2.36051273,-0.12294338,0.75412768,-1.55433261,6.59737444,0.01036486,0.01413583,16.69929123,0.03263607,0.04415267,0.13822977,0.78949016,-0.22826482,2.13402200,-0.13152112,0.71047634,-1.42478931,5.86200571,0.01565783,
0.00,0.00,4.00,0.27,139.00,-1.84436810,-0.40907177,1.23909414,-1.16882706,-0.54579318,1.12529409,0.28904983,5.61,-1.04027700,-1.46000731,0.05442765,1.18840981,-1.02533972,0.23535252,0.15193996,-0.11624562,-0.25146747,0.35005045,0.55,-2.55359101,-0.02543868,-1.24815190,-0.32755682,-0.98560321,-2.12707829,4.50837994,-0.60369527,0.73003453,1.16415584,0.28088005,0.91836059,-4.58571243,1.89525628,3.21087599,2.78981471,1.76908374,1.45767379,3.14387417,2.43755054,13.31050014,0.00027833,-4.68700981,-1.53175986,-1.64344668,-2.97420216,-4.13330078,0.94261771,-2.04902506,1.67125559,-0.62204999,0.85057425,0.35662484,1.93854308,2.14905620,0.21051317,2.28978348,0.13132088,0.97127664,0.99757981,0.02630316,0.00138433,6.28,0.00,0.00148339,0.39586502,0.12658258,1.14451349,-0.12319801,1.12855506,0.06613005,0.31674054,-0.32789677,8.02027130,-0.60196066,0.81424165,0.36709814,-0.00153356,0.31428626,0.12228649,0.82515311,-0.11475997,0.74215245,0.10993754,0.67025489,-0.35479099,7.20334435,-0.12051775,0.03330949,0.85522237,-0.00166947,0.21620776,0.14685611,0.91566777,-0.13205716,0.75363326,0.12287630,0.64389145,-0.40287694,7.11313820,-0.15879233,0.05750981,0.81052777,0.00764652,9.53847980,0.12961543,0.85192770,-0.20987853,2.23653984,0.02060068,0.02136860,-0.40858698,8.49803066,-1.55259359,5.63494396,0.01780410,0.00462187,2.50958991,0.14322044,0.86053854,-0.19423829,1.58225310,0.05826174,0.14131601,-0.43127480,7.82915020,-0.97266477,2.17954874,0.14018719,0.00632786,2.82547379,0.16038702,0.89996254,-0.21253325,1.57587719,0.06642980,0.15258859,-0.47944596,7.97176600,-0.95591074,2.22789073,0.13587113,0.00764652,9.53847980,0.12961543,0.85192770,-0.20987853,2.23653984,0.02060068,0.02136860,-0.40858698,8.49803066,-1.55259359,5.63494396,0.01780410,0.00462187,2.50958991,0.14322044,0.86053854,-0.19423829,1.58225310,0.05826174,0.14131601,-0.43127480,7.82915020,-0.97266477,2.17954874,0.14018719,0.00632786,2.82547379,0.16038702,0.89996254,-0.21253325,1.57587719,0.06642980,0.15258859,-0.47944596,7.97176600,-0.95591074,2.22789073,0.13587113,
0.00,0.00,4.00,0.32,141.00,-1.57079375,-0.99022341,-1.28758371,-1.80422783,-1.41320717,7.68309832,0.00568253,5.56,-0.05325979,-1.03482032,-0.91413903,-0.68078595,-0.55927098,1.53409672,-0.98004961,0.36504394,-0.29039812,0.41855976,0.52,-1.21007657,-1.33879054,-4.49895859,-1.99986577,3.77187109,-1.53030658,-1.44408298,0.37979880,0.87114877,1.69353521,0.19345211,-4.58704376,-6.33784199,1.87066925,-2.31591272,-3.36002374,3.05608869,0.29212159,2.03024817,0.55793136,0.72579378,0.39446538,-3.90422606,0.55926132,-1.10563266,-1.13952744,-0.61865526,-1.68542504,-2.68925166,-1.63004863,0.25212038,0.14064251,0.70772708,2.10394907,2.35915232,0.25520340,2.86293459,0.09171984,0.89199549,-0.17484465,-1.06684017,1.65989459,6.28,0.00,-0.00104375,0.19850299,-0.01280846,0.01186102,-0.02070168,0.03226442,0.06283709,0.28964230,-0.25978518,5.09888411,-1.06389809,2.57599115,0.10882883,-0.00172286,0.40179634,-0.02000263,0.02236982,-0.01560224,0.01388895,0.07704113,0.33339632,-0.28681612,4.76827431,-0.99804521,2.31681252,0.12831517,-0.00099164,0.07722075,-0.01278470,0.00700331,-0.02924924,0.03741243,0.07410467,0.23712973,-0.33330527,4.93020964,-1.13596117,2.97941828,0.08465506,0.00779139,10.04543591,-0.02457385,0.03111542,-0.11262632,0.65329957,-0.01308901,0.00875703,-0.35974330,6.68223763,-2.46778059,14.44016171,0.00015390,0.00790037,7.47004318,-0.02271846,0.02204356,-0.11249343,0.54068649,-0.01109676,0.00520129,-0.37583947,6.05727386,-2.31741524,12.60377789,0.00040386,0.00781984,4.37979174,-0.02060399,0.01506229,-0.09840814,0.34291393,0.01619824,0.00919787,-0.41068006,5.93694830,-2.00073671,9.90672493,0.00169815,0.00779139,10.04543591,-0.02457385,0.03111542,-0.11262632,0.65329957,-0.01308901,0.00875703,-0.35974330,6.68223763,-2.46778059,14.44016171,0.00015390,0.00790037,7.47004318,-0.02271846,0.02204356,-0.11249343,0.54068649,-0.01109676,0.00520129,-0.37583947,6.05727386,-2.31741524,12.60377789,0.00040386,0.00781984,4.37979174,-0.02060399,0.01506229,-0.09840814,0.34291393,0.01619824,0.00919787,-0.41068006,5.93694830,-2.00073671,9.90672493,0.00169815,
0.00,0.00,5.00,0.34,129.00,-0.94488430,-0.52702063,-0.30679491,-1.39053977,-0.79230988,1.93684733,0.16433565,6.21,-0.96931863,-0.65865076,-0.91502464,1.50456166,-0.53917843,1.31720793,-1.63658321,-0.98280740,-0.35997418,0.50003988,0.48,-3.60670948,-1.47631705,-3.04784632,-0.13603510,3.49482632,-2.26359344,2.18241119,0.39934301,0.90183902,1.45385122,0.22821217,-7.00814486,-1.02109408,1.73008800,-1.40376651,-1.48544788,6.85522842,-0.13788284,1.48105657,1.09063292,2.22406363,0.13620803,-3.67049551,-1.82326043,4.59884644,-5.00816107,2.32752466,-2.58531356,-2.57509804,1.07417345,0.52085835,0.49441677,0.48213649,2.14842939,2.43512511,0.28669578,2.95877433,0.08648316,2.05976009,2.48430896,0.42454904,0.23256966,6.28,0.00,0.00119581,0.20772357,-0.02557418,0.03772338,0.01722885,0.01783287,0.02310530,0.03125652,0.00546907,0.00176369,-1.02749407,1.91536808,0.16669357,0.00121091,0.15823069,-0.02663444,0.03164614,0.02038387,0.01890930,0.02443218,0.02674736,0.00798265,0.00293927,-0.99608624,1.83959103,0.17532148,0.00388215,0.94495267,-0.01985808,0.01353154,0.00506314,0.00088249,0.00208952,0.00019611,-0.00637877,0.00147082,-1.25229239,2.88976860,0.08947141,0.00953801,12.02269650,-0.04558758,0.08541228,-0.06564905,0.17727265,-0.05512231,0.12390237,-0.01396749,0.00803530,-2.32373452,10.22536755,0.00143107,0.01266224,15.42483425,-0.04363144,0.06540333,-0.09262355,0.29456389,-0.09277380,0.29336929,-0.01013158,0.00348420,-2.53762317,12.14839554,0.00051379,0.01454410,12.17535210,-0.05310600,0.08046392,-0.07798759,0.17303215,-0.07298204,0.15021254,-0.00683555,0.00128980,-2.22391558,9.83634186,0.00176366,0.00953801,12.02269650,-0.04558758,0.08541228,-0.06564905,0.17727265,-0.05512231,0.12390237,-0.01396749,0.00803530,-2.32373452,10.22536755,0.00143107,0.01266224,15.42483425,-0.04363144,0.06540333,-0.09262355,0.29456389,-0.09277380,0.29336929,-0.01013158,0.00348420,-2.53762317,12.14839554,0.00051379,0.01454410,12.17535210,-0.05310600,0.08046392,-0.07798759,0.17303215,-0.07298204,0.15021254,-0.00683555,0.00128980,-2.22391558,9.83634186,0.00176366,
