x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,theta all,theta F,theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
52.59,73.96,10.00,0.46,5.89,149.00,2.54381847,1.67139757,2.83321261,2.82567906,2.46852684,52.21255112,0.00000000,3.32,1.38548756,1.41474009,0.58479673,-0.29946643,0.91506165,1.87227690,0.41546044,1.13625884,0.92807698,10.17815399,0.00,2.50746989,0.76690185,1.99957216,0.11565930,2.41556978,3.61310744,0.67465389,1.61111093,-1.19879591,7.51296043,0.00625039,4.18000412,3.77671075,0.44489682,1.94918466,3.13278913,3.06929064,3.10308456,3.22484350,-0.01820085,0.00175802,0.96656504,2.11414194,3.43699002,3.09660172,1.45876634,1.73487103,3.57212543,1.91683817,3.09748626,-0.25706333,0.35323668,0.55244008,-0.19678603,-0.31985834,-0.12307231,1.37592769,0.24226450,2.86894989,1.87216651,-0.99678344,2.69580841,1.96,3.18,
52.28,73.13,6.00,0.29,5.10,172.00,1.29225838,1.10366488,1.19408727,1.08838797,1.16959953,10.26492596,0.00140445,3.55,-0.06174801,0.32042193,0.22324957,0.60112870,0.77160829,0.20300092,2.44757891,0.84066707,0.66823840,4.86734343,0.03,-0.20132029,-0.79283786,-0.20244896,0.90911800,0.42179093,2.83750033,3.20563436,2.55813670,0.00663468,0.00021139,0.98840307,1.03208327,2.12024474,0.19809964,0.48547804,0.53965002,0.10265508,4.03791809,0.92527938,0.06553509,0.01992608,0.88777617,0.75107378,0.67373955,2.34710789,1.95822549,2.84921074,-0.30478084,1.49864602,0.25503856,0.19494823,0.17847227,0.67279312,-0.09506358,-0.34708625,-0.25202268,6.46310472,0.01181146,-0.06426042,-1.07436168,-1.01010132,4.06909180,1.96,3.18,
52.97,72.45,2.00,0.00,3.02,189.00,1.77722454,1.09743774,1.73732507,1.72637773,1.58459127,13.52396679,0.00024977,4.19,1.47074449,0.60218185,1.06183934,-0.64909399,2.32362533,1.06325400,-0.29964203,-0.44097850,0.64149129,3.20771885,0.07,3.35623765,0.92094529,2.63175201,-0.04627521,2.34643865,2.30834579,-2.10184598,-0.17388880,-0.68054765,1.53459263,0.21575631,0.20180155,2.99157739,0.28117317,2.10930204,2.97409725,3.05815554,2.86676812,-0.82130599,-0.05262073,0.00915640,0.92378939,4.10872698,0.30355927,2.51992178,-1.03724754,4.35841942,0.36530545,1.26054025,2.65361667,0.04399484,0.00659572,0.93529027,-0.07850023,-0.44516161,-0.36666140,13.79542923,0.00026785,6.08149099,5.04031706,-1.04117417,2.98206043,1.97,3.05,
51.65,75.03,0.00,0.00,9.47,133.00,3.45026493,1.26614773,2.78616071,3.52489185,2.75686622,7.60956144,0.00592598,9.72,3.61620545,-0.94890654,-2.05889487,3.66831446,-3.27335501,-0.39517224,4.56830835,1.78200042,0.86981249,1.10874188,0.29,5.29911804,-2.77212453,-2.73043323,3.81273651,-3.48133874,-3.98494005,9.77489758,3.62481499,-2.06676412,2.65612626,0.10351117,5.97152328,1.03816283,-1.31892991,-0.76050258,-0.22601593,4.66422319,7.36058044,6.82865047,-0.70412898,0.30690551,0.57972671,4.38370609,3.58632731,3.03742337,12.29300404,-0.46803981,4.59306240,0.41824305,-0.82686472,-0.01596284,0.00015052,0.99021399,-0.62605989,-0.68502438,-0.05896446,0.31061718,0.57795769,3.05382705,3.42116117,0.36733431,0.09755821,1.86,3.49,
52.80,75.68,20.00,0.79,8.58,144.00,2.08825731,1.26219797,2.17393398,2.98703980,2.12785721,10.82797813,0.00103940,6.29,0.07216716,1.42008722,-0.02369838,0.23021154,-0.86260378,1.90672064,-0.63636965,0.68049842,0.34837663,0.41401574,0.52,1.05560553,0.11073150,0.88775545,0.42461002,-3.10305238,5.63471174,0.58519083,3.61994910,-1.83829129,4.95569992,0.02625849,1.96849775,3.92122698,-1.83818007,1.84952652,3.17638278,3.54062438,0.13333806,5.26992512,-0.78535181,0.91008878,0.34035403,1.68005729,3.98387766,5.25404644,2.75997639,0.92831403,1.68806911,2.02100301,-2.41341209,-0.86349654,1.11813128,0.29061270,-0.54329360,-0.52743262,0.01586093,0.02300692,0.87960001,5.40704155,4.79992676,-0.60711509,0.66324949,1.86,3.49,
53.07,75.03,17.00,0.68,6.93,137.00,2.41881537,2.06770682,2.45428109,2.62790632,2.39217734,34.01427841,0.00000001,3.99,0.38160509,1.38393235,1.59421945,0.51667768,1.99100077,2.05290723,-0.32088304,0.13210854,0.96644598,7.88045835,0.01,3.21176147,3.29746079,1.22351694,2.24535179,2.77334905,4.22195864,0.05981342,-0.37129515,-0.62043291,1.40500796,0.23620832,1.66223514,2.01754689,5.12193155,1.92566431,2.11981034,2.21465230,2.51429081,1.64122629,-0.16731668,0.10211655,0.74938052,0.59081203,2.39206433,2.01231670,1.31980860,5.16745234,3.78538203,0.34267250,3.43876266,-0.24521548,0.22584906,0.63473738,-0.44504857,-0.35286129,0.09218729,0.73583102,0.39208039,-1.53860772,-0.84532762,0.69328010,1.08933103,1.89,3.35,
53.07,74.52,13.00,0.57,6.02,142.00,2.60256886,2.38035917,2.50689960,2.74688315,2.55917764,43.69943619,0.00000000,3.77,1.28497994,0.92971718,0.58876389,2.12594891,0.21744011,0.53114486,1.96097696,1.58738124,1.15329421,12.45201206,0.00,3.35957289,2.02587128,1.31375241,2.10147929,1.74467111,0.35692060,5.32026196,2.78096652,-0.30049384,0.36961150,0.54337369,2.49769759,1.75083697,2.67334247,1.90224707,1.52270651,2.93241358,2.57345223,4.52533388,-0.19304045,0.15219751,0.69653896,2.21670127,2.85967088,1.51098776,5.88429976,1.65224981,3.17690992,1.77837682,1.42125463,-0.14821422,0.09241293,0.76120393,-0.33814484,-0.23548523,0.10265961,0.89018017,0.34662666,-2.31121659,-1.69235134,0.61886519,1.36672020,1.90,3.21,
53.19,73.35,11.00,0.44,3.83,154.00,1.26285851,0.12386288,1.48654354,2.46061778,1.33347058,12.81953526,0.00036173,3.62,-0.58836639,0.77555197,-1.35275209,0.22956166,-1.53763115,0.78927892,-0.53331512,0.08082263,-0.26710621,0.72548598,0.39,-0.86127800,-0.31986517,0.41414121,-0.73073614,-0.42906407,2.53747010,0.15890165,0.04973245,-2.39394951,25.13239098,0.00000065,0.31657627,2.91522837,-1.11361289,2.33607650,2.74537206,1.79666126,0.78778780,2.28900433,-0.98085642,4.29381323,0.03854336,2.57726097,2.96995687,0.05058578,2.33434916,-3.29627681,2.24785876,1.64285624,2.00481486,-1.14072859,6.02961540,0.01426109,-0.18843989,-0.16514620,0.02329368,0.04953105,0.82412035,0.47062084,0.11548035,-0.35514051,0.48375249,1.92,3.07,
53.19,73.35,7.00,0.29,3.83,174.00,2.37725997,1.36852539,3.04263520,1.96949685,2.18947935,38.62939072,0.00000000,3.43,0.64509040,1.47298658,0.84037089,0.26110071,2.14124751,1.46210551,1.28738892,1.97917199,1.26118279,17.96980286,0.00,1.79780436,1.65362632,0.13251992,0.62649930,0.68647152,1.85409105,0.76700372,3.40906167,-0.60976839,1.82483912,0.17708716,1.10654151,3.34280634,2.84551930,1.76931989,4.95121431,2.68268514,4.79502058,2.27333498,1.04185140,5.41558456,0.02018488,2.45047903,1.94439685,2.75976419,1.27561426,3.35785294,3.18479729,1.25134444,2.86956024,0.40643325,0.82964110,0.36262689,-0.03930708,-0.16594566,-0.12663859,1.65123928,0.20035462,-2.84571886,-2.86297584,-0.01725695,0.00109351,1.92,3.07,
52.97,72.28,0.00,0.16,2.85,188.00,1.78971660,0.92520094,1.71249223,1.72779036,1.53880000,12.36824608,0.00045895,4.26,0.94756365,0.02845733,0.74802357,1.24352574,1.35497487,1.04910445,-0.34574151,-0.20261377,0.60291177,2.71630621,0.10,0.82276076,-0.98564911,2.40000200,2.10405445,1.92004395,1.63610053,0.27096149,-0.54065317,-0.81602401,2.11632943,0.14609367,2.38277841,0.69163126,0.02833039,2.76431799,4.36958599,1.87932432,1.28721786,0.23468927,-0.04434719,0.00632459,0.93663140,2.51048636,2.49289131,2.24633622,1.62810814,0.56198281,2.28850865,0.27491888,2.49036241,0.11087678,0.03999097,0.84154465,0.01721452,-0.27631855,-0.29353306,8.70340729,0.00357561,1.28213906,-0.81796277,-2.10010195,15.46704483,0.00,0.00,
52.06,75.34,0.00,0.00,9.28,110.00,6.32868814,2.51203442,2.46823263,4.37059736,3.91988826,21.33994484,0.00000442,8.25,-2.31918025,0.46672156,0.65383154,2.86674094,3.51510501,3.60770321,1.54751527,2.99261522,1.66638160,5.45454407,0.02,-0.27609414,-1.23353410,-2.65718794,4.46992064,3.07278252,5.84505558,5.57784796,5.55501699,-1.84628022,2.90742302,0.08852720,0.15659502,1.29259944,2.01921511,2.40749359,1.80219102,4.99306345,4.45568752,2.96480417,-1.87333655,2.97808480,0.08475173,-0.17668429,5.94715548,10.61543751,8.02343464,10.93796825,8.27903271,0.27156922,5.59317207,1.98422503,3.48400378,0.06229856,-0.29495755,-0.32539850,-0.03044095,0.06447200,0.79983705,-3.87559819,-3.92107439,-0.04547602,0.00097159,1.80,3.55,
52.49,75.34,0.00,0.00,8.51,135.00,1.84573746,-0.14548790,1.77317607,1.55301321,1.25660968,4.26976347,0.03908744,5.92,-0.34845942,0.10737517,-1.79020023,0.72524077,-0.35711184,0.85089952,1.32969916,2.95929337,0.43459207,0.73769104,0.39,-3.39973092,-1.38746071,-2.85336208,0.18804483,-4.67232895,1.39048600,2.01341128,6.56724167,-1.70708108,4.95263720,0.02630478,2.85844254,2.40748119,-1.78916276,-0.49024945,2.04924798,0.94660187,4.67280531,3.76842284,0.19686233,0.06473041,0.79922949,1.24098027,1.01507783,2.73794627,4.56080818,2.80736089,3.30142403,-0.79318768,-0.63285404,0.28815070,0.14048453,0.70789052,-0.43898714,-0.45539421,-0.01640707,0.02248727,0.88095717,1.62458587,1.88103664,0.25645071,0.08033025,1.82,3.39,
53.81,75.53,19.00,0.00,6.53,135.00,2.82195258,0.94626886,2.24125648,1.77355063,1.94575715,15.92611694,0.00007133,4.74,0.84354794,0.77447158,0.42893413,0.31867409,1.35462511,2.00478959,0.92893082,2.50409055,1.14475799,7.84470654,0.01,1.33134234,0.47860032,-0.02206452,-1.44798970,-1.88177943,4.80284834,0.39180639,3.47212720,-0.92240328,2.21199870,0.13730099,1.84595096,1.73841095,0.69888431,0.16064112,5.72559643,1.79382622,1.65587759,4.01067638,0.48140460,0.60241020,0.43786940,2.16903853,2.18988895,3.64555597,4.29740715,2.04430914,2.39769912,3.51714492,2.37261391,1.06634390,2.97372198,0.08497971,-0.47656775,-0.44372469,0.03284305,0.09664268,0.75623715,6.07781839,6.50829649,0.43047798,0.28169444,1.82,3.39,
54.01,75.28,17.00,0.67,5.71,139.00,2.62597871,1.46814382,1.72917020,2.16622186,1.99737859,29.61971474,0.00000007,3.57,0.09095351,1.01155210,0.09841019,1.11839008,1.45089066,1.09457767,0.52312952,1.63304472,0.87761855,8.03614521,0.00,1.75175905,0.90058130,1.02144337,0.98442721,1.40555632,0.78957790,2.35806108,2.63087964,-0.67125446,2.02385354,0.15520173,1.71189988,1.85294867,1.97537327,1.05172658,1.82747948,2.97007608,0.78481793,1.68058002,-0.42954543,0.83647865,0.36065750,0.35592940,3.07637691,0.62536681,4.16360950,3.96984243,3.50376129,1.50631690,3.37726808,0.41529438,0.80915326,0.36861791,-0.44599295,-0.34113994,0.10485300,0.95845187,0.32882214,-2.08670878,-0.47709754,1.60961127,4.51526070,1.84,3.25,
53.55,74.57,14.00,0.55,5.25,141.00,2.12539864,0.58948195,1.56797373,2.36327815,1.66153312,22.23804283,0.00000280,3.43,0.78388554,0.56402904,0.95490450,-0.08664947,-0.13231590,-0.52782553,-0.26151690,0.77144033,0.25824395,0.74651504,0.39,2.00194979,-1.65425372,1.28272581,1.07503104,-0.46503454,0.29154059,0.57703090,1.59725273,-1.76324999,15.27308750,0.00010020,2.41699457,3.15200734,2.37138224,-0.48181775,1.18905783,-0.17027806,2.57872319,0.96457291,-0.83957565,3.51514053,0.06114302,1.66654146,3.04604220,2.84420133,2.64058590,2.43716073,2.12131333,-0.78092885,2.82007098,-0.19239311,0.18734683,0.66524060,-0.37860429,-0.23497213,0.14363214,1.78652668,0.18294826,-2.04251075,-0.77494860,1.26756227,4.17085695,1.86,3.11,
53.55,74.12,9.00,0.42,4.45,160.00,3.07353640,1.49632263,2.28712034,2.64485192,2.37545776,39.67112732,0.00000000,3.67,2.22619367,-0.06959011,0.35456091,1.75645268,0.53657442,1.43794000,1.60448003,0.14578031,0.99904901,9.81363583,0.00,3.74291468,-1.61065328,0.68911302,0.91214567,1.07970047,3.31610942,2.23280311,1.88718235,-1.16558015,5.87130404,0.01559141,2.60980844,2.00435376,1.46205175,3.54033494,2.15825319,1.43051255,4.60970163,0.44610128,-0.40544727,0.71261936,0.39880608,4.61576176,2.63339400,2.62536287,4.61199570,2.69302082,3.79973650,1.96767402,1.54090774,0.42529577,0.79648507,0.37239145,-0.22444730,-0.12069120,0.10375611,0.98453730,0.32234313,-0.04645085,0.91108388,0.95753473,2.21607924,1.87,2.99,
53.99,73.53,7.00,0.28,2.71,175.00,2.19345474,2.14622808,2.47653461,1.96372867,2.19498658,33.20891953,0.00000001,3.70,1.07977009,1.32858384,1.29155362,2.26464391,1.16359341,0.98683733,1.17201412,0.99766243,1.28558230,16.14226913,0.00,3.08434463,1.68206656,0.94979960,2.26448989,2.65425682,1.57549441,2.48596501,2.73156953,0.21152596,0.18649550,0.66595580,1.23900342,1.86836159,4.64397383,3.24659348,3.21660566,3.93270135,1.34521258,-0.04462468,0.50447941,1.08803391,0.29719501,2.44889259,3.16658783,1.12461650,3.62387204,0.71661925,0.85596651,2.80176353,2.82956648,0.24996763,0.26954547,0.60376798,-0.03347612,-0.06590728,-0.03243116,0.10366087,0.74783386,2.97821355,3.68837476,0.71016127,1.93392980,1.87,2.99,
53.79,72.93,3.00,0.16,2.25,190.00,2.71136975,1.31758285,1.41478145,1.70893764,1.78816795,19.96085739,0.00000893,3.89,1.46647799,0.07550526,0.42575902,0.64086956,1.63044429,1.46542239,1.73030984,0.49698189,0.99147129,8.70829582,0.00,0.67980802,0.39989591,1.81826425,1.99831700,1.33576894,1.26354301,1.93700469,1.07203805,-0.38396615,0.55560523,0.45623635,2.19113493,0.21943769,-0.35088733,-0.13798483,2.54766583,1.77591586,3.18804622,1.97771859,-0.30125439,0.34934810,0.55463486,3.86369991,1.84560597,2.32168174,2.81917167,3.46169925,4.04985571,2.34370899,0.84412241,0.96199679,3.60795403,0.05783206,0.07071193,-0.15468787,-0.22539979,4.95125771,0.02724803,-0.73550195,-1.30017364,-0.56467164,0.56366611,0.00,0.00,
54.46,78.95,21.00,0.00,11.92,46.00,4.93318605,2.27678013,4.40868711,4.88109589,4.12493753,35.62343216,0.00000000,6.72,-0.04761520,2.12218976,0.43160695,-1.07099259,1.94775808,2.62084270,2.22809219,3.38326526,1.45189345,6.16829872,0.01,0.56485975,2.61533833,0.35718647,-1.60022342,2.46015549,5.68788242,3.10818005,5.15710115,-2.66418242,9.08807278,0.00264700,5.36771774,4.57820892,2.88428569,0.72989827,5.53826714,4.56472588,5.70035982,5.76783752,-0.48387223,0.30061790,0.58363500,1.75006437,5.47668743,5.47045660,4.63415241,4.76048803,6.09717846,5.00580788,6.23709249,0.05920126,0.00456818,0.94612881,0.43364039,0.35762331,-0.07601708,0.22079176,0.63897615,-0.40486255,0.89324903,1.29811156,0.94240415,1.74,3.87,
54.18,78.30,20.00,0.00,11.15,35.00,3.34797287,3.16207957,3.78367162,4.39228916,3.67150331,37.51229477,0.00000000,5.83,-0.36067492,2.12091851,1.15059710,0.59183747,1.86630750,1.39500725,1.37172818,1.57079566,1.21331453,5.70502710,0.02,4.88090277,1.92426634,4.58235550,-0.27698427,4.76822472,6.43313742,1.94860232,1.63714397,-1.31243265,2.93315911,0.08713141,-1.35370231,7.50649405,2.51826000,0.48220983,5.79638004,3.18654966,4.52926970,6.94022894,-0.60212272,0.63333213,0.42635129,2.81589913,2.79192877,1.97551072,7.05490780,1.79841924,2.22014832,4.48174286,3.74490571,-1.03724301,1.87375569,0.17139645,0.48146087,0.43872899,-0.04273188,0.07874016,0.77931733,3.45305777,3.58754754,0.13448961,0.02390669,1.74,3.87,
54.28,77.41,19.00,0.00,9.28,56.00,2.83541584,1.78494024,3.38565254,3.00334263,2.75233793,48.57509232,0.00000000,3.84,0.93205863,0.39736721,0.89632332,2.22262192,1.11401474,0.33830270,1.61243010,1.94329453,1.18205166,12.36599922,0.00,2.81604528,-1.32543910,2.13673520,1.47578573,1.54506040,1.96457624,2.88676810,3.01148272,-1.20150590,5.65171385,0.01765213,2.28121805,2.22231293,2.90742826,5.44466543,2.74965167,2.87814736,3.82243419,5.22803545,0.43217188,0.73625743,0.39109710,2.72137904,3.72856498,1.78605318,4.03366375,3.37434340,1.55967391,2.73492527,2.32737684,-0.18517196,0.13695441,0.71141716,0.46163246,0.47725967,0.01562721,0.01294816,0.90952444,7.93051577,8.06240177,0.13188617,0.02680559,1.75,3.66,
54.37,76.82,19.00,0.77,7.98,83.00,2.24368763,1.33308327,3.25544381,2.51544118,2.33691406,41.54544830,0.00000000,3.53,1.39189482,1.19822180,2.34845948,-0.05002676,0.68131661,-0.13682745,1.32909179,1.23158646,0.99921459,10.56030560,0.00,1.88559961,0.28697893,1.93106413,0.24683709,-0.45914388,0.31127465,3.56174755,2.61877871,-1.15602911,6.23007011,0.01274274,3.94855618,3.67602944,4.36739683,1.70099568,3.47050643,2.27417755,2.44260192,3.85450602,0.74457264,2.58649492,0.10813893,2.44715667,2.78168845,4.38040686,1.64814627,2.65776849,1.30304646,1.45104420,1.02135968,-0.23907019,0.27208698,0.60206708,0.20291917,0.23979977,0.03688060,0.08887739,0.76593495,-0.10519912,-0.48354438,-0.37834525,0.65111846,1.76,3.46,
54.40,76.43,19.00,0.74,7.20,131.00,2.08542585,1.13418388,2.33353925,2.16335273,1.92912543,39.51890945,0.00000000,2.98,-0.00958920,1.55682743,1.22361279,0.50417036,1.22189415,0.34042308,0.84443802,0.24966016,0.74142957,8.10821247,0.00,0.98780608,1.58310676,0.89326257,0.99217451,0.56755537,2.05547476,1.55786741,0.23270917,-1.05327666,7.12789297,0.00772992,1.35335612,3.26752567,3.21088004,2.89208412,3.92557120,0.77424717,1.25771534,1.41579235,0.14925955,0.14656438,0.70193330,1.55749726,2.46201324,2.63390946,0.65853965,2.11308384,1.71452570,3.04466891,2.57111239,-0.07552864,0.03779315,0.84590416,-0.15007678,-0.12638514,0.02369164,0.04467555,0.83282829,2.10259056,2.54414034,0.44154957,0.60433620,1.78,3.29,
54.33,75.94,19.00,0.69,6.38,138.00,2.15789080,0.16040863,2.76554203,3.06220984,2.03651285,31.87782669,0.00000002,3.51,0.09456652,-0.11039065,-0.38024575,0.30767456,0.74038351,0.61142522,0.65245503,-0.74852848,0.14591751,0.21760806,0.64,-0.03050324,0.08218211,-0.08924245,0.09164243,-0.68093139,1.75874615,-0.08283850,0.02274347,-2.94146848,40.23994446,0.00000000,4.54811335,0.81099719,1.97678947,3.66453457,3.31943583,1.96534145,4.14886379,1.81369698,-0.31438935,0.46937230,0.49345732,0.88728350,2.60946274,1.30993760,1.94407547,4.01476574,3.07883883,2.29721546,0.49680281,-0.97525823,4.58303165,0.03256550,-0.39700666,-0.37426743,0.02273925,0.04406911,0.83395002,3.24441099,3.44233465,0.19792370,0.18176676,1.78,3.29,
54.33,75.34,15.00,0.60,5.25,142.00,3.84038258,1.83478510,3.28445029,3.19835329,3.03949285,66.73162842,0.00000000,3.62,0.60677034,1.76021957,1.08314586,2.36616802,0.55208373,1.43405831,2.39844227,1.04446805,1.40566957,19.36142349,0.00,-0.97869527,1.02968347,0.76168191,3.05820560,1.39968204,2.76374316,3.91083503,2.44994450,-1.35920608,8.19479084,0.00430126,3.75223947,3.29997373,3.13343334,3.30688906,2.62309623,3.32818055,4.70637417,2.12245822,0.05712244,0.01442236,0.90443691,3.85110569,5.00420237,4.34622622,5.28509188,2.35816932,3.71673107,3.01468420,2.92571425,0.67978233,2.08521008,0.14908930,-0.52875149,-0.47552556,0.05322591,0.24885781,0.61845754,0.60163659,0.55977607,-0.04186057,0.00580198,1.80,3.17,
54.01,74.73,13.00,0.50,4.70,149.00,2.43047571,0.91419387,2.64001775,1.97437418,1.98976541,36.70996857,0.00000000,3.19,0.55160928,1.63526821,1.42687249,0.19644748,0.34359375,1.02737355,1.78041875,1.05692422,1.00231349,12.92847729,0.00,-0.36731520,0.50269216,-0.75886869,1.26970458,0.00854416,1.16629553,3.20797491,2.03591561,-1.04171610,6.17666960,0.01313018,1.54693174,4.17242098,3.40562510,0.42834532,1.24471271,2.49589348,3.93466711,3.69432569,0.66623068,2.55792570,0.11010307,3.26462650,2.63002896,4.97650242,1.87912250,2.56157494,2.98436022,0.63110727,0.26986030,0.49209765,1.42128325,0.23351515,-0.54445916,-0.45781949,0.08663964,0.70597929,0.40183790,-0.16196133,-0.24179521,-0.07983387,0.02055652,1.82,3.04,
54.44,74.11,8.00,0.38,2.83,154.00,3.63016248,2.27357888,3.03588009,2.18267608,2.78057432,64.69459534,0.00000000,3.36,2.15105319,1.79780638,1.51780105,1.77879322,2.80317354,1.61927569,1.61889637,1.86087477,1.89345932,41.75170898,0.00,2.21576858,2.10237622,0.26592290,2.37829566,3.16670322,2.65238047,2.04113197,3.67561483,0.10379605,0.05492226,0.81476416,3.41889644,4.07879114,2.18194151,2.59429312,3.44384027,2.78263521,2.32964993,3.44106221,0.84342045,3.63795090,0.05680321,4.53238106,2.12669039,5.77161121,3.49127388,4.97846460,3.15824747,3.69791460,1.12232351,1.44001329,10.98600197,0.00095571,-0.37550688,-0.30413753,0.07136936,0.50809520,0.47683908,-0.58152306,-0.78255528,-0.20103222,0.12249687,1.87,2.99,
54.63,73.57,5.00,0.25,1.67,167.00,1.19156289,0.45105174,1.34555507,0.66258514,0.91268873,6.64121389,0.01012586,3.44,1.68316102,0.34561700,0.73869663,2.12289500,-0.29726917,-0.30482656,0.12858918,1.04262459,0.68243599,5.41959381,0.02,2.00381851,-0.69095492,0.21183503,0.52483153,-0.15105426,-1.14105189,2.09746647,0.79273564,-0.16271438,0.12873355,0.71983523,2.79507494,0.52064294,0.92921954,2.55754900,1.77786624,1.36209583,-0.59653986,1.70872760,0.70338881,2.42787194,0.11955580,1.46579766,2.06167722,2.19653678,3.84840584,-1.34861374,0.10779113,-0.15245220,1.41831875,0.61795831,1.93434703,0.16463682,-0.11883456,-0.15081951,-0.03198496,0.10501600,0.74624776,2.11987638,2.25365639,0.13378003,0.06074851,1.87,2.99,
54.77,73.19,3.00,0.00,1.12,183.00,1.31595647,1.23076594,0.74071705,1.31374037,1.15029502,7.22889853,0.00730909,4.16,0.54916668,0.09043181,1.92579687,0.36690176,-0.95331490,0.45986852,1.47839332,-0.23300982,0.46052930,1.67808867,0.20,0.14741282,2.53427315,2.71019220,3.12174129,-0.90259188,-0.94677562,3.64855552,-1.33003604,-0.05223231,0.00919800,0.92361699,0.12593009,0.53334856,1.77466738,0.09922188,-1.26581073,3.03080678,-0.01300002,2.05222583,-0.52149177,0.91417354,0.33927325,2.67578912,-0.79754704,2.81931877,-0.07592633,1.12802029,1.43563783,2.35458827,1.64509296,0.01911976,0.00132101,0.97101498,0.04262672,-0.15823059,-0.20085730,4.16275072,0.04270600,-0.77784616,-0.95828414,-0.18043795,0.06683920,0.00,0.00,
54.74,79.51,17.00,0.72,12.55,30.00,1.32507432,0.02157044,1.91472638,1.74953640,1.25272691,10.06792450,0.00156091,3.84,0.85915935,1.21874511,0.90534127,0.12621295,-0.19774310,-0.99260885,0.57042831,-1.05850279,0.17887902,0.29164845,0.59,0.09493743,-0.32359189,0.60012531,1.77882564,-0.28648144,-1.19147730,2.02116156,-2.75179291,-1.69612694,11.33944035,0.00079184,2.56276250,2.93733931,1.39969206,1.46118152,2.36939001,0.99417835,0.48330334,3.08075595,0.17089443,0.11474479,0.73488678,2.90770888,3.13339233,3.02772737,-0.09958993,-0.01561619,0.04778934,1.56632853,-0.10839222,-0.37741140,0.57586277,0.44814270,0.57873589,0.50734651,-0.07138935,0.20065960,0.65469930,8.90958977,9.64284229,0.73325288,1.38455427,1.72,3.80,
54.91,78.14,15.00,0.70,9.63,32.00,4.68016720,1.12373757,4.31943512,3.98021102,3.52588773,45.64705658,0.00000000,5.08,0.51825124,2.79062200,1.76286232,1.57973707,1.69553757,1.36477005,1.27100062,-0.18208843,1.35008657,9.00101185,0.00,-0.84421653,1.86012399,-1.06223357,3.12054944,1.21001637,1.53053749,3.94493198,-1.06272745,-2.83876395,18.12136269,0.00002296,3.02545643,3.25673962,4.51050186,6.53884125,3.66439271,3.46472621,3.99048758,6.48731565,0.40159810,0.36305949,0.54696790,5.65534735,7.93480444,8.08503437,1.55000257,5.60304546,5.86036730,1.26805615,0.45352155,0.73031962,1.25939333,0.26207345,0.61797661,0.57342935,-0.04454727,0.08593821,0.76972576,-1.85556424,-1.29149497,0.56406933,0.31690067,0.00,0.00,
54.91,78.14,18.00,0.64,9.63,51.00,5.20944738,2.97335911,4.19541216,3.17194319,3.88754034,56.35022354,0.00000000,5.04,2.02795076,2.68525457,2.65235662,2.17515397,2.24423289,3.97155023,2.01013517,2.70845032,2.55938554,34.00497437,0.00,2.46174836,5.01336718,0.12446469,1.20275021,1.66141510,3.63231540,5.26072931,4.08592319,-0.20139059,0.09253827,0.76104698,6.97308493,1.67860615,5.64922047,4.02650404,4.88367414,4.41986609,2.22698379,3.74752569,1.04862607,2.52804708,0.11219936,1.54964340,5.70014715,7.31909895,5.78010035,4.67447996,9.18513870,2.85353351,4.27516794,2.06081033,10.05714321,0.00157038,0.59286469,0.60685629,0.01399158,0.01010612,0.92003021,-0.49604031,1.23899949,1.73503983,3.09729362,0.00,0.00,
54.99,77.39,16.00,0.58,8.04,90.00,1.45514917,0.76136464,-0.73317033,0.70679295,0.54753411,1.79157436,0.18107899,3.98,-0.37773877,0.56780863,-0.35914037,-0.85850143,0.80464441,0.63310319,0.22455414,0.78422296,0.17736909,0.26648521,0.61,0.48269802,1.53814232,-0.85960889,0.09329621,2.14875054,0.28990901,1.29398501,1.44405115,0.08263212,0.02467934,0.87520491,-0.51606447,-1.21592653,-0.15287633,-1.15483069,-1.33549726,1.59187090,-1.44047546,-1.46056056,-1.43087351,7.49894714,0.00629879,0.08244089,2.35069728,1.21455443,-0.43032995,2.34908080,1.35039783,1.75804889,2.91458654,0.73570508,2.02306437,0.15528218,0.30664080,0.35696736,0.05032656,0.15894641,0.69057608,0.66449165,1.75605690,1.09156525,2.33683729,0.00,0.00,
