x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,theta all,theta F,theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
107.31,49.06,14.00,0.67,4.70,58.00,2.66798329,0.18480326,1.40194917,1.44253302,1.42431712,2.48360038,0.11541161,8.58,-0.50805044,1.08515465,1.97554326,-1.41316926,-0.06048328,4.05769157,0.19655462,0.94738406,0.78507811,1.08321810,0.30,5.88234377,-2.39748859,6.63237000,-4.39295578,0.10292005,1.20614886,-4.43345022,-1.41185617,-1.32659686,1.28379583,0.25751736,-1.05593777,3.08515573,2.79895568,-0.48442605,-5.70930958,9.59240437,4.39891815,-0.86786050,0.03536304,0.00093419,0.97562409,-4.80678940,4.00197268,-2.00168705,3.12300920,5.51878595,4.47989178,1.97068775,7.13595486,1.17611885,1.04229128,0.30758276,1.27739096,0.18691845,-1.09047246,16.80056572,0.00005623,-1.91894794,-4.38440704,-2.46545911,2.22671652,1.64,4.20,
106.87,48.11,17.00,0.71,3.42,57.00,5.38348770,3.87657619,6.98088694,5.49983597,5.43519688,30.93720818,0.00000004,9.27,4.02886915,4.67655897,0.99227995,-0.26019281,5.69861031,4.97855616,0.71436125,1.34733272,2.77204704,11.36810684,0.00,7.44778681,3.70432138,1.78478062,-0.24614321,6.33234930,6.65662813,2.42962003,4.15719509,-1.53282285,1.44344628,0.22992070,9.99922466,6.64033461,10.06712055,3.43826103,9.53030396,9.49509144,5.88302469,1.74321961,1.51599705,1.45986116,0.22729184,2.09181857,11.26479816,-0.20278499,3.96174765,9.02994156,6.93844843,2.39760113,5.48371887,-0.20289174,0.02645579,0.87083124,0.28553170,-0.68632162,-0.97185332,14.42831898,0.00018303,16.43992615,12.35467148,-4.08525467,6.53021002,1.66,3.95,
106.78,47.32,20.00,0.76,3.51,49.00,4.73225164,2.38415051,2.26306224,2.34879971,2.93206596,11.07324314,0.00091354,8.36,-0.94776839,5.00102997,0.13530694,1.85885036,5.13993025,3.58923650,1.68739796,-0.31953013,2.01805663,7.59157801,0.01,-1.90512502,6.83779764,2.02652764,2.00572324,3.12402129,4.23903275,3.55689311,-0.61532235,-0.01100920,0.00000000,1.00000000,1.80897784,6.60530710,-2.96068072,3.06474137,0.76881599,7.47007942,2.97106576,-1.56684077,-0.00556805,0.00000000,1.00000000,-0.52877754,5.97129583,5.31756258,3.32693434,14.45648575,2.83344483,2.35121727,3.99468136,2.33229494,4.34289789,0.03746496,-0.61125112,-1.66319609,-1.05194497,15.99651337,0.00008370,-17.25813484,-17.67860031,-0.42046601,0.09616407,1.68,3.73,
107.54,47.52,18.00,0.76,4.61,42.00,3.94966149,1.54057121,2.88601279,3.64605522,3.00557518,17.03167534,0.00004039,6.91,-0.80931884,1.86501527,1.25060487,-0.23379414,2.50547361,2.35902762,1.76785481,0.01978637,1.09058118,3.15173817,0.08,-0.95315742,3.95276785,-2.89252043,0.31943363,0.20498782,3.93475437,4.30840588,4.74119091,-2.02561188,4.57953835,0.03264308,1.43292964,1.45167160,5.87840366,2.30666661,6.27187634,6.77421904,3.99823713,-3.48101163,-0.54573464,0.34469509,0.55728916,2.30690503,5.30529547,6.39459610,2.73693633,6.62805414,2.02591872,2.82689548,3.64526200,0.29253909,0.09791268,0.75442661,-1.00507092,-2.19321108,-1.18814015,17.82239532,0.00003402,-15.92491436,-19.67898560,-3.75407076,5.42676592,1.68,3.73,
107.19,46.78,20.00,0.73,4.48,33.00,6.50925827,5.70724678,7.49234104,5.49250269,6.30033731,33.22672653,0.00000001,10.37,6.34757519,3.54198241,9.84026051,3.28140092,-0.75738114,-0.86856240,5.57535744,4.41079187,3.92142820,18.67219543,0.00,2.63529253,11.65597343,8.05730629,9.61548710,-2.15490437,-0.12056093,8.52078724,6.61893511,0.18188168,0.01645643,0.89795599,11.91136551,3.25608373,14.82180786,2.99713373,9.69266796,-3.80930281,9.36190891,11.67841053,1.82259774,1.72746730,0.18909301,13.91992950,3.62858725,13.38674259,5.90733814,-0.62086314,8.46427059,6.77401447,2.66154909,1.15147746,0.68561745,0.40789397,-1.18275166,-2.22762632,-1.04487479,11.84922886,0.00067647,3.38297939,0.79726851,-2.58571076,1.49778295,1.72,3.63,
106.87,46.09,20.00,0.71,4.92,36.00,-5.41879511,13.34467030,12.22761917,6.64770460,6.70029974,4.91682148,0.02686084,28.67,3.43169045,-1.26746154,5.57607269,7.14767122,5.32035017,5.81107378,-12.60033417,8.90495777,2.79050255,1.19477749,0.27,44.15523529,7.63886738,27.25263023,8.50472355,23.84984970,15.75023270,-25.64368057,0.16758505,6.29445124,2.64814043,0.10404568,-12.52149391,20.00585556,8.28171730,23.32763100,3.92099214,5.93971252,11.52612972,33.44679260,5.64242458,2.14297056,0.14359798,-6.79885292,-20.51324654,-2.86456895,-4.20590019,-0.02935050,5.43239594,-15.56222343,3.38352466,-11.78379154,9.26385117,0.00240995,-1.37166166,-1.96768475,-0.59602308,3.26776052,0.07186070,-16.66547966,-15.74658489,0.91889346,0.04069630,1.78,3.59,
106.15,45.21,20.00,0.00,5.96,56.00,9.92578602,-10.52232075,0.99102163,-2.37160945,-0.49428067,0.02246258,0.88089870,31.29,-9.29525852,26.20178413,-9.52951241,-2.70346284,18.54072762,-3.08569121,6.06825018,-10.44739532,1.96868026,0.52880323,0.47,-35.53478241,20.52508354,-21.51652908,-21.51302719,-7.96695805,-3.59191251,8.93550777,-16.91947746,-7.86256504,3.40404797,0.06538806,11.59743500,31.64963150,-17.28260040,-6.03528738,26.51971245,23.13775826,-16.24827003,-43.28956985,3.83477950,0.87235296,0.35057281,-16.33732224,28.83021545,3.55132604,14.61072350,35.20826721,-31.95454407,22.80162048,19.62513161,11.48347855,7.74278307,0.00551358,-1.09657586,-1.27314067,-0.17656490,0.27600792,0.59979729,-42.11249161,-41.45645142,0.65604085,0.01790347,1.78,3.59,
104.43,43.32,17.00,0.59,10.02,62.00,0.55179918,0.36328802,2.64792991,2.64984918,1.55321658,0.93040514,0.33503266,15.28,-0.91925311,-9.13352299,1.59621429,3.98448467,-5.28706121,4.02084208,1.54504561,2.88627863,-0.16337155,0.01514561,0.90,1.09596765,-6.66926622,0.11090450,11.10039139,0.02237946,0.13015500,0.95927405,-6.58410025,-2.46072388,1.37815917,0.24074729,-4.64940834,-7.62844849,6.18253279,6.44628382,-12.55764961,4.20834494,6.50957251,21.46041298,-0.15919799,0.00619115,0.93730281,4.26432657,-11.05554295,3.66610193,-1.71156585,-1.14446115,12.66323471,0.36854839,-1.17784119,-1.81126428,0.77844155,0.37787030,-0.28325266,-0.37867993,-0.09542727,0.09090818,0.76327740,27.04984283,36.45900726,9.40916252,10.47294331,1.84,3.47,
103.94,42.51,9.00,0.44,11.88,58.00,10.46025944,7.93755770,9.84412098,9.53827190,9.44505215,112.02272034,0.00000000,8.47,3.05087733,6.64101601,4.30937672,3.52430677,5.50484228,3.55536246,7.93631077,3.93975830,4.80773115,38.37808609,0.00,4.08716917,13.49682236,5.12720633,8.05554962,6.97453547,5.38413811,13.79971409,7.76040220,-1.47316885,1.61198652,0.20456399,9.35373974,9.00194168,11.67872334,8.18166256,11.48173904,11.77400875,14.06683826,4.68363523,0.49735636,0.18808743,0.66462444,10.07747459,11.66000938,10.70691395,8.65421104,12.22003746,7.72605133,10.50962734,12.09421730,0.90258026,0.61827648,0.43190997,0.43430123,0.04843892,-0.38586229,1.75698519,0.18621585,-9.85532475,-10.46912956,-0.61380476,0.16783841,1.89,3.46,
104.79,42.52,9.00,0.28,11.26,77.00,1.20681250,2.67196441,1.83846760,1.37340879,1.77266335,6.50412607,0.01093720,6.60,1.95852757,1.17518437,0.81197673,0.34358221,-0.52646106,1.98466742,1.69419813,1.91124082,1.16911459,4.04203653,0.04,5.85811949,2.61826730,3.97194648,0.53475797,3.78011703,3.17832565,2.28622603,-0.46210828,1.32601619,2.13572121,0.14427629,2.84232020,-1.25755179,2.05864549,1.19766676,-2.27648759,2.77029371,4.33524084,5.10899258,0.41667101,0.21829495,0.64046319,-0.77530080,4.24001503,-1.35254419,0.97232181,-1.26138997,2.60033917,0.67203271,3.23148346,-0.19164829,0.04619469,0.82987440,0.75770855,-0.08306623,-0.84077477,9.28991222,0.00255251,-8.33083344,-10.15463352,-1.82379985,2.24250174,0.00,0.00,
104.39,41.75,2.00,0.00,12.94,98.00,0.50842857,1.73483956,1.33156705,0.86315101,1.10949659,1.66792238,0.19688895,8.15,-1.19461071,4.18515778,-0.93233013,-1.83986819,1.28689837,0.42248410,0.79642779,3.14283180,0.73337382,1.06215584,0.30,2.90984344,5.79051542,-2.43518710,-3.65732789,0.57582992,5.72188330,2.75607276,4.44815063,1.00599992,0.81417221,0.36714795,-1.16653633,5.09528112,0.72289127,-2.40314293,1.85965824,-0.91830188,2.42462111,4.71230841,0.50332153,0.20799284,0.64846291,-3.82309937,4.17087841,0.40068620,1.43108678,2.86807895,-1.86622369,-1.17631805,1.42699003,-0.43544629,0.15635590,0.69263423,0.67071229,-0.52704793,-1.19776022,20.09550285,0.00001125,7.30499506,5.12377214,-2.18122315,2.12483001,0.00,0.00,
106.28,50.55,0.00,0.27,4.93,76.00,2.08337164,2.32978511,1.49294639,3.38456678,2.32266760,4.21144295,0.04045869,10.74,-0.09308831,4.38577080,2.00667071,-1.70868337,1.19945526,0.28972659,0.57274467,-4.15631104,0.31203562,0.10973912,0.74,1.78596091,9.17837238,0.65046853,-1.55986130,8.25414085,6.43503475,8.18406487,-12.29020500,-0.96078563,0.43671617,0.50889267,1.75022161,5.51093006,1.87848902,0.01220492,-3.46794605,2.25775456,-3.08018851,5.47212124,-2.12821531,2.13621688,0.14422980,0.46174714,5.50894928,8.76791763,-0.03942243,4.72699356,-2.32244420,2.11301994,-1.70416856,-1.32528925,0.83726245,0.36044316,-3.61322904,-3.34857965,0.26464933,0.02780423,0.86770523,25.87864113,33.60071564,7.72207499,0.96711469,0.00,0.00,
107.02,50.59,6.00,0.33,6.05,94.00,0.64064062,3.16511297,2.04655600,1.62238169,1.86867285,2.88375330,0.08984409,10.44,-3.05673814,2.92399812,1.47475398,-0.29714319,6.29164410,2.97182846,0.36048180,-1.57062972,1.13727438,1.55739319,0.21,-3.84956121,2.99197078,2.61716819,1.57830524,9.31928921,6.69057035,7.63669395,-0.97254312,1.52089489,1.12914979,0.28826179,-3.49802852,6.14176607,0.45675939,2.35102630,9.69564915,-2.08956146,-0.89681262,3.82766747,0.56751704,0.16215257,0.68728471,-0.31169623,2.79026961,3.79730296,-3.50282502,4.15550232,6.78612375,-2.08212376,-6.75340748,-0.90691131,0.41714621,0.51854066,0.53834999,-0.14758278,-0.68593276,0.63002223,0.42810291,-17.48979378,-19.72941399,-2.23962092,1.34327376,0.00,0.00,
107.70,50.08,5.00,0.37,6.46,83.00,0.38274652,2.09593797,-2.01984048,-2.57045388,-0.52790248,0.24106142,0.62356758,10.20,5.49608660,0.17358762,0.57462180,2.19620848,1.33368623,-1.24439454,4.34708834,-1.74033165,1.39206910,2.40690112,0.12,1.35829401,-1.03670800,1.44387841,7.92129850,-3.81372428,1.76097441,7.83518267,0.61751419,4.62876701,10.94538116,0.00097824,-0.47206655,-1.39625311,-6.54943132,-2.83864141,7.30932331,-6.82798386,2.60986161,-6.67654037,0.79552758,0.33505279,0.56285385,14.22100163,-1.01338828,3.22948647,-2.76156116,-1.52506351,-4.62059593,0.13881770,-2.09848499,3.00429821,4.86030149,0.02775161,1.34052765,0.24854971,-1.09197795,6.32482576,0.01253678,1.30994630,3.64903975,2.33909369,1.67154992,1.62,4.42,
107.02,49.06,0.00,0.43,4.18,79.00,2.01553965,0.59727371,-0.22710623,2.10934854,1.12376392,1.75808811,0.18522021,8.04,-1.60069478,-3.31904221,1.68156469,-1.91480160,0.45870849,0.28978372,3.53363490,-0.01261436,-0.11043265,0.02454955,0.88,-4.14053106,-2.85216308,2.50745654,2.88420439,-1.26573145,-0.78639770,3.16449547,4.51350737,-1.57986307,2.05231023,0.15234702,-0.66743290,-5.59258127,1.39838862,-1.83155119,5.85187006,-0.95524567,4.28024340,-2.33597994,-2.07240653,3.64881063,0.05644914,3.41226721,0.33896858,2.97314692,-2.91024566,0.09194183,5.61201859,5.80996609,0.50299883,0.01291422,0.00010489,0.99183083,1.24637866,0.07809726,-1.16828144,16.06095314,0.00008107,6.74522543,5.59764719,-1.14757836,0.51624286,1.62,4.42,
107.31,49.06,8.00,0.48,4.70,67.00,3.34704661,3.46102977,1.26751244,1.64552367,2.43027830,6.89291477,0.00880969,8.78,3.75975609,1.65058172,5.90946913,3.73057151,-2.13973951,-0.53240132,2.06168628,0.23950034,1.83492804,5.73004723,0.02,4.64915514,4.87178469,5.69850731,7.63218975,-1.92631805,2.48228073,3.54159522,-0.53258044,1.70709729,2.00755525,0.15688768,1.90738893,1.44102907,4.34427071,2.39043474,-0.51003295,-6.84471941,3.82090473,2.89885688,-0.51606256,0.18928201,0.66362648,8.66177845,0.90671194,9.81017113,3.63641977,-0.87039459,4.09588242,1.27501202,1.28453588,1.80338061,2.33186030,0.12712631,0.75386184,-0.33294949,-1.08681142,16.78198242,0.00005675,10.23550034,10.52674103,0.29124057,0.03665900,1.64,4.20,
107.87,48.32,9.00,0.53,5.26,58.00,3.06416845,3.89815450,1.84472322,2.60988450,2.85423255,7.87690258,0.00512179,9.65,3.58386874,-0.76357901,6.17884159,0.68229330,-0.25267315,-0.73471045,5.21970320,-0.27933025,1.70430171,4.08607721,0.04,3.95825839,3.56321812,6.90198851,5.84527159,3.78182697,-1.46267796,11.92866611,-3.18072581,1.37254095,1.08371687,0.29816673,4.35010290,-2.24505687,5.90394592,-1.08236635,2.76638508,-0.69053805,2.42241478,3.76938224,-0.81664717,0.38993478,0.53250305,7.16038227,0.25623536,8.73632431,1.52687490,-2.67412877,3.35629940,5.49060774,2.06273842,0.56510550,0.18909949,0.66377872,-0.23882493,-1.24128425,-1.00245941,15.41083336,0.00011200,0.87833065,0.22008330,-0.65824735,0.15311860,1.66,3.95,
107.54,47.52,12.00,0.57,4.61,61.00,-0.75509930,4.23027849,1.79929209,1.90109944,1.79389262,2.60165524,0.10712422,10.55,1.57686341,-1.63280082,4.90651417,2.16519165,-1.22229207,0.70271450,1.15144980,-2.16861010,0.68487883,0.54161203,0.46,3.06436276,3.05855799,8.47759914,5.05336475,4.36885357,4.45647383,5.90972662,-1.27777922,2.22923970,2.35358334,0.12537148,1.92935407,-3.59672761,0.42718720,2.28213286,5.54017067,-2.78714061,5.83166265,5.49174738,0.00831972,0.00000000,1.00000000,3.54132676,-1.61871171,8.99523449,1.91751635,-7.71532059,3.13126397,-4.31418276,-7.77512360,-2.54374790,3.26213813,0.07125402,-1.13163936,-2.15952516,-1.02788591,16.01109314,0.00008310,-3.18156028,0.41607672,3.59763694,4.24937677,1.66,3.95,
107.54,46.88,0.00,0.58,4.89,47.00,1.76046288,3.15461659,3.03931570,2.79080629,2.68630028,7.09237909,0.00788802,9.57,2.03678393,0.65979397,4.47003412,-1.22299004,2.81582975,3.29602623,-3.97908282,2.07997417,1.26954627,2.30042362,0.13,11.74094677,-2.90702796,7.69176626,-0.80892092,12.46846962,5.74704981,-5.68063116,-3.78387165,0.28981298,0.05068857,0.82192410,0.66112143,2.03628850,2.67872977,0.94533437,-0.99346280,5.26552057,1.28958619,11.66073608,0.17189233,0.01765937,0.89431330,-1.77423048,5.52851105,7.07238674,0.05887088,1.31172848,3.39450073,-4.04618740,2.52667332,-0.98798263,0.58694071,0.44381955,-1.45354557,-2.57149386,-1.11794829,17.69322777,0.00003624,-1.35194468,-1.68818140,-0.33623669,0.03746818,1.68,3.73,
108.10,46.88,14.00,0.60,5.72,50.00,0.86759275,2.79905844,2.36773324,2.01389146,2.01206899,5.12595749,0.02382240,8.43,1.85176718,0.69498253,-0.93011081,2.70323348,0.42824519,-0.91087902,-0.19129503,3.63014197,0.90951067,1.50428843,0.22,6.00576305,1.94257951,3.84528136,5.01067543,-0.19415534,0.95155317,-4.53943491,7.85607481,0.69674492,0.36423868,0.54632429,2.30087924,4.08195066,3.32346082,2.57382107,-2.27561784,1.30221748,6.96535492,0.64650553,0.32953542,0.08315220,0.77314130,1.56890249,-1.10232115,-5.47139263,3.60579491,5.35361719,-2.55128789,-0.58386642,6.01286888,-1.23218358,1.18852806,0.27593893,-1.45915103,-2.55010843,-1.09095752,14.97351456,0.00013930,-7.34217072,-11.27447796,-3.93230748,6.08437300,1.72,3.63,
107.71,46.12,16.00,0.66,5.74,34.00,8.75819302,1.27711439,8.16473579,3.70768023,5.47693110,28.62195206,0.00000011,9.71,3.98671818,9.38692570,2.14974427,2.19939685,5.75988960,4.60474968,4.19744301,3.34165430,4.45331526,26.06496620,0.00,-3.10796356,7.50646591,-4.27748346,-1.01791465,2.28041291,3.25651097,2.22240424,4.85384893,-2.33676839,3.08155632,0.07954877,8.51111221,10.26300526,7.62954426,6.75320101,8.13802338,15.58881474,9.37862492,0.24647102,4.61662626,12.42068958,0.00044752,11.11546516,15.31242752,8.24225521,6.53241730,11.98352242,0.98604900,6.63233948,9.23550034,4.93040848,14.27486706,0.00016910,-1.37087667,-2.26850867,-0.89763200,8.47893715,0.00391874,2.24822736,-3.00403714,-5.25226450,5.61098337,1.78,3.59,
107.33,45.31,20.00,0.71,6.32,42.00,10.35692310,11.35919571,10.16111755,8.91836071,10.19889927,39.74349594,0.00000000,15.35,7.32908440,0.19853669,14.74324131,4.89681387,0.16621059,7.85168552,7.59831619,7.15927410,6.24289513,21.40782356,0.00,7.89296436,15.87447929,13.96366310,17.11144447,-2.63337970,11.53304100,17.88367653,8.29409885,2.29083896,1.18909502,0.27582451,10.86837482,-2.87505364,20.92604828,3.28809977,14.44892025,8.17740345,9.18441582,18.76500893,1.27532589,0.38267973,0.53634008,18.08462906,0.48877472,21.91636276,8.58660507,3.05610323,16.36953354,9.83420849,7.99622059,1.73662412,0.71215284,0.39897002,-0.75953293,-1.48082209,-0.72128922,5.07081079,0.02520399,-4.52643538,-2.91100502,1.61543024,0.39731491,1.78,3.59,
105.72,43.44,20.00,0.70,9.16,65.00,6.49296999,4.91945696,13.53502083,6.42746496,7.84372807,16.49400330,0.00005333,18.33,1.16341388,15.60512924,2.54286003,3.90993214,8.40673542,6.11253500,-0.18301557,3.39917493,5.11959553,10.03753185,0.00,9.87675953,7.05049372,5.93745565,0.99477959,8.27705097,4.28975821,-3.48236060,6.37971973,-1.49369609,0.34962633,0.55448362,9.23661232,22.18420219,11.95382404,10.69648743,13.71366119,27.35422516,8.43898296,5.21120596,7.30708885,8.71989536,0.00323518,-7.81854200,25.07628441,-0.21155718,8.96487045,12.72878170,-2.41428041,3.91724277,7.46848917,-0.32578817,0.01770780,0.89416932,0.42909575,-0.33224258,-0.76133835,6.26173067,0.01297942,-28.48194504,-28.18240356,0.29954094,0.01115416,1.84,3.47,
105.72,43.44,16.00,0.59,9.16,76.00,5.65377474,3.58560395,5.26427364,5.49167395,4.99883175,18.31949234,0.00002081,11.08,-1.48182428,-1.05950737,0.54183060,4.77503347,3.79762721,1.90075696,7.51747131,1.72416711,2.21444440,5.15341377,0.02,-0.03765982,0.91955370,-3.41944265,11.13650894,4.18784761,0.47403833,11.88401222,3.63181686,-1.77888989,1.38079429,0.24029848,0.22553809,-2.93676925,5.29700565,10.35485840,15.14893436,5.28607893,10.25966835,1.05125690,0.24633408,0.02745391,0.86843900,2.95874286,4.98642635,8.39478016,1.53660131,1.79965127,8.13683128,9.00895405,7.82350206,0.26177016,0.03053166,0.86133141,1.43142533,0.41894704,-1.01247823,13.52092648,0.00028901,21.90560341,21.28330231,-0.62230098,0.08253954,1.83,3.16,
105.56,42.61,14.00,0.44,10.72,88.00,5.33107090,7.56529427,7.69410181,5.87878990,6.61731434,61.06917572,0.00000000,8.04,2.08229375,5.38767242,5.90268946,2.38405180,2.97362614,3.55162191,6.62102032,2.56223679,3.93315172,30.00936890,0.00,1.77607965,12.20517063,6.79829645,4.14976597,5.08521414,9.10466290,16.15866470,7.22199154,1.77788925,2.64112473,0.10450447,10.13216591,9.95155334,9.00960350,5.66998148,7.91881704,6.93918228,7.77507639,4.23807526,1.76935995,2.63274741,0.10505521,3.08250856,4.37896299,11.12700748,6.21223879,5.83902407,3.63435745,5.62873888,3.82766581,-0.52897751,0.23759951,0.62607231,1.73530793,0.42035690,-1.31495106,26.48427010,0.00000054,-2.04403949,-4.18603563,-2.14199615,2.49934578,1.88,3.15,
105.24,41.83,7.00,0.26,12.29,95.00,1.46595657,1.47181368,1.05808496,-0.10553526,0.97257996,1.59460330,0.20701680,7.31,0.86013424,2.70687151,2.09909058,-0.85958803,2.64207983,1.50411463,3.39090633,-0.77076548,1.44660544,5.11681461,0.02,-2.58096957,4.25479603,5.77490425,-2.39947701,4.29735327,0.31266624,2.98084712,-0.45237991,1.56339097,2.44272542,0.11844712,4.78089094,1.74249423,-2.43457842,-0.33974773,0.15676059,1.57480669,2.86420345,0.20792942,1.12916350,1.30005932,0.25452700,-0.70856434,3.03824329,1.88679039,-0.51705945,3.48421621,3.12001133,3.88336754,-3.10549855,1.56712377,2.52593517,0.11236421,1.42742038,-0.08246679,-1.50988722,35.91870499,0.00000001,6.71175289,5.13329411,-1.57845891,1.29465258,1.88,3.15,
107.70,50.08,1.00,0.00,6.46,83.00,-0.42638883,-1.47980678,-0.90450865,-2.45014787,-1.31521308,0.73283648,0.39220714,14.58,0.75041503,4.36748505,-2.72022128,0.53540784,3.33197069,2.83085179,-2.73569798,-4.36015701,0.25000682,0.03829822,0.84,3.47253394,-0.39338750,-3.50488734,-5.26402998,1.01313913,6.53501368,-6.15067816,-6.81955004,0.93252456,0.21653672,0.64181200,-6.12738037,12.73560619,-1.01925993,2.03894162,-2.55060816,-0.35557550,-3.70867538,-9.53603745,1.53860044,0.61383373,0.43356857,1.13711202,-1.21403456,-5.98841715,-0.29653788,7.40351248,-1.90138626,-1.86967397,-0.83148116,1.95333958,0.98094869,0.32224957,-0.36377943,-1.48016942,-1.11638999,5.71423674,0.01757180,-5.45062590,-7.18518209,-1.73455644,0.49158621,0.00,0.00,
106.87,48.11,0.00,0.26,3.42,101.00,1.92630851,0.91309375,3.05285192,2.23758721,2.03246045,2.39951086,0.12174630,12.45,-0.57538825,1.87239170,3.91414666,0.95588392,1.92969167,0.33968973,1.14064693,-2.12898397,0.93100977,0.72121614,0.40,1.62414920,1.20969403,1.42623842,-0.26866025,1.41115129,2.96216393,2.95132136,-3.53536582,-1.32129431,0.59129030,0.44213649,0.95772183,6.27679729,2.52936888,3.97020459,0.00196917,6.70468616,5.27098274,-1.06181061,0.89390618,0.27953458,0.59714593,-1.15941310,1.41868997,11.77635098,2.71839404,8.44757843,-5.09768915,-1.29949749,1.04450548,-0.32737893,0.03815557,0.84517826,-0.69970185,-1.88543570,-1.18573380,16.09801674,0.00007959,-15.02223110,-19.12755775,-4.10532761,2.05013728,0.00,0.00,
107.87,48.32,3.00,0.30,5.26,84.00,7.54184389,5.19060087,6.17765713,2.69964314,5.40243626,18.10650635,0.00002322,12.05,2.34531426,5.46579838,3.19642162,3.15690136,9.91778088,3.24747658,6.23065519,7.43291950,5.12415838,23.46758080,0.00,3.72585940,1.27565312,6.24696636,4.99122524,9.56145859,5.72115660,2.81567550,6.58767939,2.43561244,2.14926577,0.14301187,2.17135167,8.43330288,-1.34415495,1.84647524,14.03982353,13.16894722,9.09043503,3.91998196,3.93951273,5.89255571,0.01541400,5.71297741,9.48418236,8.20373058,7.05513525,10.62920952,-5.39439392,9.93070316,15.21151352,4.71408463,8.51087952,0.00362429,-1.29989791,-2.43163037,-1.13173258,17.60759354,0.00003780,-9.86179066,-12.94709301,-3.08530164,2.11573315,0.00,0.00,
